Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-01-02,21,5,0,11,No data,2,15,13,No data,No data,No data,No data,14,5,No data,9,11,7,No data,14,14,17,10,No data,No data,No data,4,10,19,14,10,29,16,10,11,No data,18,No data,15,17,13,1,17,3,10
2010-01-05,21,4,1,8,No data,5,31,15,No data,No data,No data,No data,23,7,No data,20,20,13,No data,21,23,24,29,23,No data,No data,4,19,22,19,20,19,20,No data,30,No data,11,No data,26,22,20,2,12,5,17
2010-11-27,21,No data,2,13,No data,No data,20,17,No data,No data,No data,No data,23,7,No data,-1,23,9,No data,26,22,23,17,19,No data,8,4,16,No data,10,18,13,19,10,20,16,16,No data,17,20,17,6,No data,8,12
2012-04-03,21,4,1,4,8,1,14,11,No data,No data,No data,No data,26,10,No data,14,11,8,No data,No data,20,23,No data,21,No data,8,6,9,23,No data,10,5,23,5,13,23,6,No data,16,No data,10,8,5,5,10
2012-04-13,21,8,2,8,20,4,19,No data,No data,No data,No data,No data,26,11,No data,7,15,11,No data,22,26,26,22,23,No data,12,5,8,15,12,12,No data,23,7,16,27,12,No data,18,24,17,12,9,14,8
2012-06-11,21,4,3,11,13,6,No data,No data,No data,No data,No data,No data,10,No data,No data,8,10,No data,No data,11,14,11,7,No data,No data,12,7,12,11,10,6,No data,3,9,6,16,14,No data,5,No data,16,No data,12,12,6
2012-09-26,21,7,No data,7,5,No data,4,5,No data,No data,No data,No data,7,5,No data,5,6,11,No data,7,10,7,5,8,No data,10,8,4,8,5,7,6,5,7,3,6,12,No data,8,1,10,5,7,7,5
2013-05-18,21,14,No data,9,No data,No data,15,16,No data,No data,No data,No data,29,9,No data,8,No data,No data,No data,16,13,14,12,14,No data,No data,17,15,13,12,14,16,22,5,14,21,11,No data,21,11,13,16,6,6,5
2013-05-19,21,27,No data,15,No data,No data,13,13,No data,No data,No data,No data,31,20,No data,21,No data,No data,No data,27,26,25,25,26,No data,No data,20,15,18,17,17,11,21,9,17,25,15,No data,21,17,15,23,No data,12,15
2013-09-06,21,5,No data,6,6,No data,6,7,No data,No data,No data,No data,9,5,No data,15,6,5,No data,15,14,17,No data,13,11,8,5,8,24,11,10,2,No data,6,7,24,11,No data,10,23,13,4,7,4,7
2014-04-27,21,21,15,15,13,11,8,5,No data,No data,No data,No data,6,15,14,16,11,No data,14,13,10,9,10,10,10,14,11,9,15,15,No data,5,11,No data,5,14,16,15,8,9,13,13,15,13,14
2014-05-23,21,4,3,5,7,2,7,7,No data,No data,No data,No data,7,4,2,9,7,4,5,10,8,6,8,9,8,5,3,9,7,9,No data,6,12,4,No data,13,10,7,10,6,8,5,8,No data,6
2016-11-21,21,5,2,21,8,3,8,6,6,3,8,34,5,12,9,6,7,4,7,5,11,8,7,9,4,1,6,6,7,7,No data,3,6,4,5,7,4,5,No data,No data,4,6,8,3,8
