Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
13/11/2010,20,NaN,1,11,NaN,NaN,10,13,NaN,NaN,NaN,NaN,NaN,5,NaN,5,13,12,NaN,15,13,11,11,12,NaN,NaN,8,9,10,7,11,9,10,7,14,7,11,NaN,17,10,10,8,NaN,5,12
14/11/2010,20,NaN,NaN,16,NaN,NaN,15,18,NaN,NaN,NaN,NaN,9,7,NaN,10,19,14,NaN,19,17,16,18,17,NaN,NaN,8,14,17,12,16,14,9,12,17,13,14,NaN,13,17,12,11,NaN,6,17
18/11/2010,20,NaN,10,16,NaN,NaN,10,12,NaN,NaN,NaN,NaN,9,26,NaN,21,18,28,NaN,16,17,NaN,NaN,17,NaN,NaN,NaN,12,15,17,14,14,9,15,15,14,19,NaN,5,15,22,23,NaN,15,25
26/11/2010,20,NaN,3,9,NaN,NaN,18,NaN,NaN,NaN,NaN,NaN,26,9,NaN,5,34,11,NaN,28,24,23,18,24,NaN,23,8,16,NaN,21,19,13,18,19,23,17,33,NaN,19,21,31,10,NaN,8,12
28/11/2010,20,NaN,3,12,NaN,NaN,30,21,NaN,NaN,NaN,NaN,19,8,NaN,11,31,16,NaN,22,22,18,17,19,NaN,26,13,21,NaN,24,26,11,16,25,24,18,42,NaN,19,23,33,14,NaN,24,25
01/09/2011,0,8,10,NaN,NaN,NaN,19,NaN,NaN,NaN,NaN,NaN,19,14,NaN,NaN,8,16,NaN,11,14,NaN,10,14,NaN,19,10,NaN,5,10,12,NaN,17,14,13,10,20,NaN,18,8,16,12,NaN,15,NaN
04/09/2011,20,7,2,NaN,NaN,NaN,7,NaN,NaN,NaN,NaN,NaN,9,9,NaN,NaN,3,8,NaN,7,11,NaN,9,11,NaN,8,7,NaN,11,7,4,5,8,6,8,11,10,NaN,7,9,10,11,NaN,3,13
06/09/2011,20,4,1,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,9,7,NaN,NaN,4,NaN,NaN,6,8,NaN,NaN,9,NaN,7,5,NaN,5,4,5,7,8,5,NaN,7,9,NaN,8,7,7,8,NaN,3,8
12/09/2011,20,4,1,NaN,NaN,NaN,11,NaN,NaN,NaN,NaN,NaN,12,6,NaN,NaN,6,9,NaN,7,9,NaN,8,10,NaN,9,6,NaN,8,NaN,7,9,10,7,8,11,NaN,NaN,9,9,11,10,NaN,6,13
15/09/2011,0,3,2,NaN,NaN,NaN,13,NaN,NaN,NaN,NaN,NaN,16,10,NaN,NaN,7,10,NaN,14,15,NaN,14,17,NaN,13,5,NaN,9,12,10,NaN,12,7,11,14,NaN,NaN,NaN,10,17,9,NaN,11,11
