Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-01-11,13,9,2,12,No data,7,32,29,No data,No data,No data,No data,45,8,No data,12,19,14,No data,39,40,43,26,36,No data,No data,8,31,10,15,30,24,No data,9,38,No data,13,No data,40,40,16,3,18,9,12
2010-01-12,13,8,2,17,No data,13,37,34,No data,No data,No data,No data,43,7,No data,13,33,19,No data,40,44,45,38,No data,No data,No data,9,39,17,23,39,19,No data,14,44,No data,15,No data,35,38,25,5,20,14,17
2010-02-23,13,10,7,14,No data,9,14,16,No data,No data,No data,No data,16,14,No data,5,12,12,No data,18,21,22,15,18,No data,8,10,17,11,11,15,No data,No data,No data,15,No data,11,No data,14,18,11,7,18,10,13
2010-03-03,13,10,8,No data,No data,No data,16,16,No data,No data,No data,No data,12,16,No data,19,11,17,No data,11,14,16,9,11,No data,10,23,16,16,13,13,No data,No data,13,14,No data,13,No data,No data,No data,14,15,No data,11,18
2010-06-07,13,8,No data,8,No data,No data,No data,6,No data,No data,No data,No data,7,No data,No data,14,11,18,No data,9,8,13,7,9,No data,No data,12,7,20,12,8,4,5,7,No data,No data,No data,No data,6,9,11,13,13,3,19
2010-07-12,13,5,No data,16,No data,No data,9,11,No data,No data,No data,No data,6,7,No data,7,11,No data,No data,No data,6,9,7,8,No data,No data,No data,10,8,No data,8,5,5,4,8,7,8,No data,5,9,11,8,No data,3,6
2010-07-13,13,5,No data,12,No data,No data,9,No data,No data,No data,No data,No data,8,6,No data,2,13,No data,No data,No data,9,11,10,11,No data,No data,5,13,8,No data,9,7,7,8,8,7,9,No data,6,8,10,8,No data,4,7
2010-10-08,13,12,10,22,No data,No data,32,34,No data,No data,No data,No data,36,17,No data,33,41,36,No data,38,43,40,36,No data,No data,No data,25,32,31,37,39,21,33,28,No data,30,25,No data,33,36,34,21,No data,27,36
2010-10-09,13,18,18,23,No data,No data,39,41,No data,No data,No data,No data,33,26,No data,32,39,34,No data,35,36,37,No data,No data,No data,No data,31,37,35,No data,42,32,33,26,No data,28,30,No data,36,35,34,33,No data,26,35
2011-05-02,13,11,6,11,No data,5,11,8,No data,No data,No data,No data,10,13,No data,5,15,9,No data,10,13,13,15,11,No data,6,12,11,8,7,No data,7,9,10,11,No data,12,No data,11,No data,10,13,No data,7,8
2011-05-07,13,31,13,20,No data,10,14,14,No data,No data,No data,No data,22,23,No data,36,22,32,No data,19,20,23,20,17,No data,14,38,17,29,20,No data,18,18,12,17,No data,17,No data,18,No data,20,39,No data,11,37
2011-11-08,13,21,19,18,27,25,27,24,No data,No data,No data,No data,20,31,No data,48,30,56,No data,38,40,37,35,39,No data,26,45,23,57,49,26,22,28,No data,25,39,24,No data,27,43,32,49,No data,40,55
2011-11-15,13,12,16,23,27,24,39,29,No data,No data,No data,No data,38,27,No data,25,27,32,No data,38,41,37,38,42,No data,19,24,28,25,No data,32,27,37,No data,32,36,22,No data,38,39,32,25,No data,27,28
2012-05-17,13,3,2,8,11,8,No data,12,No data,No data,No data,No data,13,12,No data,12,11,14,No data,13,15,13,15,15,No data,12,9,11,15,14,No data,No data,10,10,11,16,13,No data,13,No data,13,No data,6,11,10
2012-05-26,13,16,11,10,13,No data,No data,No data,No data,No data,No data,No data,20,18,No data,11,14,No data,No data,20,22,23,18,22,No data,13,15,12,15,11,15,No data,No data,11,17,33,No data,No data,16,No data,13,No data,9,10,9
2012-05-28,13,11,12,15,18,No data,No data,No data,No data,No data,No data,No data,22,20,No data,16,17,No data,No data,29,24,28,20,26,No data,18,16,9,15,20,16,No data,No data,15,17,27,No data,No data,12,No data,22,No data,14,17,27
2012-06-14,13,3,4,18,12,12,No data,No data,No data,No data,No data,No data,16,No data,No data,8,11,16,No data,12,15,12,No data,No data,No data,14,5,10,8,10,11,No data,11,15,12,14,15,No data,14,No data,16,No data,12,16,8
2012-08-11,13,8,7,19,20,14,18,19,No data,No data,No data,No data,25,No data,No data,11,20,19,No data,17,21,15,17,17,No data,23,6,18,12,17,22,20,15,17,18,No data,15,No data,20,10,20,5,14,19,No data
2012-08-12,13,9,10,22,19,18,17,17,No data,No data,No data,No data,22,No data,No data,14,15,20,No data,19,23,18,15,16,No data,25,8,17,12,16,18,13,13,20,18,No data,19,No data,16,14,23,9,18,21,No data
2012-09-23,13,8,4,11,6,No data,9,7,No data,No data,No data,No data,11,4,No data,9,7,13,No data,11,14,8,7,10,No data,6,8,6,9,5,9,8,10,8,10,9,9,No data,9,No data,8,5,7,8,5
2013-01-19,13,6,3,17,24,No data,26,25,No data,No data,No data,No data,28,5,No data,12,25,No data,No data,24,No data,28,23,24,No data,20,7,26,22,22,26,25,27,18,21,22,18,No data,27,20,21,5,21,23,12
2013-01-20,13,5,1,9,12,No data,17,16,No data,No data,No data,No data,27,4,No data,8,15,No data,No data,18,No data,21,18,19,No data,8,6,16,17,10,17,23,22,7,15,18,11,No data,21,25,12,4,9,9,7
