Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-02-08,2,6,3,11,No data,7,17,17,No data,No data,No data,No data,25,6,No data,7,14,11,No data,27,29,31,21,23,No data,10,7,16,17,12,18,16,No data,8,17,No data,14,No data,21,32,14,2,15,8,10
2010-08-26,2,5,No data,9,No data,No data,No data,5,No data,No data,No data,No data,6,7,No data,No data,9,9,No data,6,8,9,No data,8,No data,No data,6,10,4,No data,4,6,6,7,6,5,No data,No data,7,5,9,8,No data,6,7
2011-03-26,2,5,7,26,No data,18,69,64,No data,No data,No data,No data,58,15,No data,4,58,13,No data,43,53,52,57,54,No data,23,12,71,8,25,No data,81,77,22,60,No data,30,No data,80,No data,33,14,No data,28,18
2012-05-19,2,4,2,6,15,3,No data,17,No data,No data,No data,No data,17,11,No data,8,13,9,No data,21,22,22,23,23,No data,9,6,14,12,10,20,No data,14,8,23,23,7,No data,18,No data,14,No data,5,8,5
2012-10-24,2,9,3,10,8,2,33,22,No data,No data,No data,No data,61,6,No data,9,12,13,No data,52,62,48,49,53,No data,5,7,18,35,7,33,29,49,No data,44,52,8,No data,49,38,11,4,5,7,6
2013-03-26,2,6,2,9,16,No data,21,21,No data,No data,No data,No data,35,5,No data,8,18,10,No data,24,No data,21,22,23,No data,No data,7,19,19,10,20,31,30,6,18,24,12,No data,28,No data,11,4,9,8,7
2013-03-27,2,6,2,8,18,No data,23,23,No data,No data,No data,No data,34,3,No data,10,20,12,No data,27,No data,23,26,26,No data,No data,7,21,23,13,23,39,35,9,22,29,15,No data,33,No data,14,5,12,11,10
2013-06-05,2,8,No data,14,12,No data,6,7,No data,No data,No data,No data,13,7,No data,4,No data,No data,No data,11,9,No data,8,12,No data,12,8,8,5,11,9,15,11,10,6,16,14,No data,13,6,14,5,12,13,4
2013-06-06,2,8,No data,21,12,No data,11,13,No data,No data,No data,No data,14,8,No data,8,No data,No data,No data,10,9,No data,9,11,No data,No data,14,14,5,7,9,20,11,14,7,12,16,No data,14,6,11,9,16,19,8
2013-10-12,2,7,No data,No data,7,No data,9,10,No data,No data,No data,No data,10,6,No data,13,6,7,No data,14,12,No data,10,15,11,7,3,8,12,7,10,8,13,7,6,12,9,No data,12,10,7,6,7,10,9
2013-10-15,2,10,No data,10,15,No data,22,14,No data,No data,No data,No data,11,8,6,11,15,13,No data,19,15,No data,15,18,14,14,8,11,10,11,17,10,17,11,15,17,16,No data,19,14,19,10,11,9,12
2014-07-24,2,No data,12,17,19,10,No data,No data,No data,No data,17,No data,12,10,No data,14,18,20,16,15,16,11,14,No data,No data,13,14,No data,11,16,13,23,19,No data,9,10,18,No data,16,No data,13,No data,13,9,No data
2014-07-25,2,No data,No data,18,16,11,No data,No data,No data,No data,16,No data,14,13,13,12,18,15,18,17,18,11,14,No data,No data,13,13,No data,13,17,12,19,18,No data,9,10,18,20,15,No data,14,No data,14,9,No data
2014-10-14,2,6,6,8,9,No data,No data,7,No data,No data,7,No data,No data,No data,6,5,11,7,7,13,12,10,8,13,No data,5,7,6,8,4,8,8,4,5,6,8,9,6,9,No data,7,No data,7,4,6
2016-02-27,2,6,No data,No data,25,25,25,25,25,23,24,No data,13,14,16,22,No data,22,25,19,23,18,No data,22,No data,31,20,25,15,23,24,23,15,29,22,13,29,25,No data,16,26,18,No data,24,21
2016-05-27,2,8,2,8,19,19,15,17,16,14,14,9,25,8,9,12,11,19,9,17,18,18,16,18,15,21,6,16,7,13,No data,16,20,21,13,18,17,16,No data,19,16,5,No data,17,13
2016-06-04,2,10,No data,16,24,14,23,24,23,21,26,12,21,13,13,18,25,15,22,19,18,18,19,17,17,23,15,22,13,21,No data,17,20,No data,20,17,No data,22,No data,16,23,13,No data,16,14
