Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
28/01/2012,5,15,6,23,20,14,21,15,NaN,NaN,NaN,NaN,18,21,NaN,13,17,14,NaN,13,18,12,14,16,NaN,20,12,NaN,17,15,15,8,17,25,14,19,30,NaN,15,17,27,15,NaN,16,18
03/02/2012,5,22,16,25,25,23,28,22,NaN,NaN,NaN,NaN,NaN,24,NaN,24,26,31,NaN,16,21,NaN,NaN,23,NaN,30,24,19,17,38,23,20,NaN,27,25,15,35,NaN,20,11,38,26,NaN,24,30
04/02/2012,15,18,7,12,27,24,31,24,NaN,NaN,NaN,NaN,29,17,NaN,32,29,33,NaN,27,33,27,NaN,40,NaN,21,27,21,NaN,35,29,17,27,22,36,31,25,NaN,30,20,30,28,NaN,23,34
08/02/2012,5,21,NaN,18,17,20,19,19,NaN,NaN,NaN,NaN,21,30,NaN,13,15,23,NaN,12,19,16,NaN,18,NaN,17,20,17,12,14,14,17,18,19,17,15,21,NaN,16,11,19,22,NaN,20,21
10/02/2012,15,19,12,17,29,29,32,28,NaN,NaN,NaN,NaN,24,22,NaN,25,28,42,NaN,27,36,34,NaN,35,NaN,34,35,NaN,22,35,30,14,27,31,40,28,30,NaN,28,23,36,34,NaN,30,35
21/02/2012,15,6,0,4,7,NaN,10,7,NaN,NaN,NaN,NaN,11,8,NaN,8,7,10,NaN,7,10,12,14,NaN,NaN,5,5,5,8,6,6,NaN,9,3,8,9,4,NaN,8,5,6,9,NaN,2,5
26/02/2012,5,8,0,7,14,NaN,22,13,NaN,NaN,NaN,NaN,24,8,NaN,11,12,14,NaN,15,19,19,21,20,NaN,18,7,8,19,14,14,NaN,19,10,18,19,11,NaN,20,14,12,10,NaN,6,9
02/12/2012,25,9,2,23,13,19,NaN,NaN,NaN,NaN,NaN,NaN,28,9,NaN,8,18,22,NaN,17,16,15,16,18,NaN,29,11,9,16,NaN,NaN,20,19,23,13,16,36,NaN,18,NaN,22,6,32,10,16
28/12/2012,15,9,0,6,5,2,3,NaN,NaN,NaN,NaN,NaN,9,3,NaN,6,8,11,NaN,6,9,NaN,5,6,NaN,7,10,4,9,7,NaN,10,6,6,2,7,8,NaN,6,3,9,5,6,4,7
29/12/2012,15,9,2,9,5,NaN,4,NaN,NaN,NaN,NaN,NaN,9,4,NaN,5,6,7,NaN,7,9,NaN,6,4,NaN,5,5,4,10,4,NaN,10,7,3,3,9,6,NaN,9,3,8,1,5,3,4
