Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-01-10,12,7,2,7,No data,3,10,9,No data,No data,No data,No data,10,8,No data,8,9,8,No data,8,11,13,6,9,No data,No data,7,9,5,7,9,10,No data,5,9,No data,9,No data,11,9,9,4,12,5,7
2010-02-06,12,18,5,24,No data,23,22,23,No data,No data,No data,No data,18,18,No data,16,22,23,No data,20,25,24,17,20,No data,25,18,22,14,19,20,15,No data,21,17,No data,26,No data,17,25,29,15,35,14,23
2010-05-07,12,6,3,7,No data,No data,10,11,No data,No data,No data,No data,11,8,No data,6,12,10,No data,12,No data,16,10,12,No data,No data,7,10,9,11,11,10,13,No data,10,No data,10,No data,No data,10,16,9,13,5,10
2010-06-09,12,6,No data,10,No data,No data,9,10,No data,No data,No data,No data,12,No data,No data,19,15,17,No data,13,12,17,10,12,No data,No data,9,9,13,No data,12,9,8,10,No data,No data,No data,No data,8,12,25,12,18,10,No data
2010-10-10,12,17,25,26,No data,No data,30,30,No data,No data,No data,No data,22,30,No data,24,34,32,No data,26,29,28,No data,No data,No data,No data,29,30,19,37,36,24,25,29,No data,20,30,No data,28,26,31,31,No data,25,30
2010-11-20,12,No data,2,17,No data,No data,16,18,No data,No data,No data,No data,15,8,No data,12,23,19,No data,20,25,No data,No data,22,No data,No data,No data,17,14,24,18,12,16,12,21,14,17,No data,12,18,25,14,No data,19,20
2010-11-29,12,No data,1,10,No data,No data,No data,32,No data,No data,No data,No data,17,6,No data,5,28,13,No data,16,20,12,14,15,No data,16,7,32,No data,15,26,18,16,22,18,10,24,No data,19,13,25,8,No data,27,13
2010-11-30,12,No data,2,7,No data,No data,16,16,No data,No data,No data,No data,30,8,No data,0,14,6,No data,12,16,No data,11,13,No data,4,5,16,No data,3,12,15,19,5,15,11,9,No data,14,13,8,7,No data,No data,7
2010-12-01,12,No data,1,7,No data,No data,10,12,No data,No data,No data,No data,16,7,No data,0,13,6,No data,12,13,No data,8,11,No data,5,4,12,No data,3,8,10,10,6,10,9,9,No data,10,13,9,7,No data,No data,6
2011-04-29,12,11,9,19,No data,14,34,30,No data,No data,No data,No data,38,15,No data,13,36,20,No data,34,34,38,38,33,No data,18,13,34,22,22,No data,27,32,17,32,No data,24,No data,34,No data,32,17,No data,19,21
2011-04-30,12,12,5,16,No data,6,22,20,No data,No data,No data,No data,28,14,No data,9,23,12,No data,21,24,25,29,22,No data,8,10,24,13,12,No data,34,28,10,22,No data,15,No data,27,No data,18,15,No data,12,15
2011-05-01,12,14,6,11,No data,6,13,11,No data,No data,No data,No data,17,17,No data,7,16,10,No data,14,14,17,18,12,No data,6,12,14,9,7,No data,19,16,7,12,No data,13,No data,16,No data,13,14,No data,7,9
2012-04-30,12,7,1,8,7,7,12,8,No data,No data,No data,No data,12,13,No data,11,6,14,No data,8,11,14,9,11,No data,8,12,5,10,6,No data,No data,13,11,7,12,10,No data,9,9,9,No data,8,8,7
