Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
22/05/2013,17,5,3,6,10,NaN,6,7,NaN,NaN,NaN,NaN,18,4,NaN,6,NaN,NaN,NaN,13,10,12,10,NaN,NaN,NaN,7,10,6,9,8,9,10,5,7,15,10,NaN,9,8,7,4,7,5,6
15/03/2014,17,NaN,7,6,9,8,16,16,NaN,NaN,NaN,NaN,20,6,5,10,10,9,11,15,14,16,NaN,16,15,NaN,5,17,NaN,12,NaN,12,25,10,10,17,10,8,19,11,12,6,11,NaN,9
16/03/2014,7,NaN,4,4,8,5,12,11,NaN,NaN,NaN,NaN,9,3,2,7,9,6,13,12,10,13,NaN,13,12,NaN,3,13,NaN,9,NaN,5,15,7,8,15,9,5,11,9,10,3,8,NaN,6
23/03/2014,17,6,2,7,5,4,7,6,NaN,NaN,NaN,NaN,5,4,4,7,5,5,8,7,6,7,NaN,7,6,6,4,8,NaN,3,NaN,7,11,7,3,9,8,6,7,7,NaN,5,8,NaN,7
17/04/2014,17,6,NaN,6,14,10,18,18,NaN,NaN,NaN,NaN,18,6,4,13,14,13,16,20,18,15,17,21,18,11,6,17,20,13,NaN,NaN,23,12,13,23,14,11,23,16,14,10,14,10,12
13/05/2014,7,7,NaN,5,7,6,6,5,NaN,NaN,NaN,NaN,5,8,5,8,7,9,9,10,8,7,6,11,7,8,7,7,8,9,NaN,4,10,NaN,NaN,14,13,7,7,7,11,8,10,4,8
20/03/2015,17,8,6,11,42,27,53,49,NaN,NaN,45,NaN,NaN,8,9,40,48,30,45,38,37,33,29,33,33,33,23,53,NaN,45,32,61,38,31,29,35,35,NaN,31,47,40,15,31,25,35
23/03/2015,17,10,1,5,14,9,12,13,NaN,NaN,15,NaN,NaN,3,4,14,17,13,17,20,20,15,18,16,16,13,10,13,21,15,13,11,15,14,12,17,14,NaN,12,26,15,6,14,9,15
26/03/2015,27,10,2,5,5,6,5,5,NaN,NaN,6,NaN,NaN,7,NaN,NaN,9,11,8,8,10,6,8,5,6,7,12,4,11,9,7,6,6,7,2,5,7,NaN,4,10,9,9,NaN,5,10
31/03/2015,17,6,1,6,3,7,8,8,NaN,NaN,5,NaN,NaN,3,NaN,4,8,5,5,5,7,4,5,3,4,5,6,6,6,20,5,10,7,5,3,3,6,NaN,5,4,6,3,7,6,6
01/04/2015,17,7,0,5,5,6,8,8,NaN,NaN,6,NaN,NaN,3,NaN,5,8,6,7,10,9,7,7,6,7,5,6,7,8,11,6,9,7,6,3,5,6,NaN,5,7,6,2,6,4,6
25/04/2015,27,6,0,4,5,3,7,8,NaN,NaN,7,NaN,9,3,2,6,10,6,8,7,8,7,8,5,7,6,NaN,6,9,9,7,9,7,4,3,6,6,NaN,6,7,8,3,4,2,7
09/05/2015,17,7,2,9,5,4,7,6,NaN,NaN,7,NaN,13,4,5,7,9,6,7,7,5,5,9,5,6,6,10,6,9,10,5,10,9,5,4,3,7,NaN,6,NaN,9,5,6,5,7
19/05/2015,27,6,0,5,2,2,5,5,NaN,NaN,4,NaN,4,2,3,4,7,5,5,4,4,3,5,2,3,1,7,4,5,5,3,6,5,3,1,2,NaN,NaN,3,3,5,1,3,2,4
20/05/2015,17,9,1,7,5,4,6,5,NaN,NaN,5,NaN,5,4,6,5,8,5,8,5,5,3,6,4,5,4,9,5,8,6,4,6,6,4,2,3,6,NaN,4,6,9,3,5,4,5
