Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
20/12/2011,6,6,0,9,5,NaN,9,13,NaN,NaN,NaN,NaN,10,10,NaN,7,6,11,NaN,7,11,9,7,12,NaN,11,7,NaN,8,7,6,4,11,6,7,8,NaN,NaN,11,6,12,8,NaN,6,5
21/12/2011,16,11,1,9,6,NaN,10,12,NaN,NaN,NaN,NaN,10,13,NaN,15,6,17,NaN,9,13,10,9,13,NaN,11,13,NaN,14,13,5,5,12,7,8,9,NaN,NaN,10,9,13,12,NaN,5,12
22/12/2011,6,7,1,8,6,NaN,11,11,NaN,NaN,NaN,NaN,11,8,NaN,9,6,11,NaN,9,14,11,10,13,NaN,13,8,NaN,10,9,8,5,12,7,8,11,NaN,NaN,10,10,13,10,NaN,5,6
24/12/2011,16,4,1,4,5,NaN,8,8,NaN,NaN,NaN,NaN,8,6,NaN,6,4,9,NaN,5,9,6,6,10,NaN,NaN,6,NaN,5,5,4,5,7,5,6,7,6,NaN,8,5,10,8,NaN,4,4
25/12/2011,16,6,0,2,3,NaN,6,5,NaN,NaN,NaN,NaN,11,6,NaN,2,3,7,NaN,5,6,6,5,8,NaN,NaN,4,NaN,5,1,4,3,8,3,5,6,2,NaN,6,4,7,8,NaN,1,3
26/12/2011,16,4,4,6,4,NaN,6,5,NaN,NaN,NaN,NaN,10,11,NaN,6,3,11,NaN,5,7,7,5,8,NaN,NaN,9,NaN,5,4,3,2,10,7,6,6,7,NaN,7,6,10,13,NaN,6,7
28/12/2011,26,3,2,5,5,NaN,9,8,NaN,NaN,NaN,NaN,11,10,NaN,6,6,8,NaN,9,10,10,10,10,NaN,NaN,7,NaN,9,4,6,5,11,6,9,10,7,NaN,9,9,10,10,NaN,6,5
31/12/2011,16,5,1,4,3,NaN,5,4,NaN,NaN,NaN,NaN,5,9,NaN,5,3,8,NaN,4,7,5,5,8,NaN,10,5,2,7,3,4,1,7,3,5,4,4,NaN,5,5,NaN,7,NaN,1,3
02/01/2012,16,2,3,5,3,NaN,6,6,NaN,NaN,NaN,NaN,6,8,NaN,6,2,8,NaN,3,7,5,5,8,NaN,7,5,3,5,3,3,3,7,5,4,5,4,NaN,6,4,NaN,8,NaN,4,4
04/01/2012,16,3,NaN,4,3,NaN,10,10,NaN,NaN,NaN,NaN,10,6,NaN,5,4,7,NaN,6,8,6,8,10,NaN,6,5,5,7,4,5,5,10,6,7,7,6,NaN,NaN,5,NaN,9,NaN,5,3
