Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-08-03,16,8,No data,8,No data,No data,No data,No data,No data,No data,No data,No data,9,6,No data,6,12,9,No data,11,No data,14,No data,12,No data,No data,No data,No data,8,No data,10,5,7,6,7,11,9,No data,6,No data,No data,8,No data,3,10
2010-08-21,16,6,No data,8,No data,No data,5,6,No data,No data,No data,No data,7,4,No data,5,10,9,No data,5,8,9,No data,9,No data,No data,6,8,5,No data,7,5,8,4,6,6,9,No data,No data,5,8,9,No data,3,9
2010-08-22,16,3,No data,8,No data,No data,5,7,No data,No data,No data,No data,5,4,No data,7,11,9,No data,5,No data,10,No data,8,No data,No data,5,12,5,No data,7,4,7,4,6,5,10,No data,No data,5,8,9,No data,4,8
2010-09-09,16,18,No data,9,No data,No data,8,10,No data,No data,No data,No data,9,11,No data,14,13,16,No data,10,11,12,9,9,No data,No data,11,13,14,No data,10,7,8,10,8,7,14,No data,11,10,12,14,No data,5,15
2010-09-13,16,6,No data,7,No data,No data,8,10,No data,No data,No data,No data,10,No data,No data,6,13,10,No data,10,12,13,8,9,No data,No data,4,14,7,8,11,8,8,5,9,8,8,No data,13,10,8,8,No data,3,10
2010-09-14,16,4,No data,6,No data,No data,4,6,No data,No data,No data,No data,9,No data,No data,3,11,6,No data,6,8,10,No data,5,No data,No data,5,10,5,9,9,8,7,4,5,7,7,No data,10,8,9,7,No data,3,7
2010-09-20,16,5,No data,8,No data,No data,7,9,No data,No data,No data,No data,7,6,No data,4,14,10,No data,8,10,10,8,9,No data,No data,5,14,7,6,11,5,6,7,7,7,9,No data,11,8,9,8,No data,5,9
2010-10-27,16,No data,1,8,No data,No data,8,10,No data,No data,No data,No data,No data,6,No data,No data,15,10,No data,8,11,8,8,9,No data,No data,7,9,10,7,9,8,8,6,No data,7,9,No data,12,8,8,8,No data,No data,9
2010-11-02,16,No data,3,9,No data,No data,12,No data,No data,No data,No data,No data,No data,7,No data,8,18,10,No data,10,12,11,No data,10,No data,No data,8,13,11,8,12,10,9,8,No data,10,9,No data,12,12,9,8,No data,5,10
2010-11-03,16,No data,0,10,No data,No data,6,No data,No data,No data,No data,No data,No data,5,No data,7,13,13,No data,8,8,9,No data,7,No data,No data,No data,7,6,7,7,6,7,7,No data,6,11,No data,9,8,8,8,No data,5,10
2010-11-04,16,No data,1,8,No data,No data,8,No data,No data,No data,No data,No data,No data,7,No data,5,13,8,No data,8,10,12,No data,8,No data,No data,6,8,7,5,10,10,8,5,No data,9,7,No data,11,9,5,9,No data,2,9
2010-11-05,16,No data,3,10,No data,No data,9,16,No data,No data,No data,No data,No data,9,No data,22,16,22,No data,11,10,13,No data,10,No data,No data,11,16,9,15,7,7,9,36,No data,9,26,No data,11,10,13,19,No data,7,17
2011-01-03,16,No data,1,14,No data,No data,26,16,No data,No data,No data,No data,27,8,No data,10,No data,18,No data,24,21,No data,20,22,No data,22,8,19,24,26,30,No data,20,24,36,21,No data,No data,19,22,19,10,No data,14,12
