Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-01-23,1,8,2,13,No data,5,16,15,No data,No data,No data,No data,15,11,No data,10,21,17,No data,16,19,19,14,15,No data,18,8,16,21,20,17,14,No data,9,16,No data,17,No data,15,18,27,6,16,4,16
2010-02-09,1,3,1,8,No data,2,14,12,No data,No data,No data,No data,12,5,No data,2,11,7,No data,No data,12,14,7,8,No data,4,4,11,6,8,No data,10,No data,4,8,No data,10,No data,8,10,11,0,12,3,6
2010-04-13,1,7,5,15,No data,No data,19,19,No data,No data,No data,No data,14,9,No data,5,14,17,No data,13,15,17,10,12,No data,No data,10,22,7,12,13,20,16,13,12,No data,16,No data,No data,12,14,12,18,17,14
2010-04-18,1,3,0,7,No data,No data,35,32,No data,No data,No data,No data,37,3,No data,11,27,19,No data,27,27,30,24,29,No data,No data,6,27,13,24,26,26,39,22,27,No data,31,No data,No data,24,29,8,38,23,16
2010-05-08,1,4,3,8,No data,No data,9,10,No data,No data,No data,No data,7,6,No data,6,10,11,No data,8,No data,13,6,8,No data,No data,7,10,6,11,9,7,9,No data,7,No data,11,No data,No data,7,13,8,14,6,11
2010-05-09,1,3,2,8,No data,No data,11,12,No data,No data,No data,No data,9,8,No data,3,12,9,No data,12,No data,15,9,10,No data,No data,6,12,6,10,10,7,10,No data,9,No data,9,No data,No data,9,12,8,12,5,8
2010-05-25,1,3,3,6,No data,No data,19,No data,No data,No data,No data,No data,20,6,No data,3,15,13,No data,13,15,18,12,14,No data,No data,6,18,8,9,17,27,21,15,13,No data,18,No data,No data,10,16,7,23,11,10
2010-06-10,1,5,2,8,No data,No data,16,19,No data,No data,No data,No data,18,No data,No data,11,19,14,No data,21,19,24,16,19,No data,No data,8,18,15,16,No data,10,17,9,No data,No data,12,No data,12,20,17,10,16,6,10
2010-06-14,1,2,No data,7,No data,No data,10,12,No data,No data,No data,No data,17,No data,No data,4,14,8,No data,18,16,21,12,16,No data,No data,6,11,13,14,No data,8,12,7,No data,18,9,No data,9,17,13,8,13,4,7
2010-10-31,1,No data,1,32,No data,No data,12,16,No data,No data,No data,No data,No data,8,No data,14,25,28,No data,13,15,12,11,13,No data,No data,13,13,9,23,12,9,9,18,No data,11,22,No data,11,16,19,15,No data,17,24
