Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-01-14,14,18,19,19,No data,35,40,28,No data,No data,No data,No data,18,27,No data,51,50,66,No data,30,35,28,24,No data,No data,No data,42,32,29,54,34,29,No data,33,32,No data,33,No data,21,26,49,26,43,27,53
2010-01-15,14,14,5,10,No data,13,15,15,No data,No data,No data,No data,19,12,No data,21,18,30,No data,18,19,20,15,No data,No data,No data,21,14,21,25,14,9,No data,14,13,No data,19,No data,15,19,16,11,23,8,24
2010-01-19,14,10,2,14,No data,13,10,12,No data,No data,No data,No data,18,13,No data,17,22,15,No data,27,32,31,23,No data,No data,18,18,14,12,27,23,10,No data,15,28,No data,19,No data,12,25,27,8,26,15,17
2010-01-20,14,12,5,18,No data,19,14,12,No data,No data,No data,No data,16,14,No data,17,25,20,No data,24,28,27,23,No data,No data,22,13,14,23,28,20,11,No data,21,19,No data,21,No data,14,27,27,5,27,18,20
2010-01-21,14,13,15,10,No data,28,24,22,No data,No data,No data,No data,27,22,No data,33,31,38,No data,34,34,36,31,No data,No data,34,31,23,36,38,28,11,No data,30,28,No data,33,No data,25,36,39,22,40,No data,36
2010-02-04,14,12,7,14,No data,18,14,15,No data,No data,No data,No data,14,13,No data,16,20,31,No data,15,19,18,15,17,No data,19,No data,18,19,30,18,14,No data,19,15,No data,23,No data,15,16,18,13,29,13,24
2010-04-24,14,18,21,28,No data,No data,38,42,No data,No data,No data,No data,39,29,No data,31,35,37,No data,40,37,38,No data,36,No data,No data,37,44,32,35,37,37,43,27,33,No data,32,No data,No data,37,38,45,38,30,38
2010-07-01,14,19,No data,8,No data,No data,10,11,No data,No data,No data,No data,8,6,No data,No data,14,14,No data,No data,9,No data,No data,10,No data,No data,16,11,9,No data,9,No data,10,9,9,10,11,No data,10,11,12,17,No data,5,16
2010-07-10,14,4,No data,No data,No data,No data,6,8,No data,No data,No data,No data,9,6,No data,No data,10,No data,No data,No data,8,11,No data,9,No data,No data,6,9,7,No data,8,8,No data,5,6,7,7,No data,6,9,9,No data,No data,2,9
2010-09-04,14,7,No data,19,No data,No data,18,22,No data,No data,No data,No data,16,17,No data,6,14,16,No data,12,12,14,11,12,No data,No data,12,23,10,11,14,24,15,14,14,9,13,No data,19,10,14,14,No data,12,12
2010-09-05,14,7,No data,21,No data,No data,18,21,No data,No data,No data,No data,15,12,No data,6,16,12,No data,15,15,16,15,15,No data,No data,9,25,8,14,18,21,16,11,15,13,13,No data,20,15,13,12,No data,12,12
2010-09-21,14,6,No data,13,No data,No data,13,12,No data,No data,No data,No data,13,10,No data,12,16,20,No data,14,15,13,12,14,No data,No data,11,17,14,9,16,14,12,10,13,14,12,No data,18,14,16,14,No data,7,15
2010-09-28,14,14,8,12,No data,No data,14,16,No data,No data,No data,No data,17,14,No data,17,23,27,No data,23,25,23,20,23,No data,No data,21,No data,14,12,21,9,11,17,13,18,22,No data,18,20,No data,22,No data,18,25
2010-09-30,14,7,1,10,No data,No data,9,9,No data,No data,No data,No data,7,11,No data,7,12,14,No data,9,13,11,8,12,No data,No data,11,18,10,13,9,8,7,10,6,7,15,No data,12,10,13,11,No data,7,11
2010-10-02,14,9,2,7,No data,No data,7,12,No data,No data,No data,No data,6,7,No data,7,11,15,No data,8,11,9,8,8,No data,No data,9,16,7,10,9,9,5,6,5,4,11,No data,10,7,10,10,No data,5,12
2010-11-16,14,No data,1,16,No data,No data,22,18,No data,No data,No data,No data,19,10,No data,25,24,33,No data,33,47,No data,32,45,No data,No data,19,19,22,26,31,13,17,15,28,18,23,No data,19,21,24,18,No data,9,31
2010-11-19,14,No data,4,37,No data,No data,16,19,No data,No data,No data,No data,11,17,No data,21,17,24,No data,19,25,No data,No data,23,No data,No data,No data,18,15,14,18,12,16,16,26,10,25,No data,15,15,17,29,No data,12,28
2010-12-26,14,No data,3,40,No data,No data,36,No data,No data,No data,No data,No data,22,14,No data,21,44,31,No data,24,27,No data,36,29,No data,41,18,48,30,27,45,12,26,26,35,17,No data,No data,30,33,28,16,No data,No data,26
2010-12-27,14,No data,1,11,No data,No data,10,No data,No data,No data,No data,No data,12,13,No data,12,No data,24,No data,15,15,No data,12,13,No data,14,30,12,21,15,14,8,12,11,14,10,No data,No data,11,16,15,25,No data,No data,15
2010-12-29,14,No data,-1,16,No data,No data,18,No data,No data,No data,No data,No data,27,22,No data,24,No data,46,No data,28,32,No data,25,30,No data,36,29,27,17,24,22,No data,21,20,27,16,No data,No data,21,26,17,26,No data,No data,20
2011-02-11,14,10,2,18,No data,13,12,8,No data,No data,No data,No data,14,10,No data,11,20,21,No data,13,17,15,16,14,No data,13,13,14,No data,No data,12,No data,17,15,No data,15,15,No data,14,15,15,13,No data,15,20
2011-02-12,14,7,1,12,No data,8,11,13,No data,No data,No data,No data,11,12,No data,8,8,15,No data,12,16,14,12,12,No data,5,11,13,No data,No data,11,No data,10,11,12,16,14,No data,7,15,12,14,No data,7,17
