Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
26/02/2010,20,5,0,21,NaN,12,7,10,NaN,NaN,NaN,NaN,7,4,NaN,4,8,9,NaN,8,11,13,6,8,NaN,10,5,9,7,8,7,6,NaN,13,8,NaN,15,NaN,7,8,12,1,24,9,6
02/12/2010,0,NaN,4,14,NaN,NaN,16,14,NaN,NaN,NaN,NaN,30,12,NaN,3,17,8,NaN,19,18,NaN,12,12,NaN,7,7,16,NaN,8,13,NaN,21,10,13,16,13,NaN,18,19,14,8,NaN,NaN,8
04/12/2010,20,NaN,2,29,NaN,NaN,17,25,NaN,NaN,NaN,NaN,7,10,NaN,18,17,24,NaN,13,15,NaN,13,17,NaN,20,18,21,NaN,20,14,NaN,11,20,18,5,29,NaN,17,11,23,16,NaN,NaN,NaN
11/12/2010,0,NaN,3,12,NaN,NaN,23,19,NaN,NaN,NaN,NaN,11,14,NaN,5,13,10,NaN,14,13,11,9,12,NaN,10,8,21,13,12,11,11,11,10,11,9,17,NaN,11,16,14,9,NaN,7,16
12/12/2010,0,NaN,4,28,NaN,NaN,18,20,NaN,NaN,NaN,NaN,14,19,NaN,7,21,11,NaN,15,17,13,11,15,NaN,32,7,20,10,11,18,14,13,23,13,10,32,NaN,16,16,22,10,NaN,17,16
13/12/2010,0,NaN,7,21,NaN,NaN,30,24,NaN,NaN,NaN,NaN,19,23,NaN,7,27,11,NaN,25,22,22,13,20,NaN,13,8,26,13,17,21,14,17,19,19,15,NaN,NaN,19,20,23,10,NaN,17,14
14/12/2010,0,NaN,5,51,NaN,NaN,25,22,NaN,NaN,NaN,NaN,14,18,NaN,12,24,15,NaN,17,18,14,12,16,NaN,20,7,24,8,15,21,27,21,23,20,7,30,NaN,23,14,27,12,NaN,10,14
15/12/2010,0,NaN,5,27,NaN,NaN,20,22,NaN,NaN,NaN,NaN,18,12,NaN,5,23,10,NaN,18,20,22,14,18,NaN,13,6,23,10,15,19,23,19,10,20,8,NaN,NaN,19,14,20,8,NaN,6,7
18/12/2010,20,NaN,4,14,NaN,NaN,17,18,NaN,NaN,NaN,NaN,16,15,NaN,20,26,23,NaN,19,17,NaN,19,18,NaN,18,22,16,19,18,22,18,13,15,22,10,NaN,NaN,14,17,21,20,NaN,16,22
20/12/2010,20,NaN,6,54,NaN,NaN,34,30,NaN,NaN,NaN,NaN,15,17,NaN,50,43,49,NaN,32,33,NaN,22,30,NaN,48,17,34,47,61,36,16,14,37,30,16,NaN,NaN,18,25,40,21,NaN,49,42
21/12/2010,20,NaN,12,78,NaN,NaN,39,41,NaN,NaN,NaN,NaN,29,29,NaN,58,42,50,NaN,23,29,NaN,22,24,NaN,32,18,40,24,41,31,30,23,22,27,16,NaN,NaN,28,23,27,24,NaN,29,41
24/12/2010,0,NaN,9,52,NaN,NaN,34,NaN,NaN,NaN,NaN,NaN,12,14,NaN,5,27,11,NaN,14,17,NaN,13,14,NaN,34,11,19,11,15,22,17,16,46,19,8,NaN,NaN,18,15,27,10,NaN,23,9
25/12/2010,0,NaN,3,46,NaN,NaN,49,NaN,NaN,NaN,NaN,NaN,21,14,NaN,9,45,16,NaN,25,25,NaN,23,25,NaN,50,12,28,21,27,41,24,20,41,32,15,NaN,NaN,23,25,34,11,NaN,50,14
30/12/2010,0,NaN,2,36,NaN,NaN,22,NaN,NaN,NaN,NaN,NaN,17,23,NaN,35,NaN,47,NaN,33,32,NaN,22,26,NaN,34,17,22,22,34,24,NaN,20,23,23,19,NaN,NaN,18,28,22,21,NaN,NaN,26
31/12/2010,0,NaN,3,34,NaN,NaN,22,NaN,NaN,NaN,NaN,NaN,37,15,NaN,20,NaN,15,NaN,35,29,NaN,24,26,NaN,35,14,20,31,42,28,NaN,26,19,28,22,NaN,NaN,20,30,41,16,NaN,32,12
01/01/2011,0,NaN,0,19,NaN,NaN,22,20,NaN,NaN,NaN,NaN,26,10,NaN,3,NaN,10,NaN,20,21,NaN,16,18,NaN,7,5,15,20,15,16,NaN,22,6,21,18,19,NaN,19,22,15,8,NaN,8,8
02/01/2011,0,NaN,1,13,NaN,NaN,19,12,NaN,NaN,NaN,NaN,15,11,NaN,2,NaN,8,NaN,13,13,NaN,10,11,NaN,5,6,16,10,11,14,NaN,15,9,12,11,NaN,NaN,18,14,13,8,NaN,6,9
05/01/2011,20,NaN,-1,NaN,NaN,NaN,11,10,NaN,NaN,NaN,NaN,14,8,NaN,7,NaN,9,NaN,13,16,NaN,13,14,NaN,6,7,14,NaN,9,13,NaN,17,4,15,12,NaN,NaN,15,14,NaN,10,NaN,3,8
08/01/2011,20,NaN,3,13,NaN,NaN,8,7,NaN,NaN,NaN,NaN,7,11,NaN,4,NaN,14,NaN,9,10,9,7,9,NaN,8,11,10,NaN,8,8,NaN,11,7,10,8,14,NaN,9,10,10,13,NaN,NaN,8
18/01/2011,0,NaN,1,13,NaN,9,15,8,NaN,NaN,NaN,NaN,13,12,NaN,6,NaN,13,NaN,12,16,13,10,13,NaN,11,10,13,18,20,15,NaN,17,10,13,11,17,NaN,13,14,21,11,NaN,6,9
