Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-02-14,7,13,7,14,No data,12,17,10,No data,No data,No data,No data,17,12,No data,No data,18,10,No data,No data,14,17,10,13,No data,14,12,13,11,15,16,15,No data,18,17,No data,18,No data,16,15,22,7,26,8,10
2010-03-11,7,6,8,34,No data,No data,No data,22,No data,No data,No data,No data,11,10,No data,15,22,21,No data,18,21,20,17,17,No data,20,14,29,17,No data,24,14,No data,No data,No data,No data,26,No data,No data,17,28,11,No data,15,23
2010-03-13,7,2,1,7,No data,No data,11,11,No data,No data,No data,No data,11,4,No data,2,8,9,No data,12,13,16,9,10,No data,8,5,11,11,11,13,12,No data,7,15,No data,11,No data,No data,10,12,3,No data,5,8
2010-03-14,7,2,1,5,No data,No data,10,11,No data,No data,No data,No data,14,5,No data,3,7,9,No data,11,12,14,8,9,No data,6,4,9,8,11,7,11,No data,5,8,No data,10,No data,No data,10,13,2,No data,5,8
2010-03-15,7,3,1,7,No data,No data,14,19,No data,No data,No data,No data,9,5,No data,5,7,9,No data,10,11,15,8,9,No data,6,5,15,9,10,9,10,No data,5,11,No data,9,No data,No data,11,11,2,No data,5,9
2010-04-17,7,3,1,14,No data,No data,21,22,No data,No data,No data,No data,17,4,No data,26,22,27,No data,22,20,24,17,21,No data,No data,14,21,14,31,17,28,20,24,19,No data,31,No data,No data,17,36,19,32,19,24
2010-08-02,7,5,No data,7,No data,No data,No data,No data,No data,No data,No data,No data,10,6,No data,4,13,9,No data,9,No data,11,9,11,No data,No data,No data,10,6,No data,9,5,7,5,8,6,8,No data,5,No data,No data,9,No data,3,11
2010-09-17,7,5,No data,7,No data,No data,6,7,No data,No data,No data,No data,8,8,No data,No data,11,8,No data,9,11,10,7,8,No data,No data,6,13,8,7,9,8,7,4,7,6,9,No data,11,8,9,8,No data,2,8
2010-12-05,7,No data,4,21,No data,No data,45,18,No data,No data,No data,No data,15,12,No data,9,23,14,No data,22,20,No data,14,19,No data,23,8,21,No data,27,19,No data,17,29,25,10,27,No data,19,20,22,9,No data,No data,No data
2010-12-09,7,No data,1,18,No data,No data,28,20,No data,No data,No data,No data,12,10,No data,3,20,11,No data,16,18,17,12,17,No data,26,11,16,No data,16,16,No data,14,12,13,9,30,No data,14,15,16,9,No data,5,12
2011-01-24,7,No data,1,11,No data,6,15,9,No data,No data,No data,No data,13,10,No data,3,No data,9,No data,16,18,14,12,15,No data,8,8,16,11,14,12,No data,15,11,17,12,13,No data,12,15,No data,10,No data,5,6
2011-03-17,7,16,11,17,No data,16,35,31,No data,No data,No data,No data,43,21,No data,24,37,30,No data,38,38,No data,36,No data,No data,20,17,35,43,28,30,No data,33,22,30,40,30,No data,34,No data,31,18,No data,18,24
2011-10-07,7,4,1,4,4,No data,7,No data,No data,No data,No data,No data,6,9,No data,5,3,7,No data,8,9,6,5,7,No data,4,5,No data,3,8,3,4,7,3,4,6,4,No data,8,5,9,8,No data,3,No data
2011-10-19,7,4,0,4,4,2,8,No data,No data,No data,No data,No data,8,9,No data,6,4,No data,No data,10,9,6,7,10,No data,4,5,No data,6,9,4,5,9,5,5,7,No data,No data,8,7,10,8,No data,3,No data
2011-11-27,7,4,3,8,6,7,13,11,No data,No data,No data,No data,11,9,No data,7,6,12,No data,12,9,9,8,11,No data,3,6,8,No data,8,6,10,15,7,10,8,7,No data,12,10,11,10,No data,6,6
2011-12-18,7,4,1,8,8,6,23,10,No data,No data,No data,No data,10,10,No data,6,8,9,No data,8,11,No data,9,14,No data,19,5,No data,9,14,6,11,10,11,6,9,16,No data,10,9,15,7,No data,4,8
2012-01-12,7,4,2,7,4,5,12,8,No data,No data,No data,No data,10,8,No data,4,No data,8,No data,6,12,8,9,12,No data,10,5,5,8,7,No data,10,11,6,8,No data,7,No data,10,7,No data,8,No data,6,4
2012-02-15,7,5,1,6,8,No data,8,No data,No data,No data,No data,No data,12,11,No data,5,7,8,No data,7,14,12,10,12,No data,8,4,5,5,10,6,No data,10,7,10,9,8,No data,5,5,9,No data,No data,7,3
2012-02-24,7,5,1,5,6,No data,8,6,No data,No data,No data,No data,14,10,No data,7,7,8,No data,6,13,12,14,12,No data,15,5,8,10,6,7,No data,10,7,10,9,7,No data,No data,8,No data,10,No data,5,4
2012-03-18,7,3,No data,3,10,4,17,9,No data,No data,No data,No data,8,12,No data,7,13,13,No data,No data,13,No data,13,14,No data,10,6,9,13,8,11,3,12,9,12,9,9,No data,12,No data,12,No data,No data,6,8
2012-03-30,7,7,6,8,20,9,32,33,No data,No data,No data,No data,41,17,No data,23,25,20,No data,No data,43,41,No data,44,No data,14,15,31,30,21,31,17,44,14,40,32,13,No data,45,No data,24,22,No data,11,17
2012-04-01,7,4,5,11,14,12,14,15,No data,No data,No data,No data,10,16,No data,11,15,15,No data,No data,12,15,No data,14,No data,14,9,13,13,12,10,3,15,13,9,11,15,No data,10,No data,17,15,No data,13,10
2012-09-19,7,4,0,7,4,No data,4,6,No data,No data,No data,No data,9,2,No data,3,6,9,No data,7,8,7,5,5,No data,6,5,4,9,12,5,8,5,3,3,7,9,No data,7,2,7,2,4,3,3
2012-10-06,7,4,1,10,7,No data,12,7,No data,No data,No data,No data,9,4,No data,8,10,11,No data,11,10,7,4,7,No data,10,7,5,12,10,7,7,7,7,5,7,13,No data,13,7,13,3,12,4,5
2012-11-11,7,6,0,14,17,7,18,14,No data,No data,No data,No data,30,5,No data,No data,15,17,No data,17,23,16,26,28,No data,15,9,13,20,16,No data,19,21,No data,18,16,12,No data,19,13,12,4,8,5,12
2013-02-08,7,6,No data,12,16,No data,8,14,No data,No data,No data,No data,22,7,No data,10,19,12,No data,14,No data,15,15,17,No data,No data,11,7,14,12,16,10,16,10,14,16,16,No data,14,13,15,8,10,No data,10
2013-06-27,7,9,4,9,13,No data,9,12,No data,No data,No data,No data,15,6,No data,7,No data,No data,No data,11,10,No data,11,11,No data,7,9,No data,7,9,11,15,11,6,8,15,9,No data,11,No data,No data,6,8,6,7
2013-09-11,7,7,No data,7,6,No data,6,10,No data,No data,No data,No data,8,5,No data,7,6,6,No data,10,8,10,7,8,7,10,7,No data,3,6,13,3,No data,8,5,9,12,No data,8,5,10,6,8,4,6
2013-11-19,7,3,1,4,8,No data,9,6,No data,No data,No data,No data,7,4,No data,6,7,6,11,10,8,7,8,9,8,7,4,7,6,8,10,3,9,8,4,9,12,5,7,6,12,4,10,4,7
2013-12-04,7,4,2,6,10,No data,16,15,No data,No data,No data,No data,15,6,3,11,14,6,16,20,18,19,19,22,21,8,3,16,15,10,18,16,19,6,15,19,11,6,No data,16,9,4,7,4,8
2014-03-16,7,No data,4,4,8,5,12,11,No data,No data,No data,No data,9,3,2,7,9,6,13,12,10,13,No data,13,12,No data,3,13,No data,9,No data,5,15,7,8,15,9,5,11,9,10,3,8,No data,6
2014-05-13,7,7,No data,5,7,6,6,5,No data,No data,No data,No data,5,8,5,8,7,9,9,10,8,7,6,11,7,8,7,7,8,9,No data,4,10,No data,No data,14,13,7,7,7,11,8,10,4,8
2014-08-15,7,No data,6,6,8,4,No data,6,No data,No data,7,No data,No data,8,No data,5,10,6,9,No data,11,9,No data,No data,No data,5,No data,No data,6,7,6,9,14,No data,5,5,10,6,10,No data,12,8,8,1,8
2014-11-23,7,8,4,11,12,3,20,8,No data,No data,10,No data,12,No data,4,10,13,12,12,13,13,7,9,12,8,10,7,8,12,13,8,9,4,9,5,11,17,11,9,12,10,4,15,2,13
2014-12-20,7,8,5,9,8,8,7,9,No data,No data,5,No data,8,No data,4,4,7,6,7,No data,7,No data,6,9,5,9,4,5,7,7,3,5,4,6,4,10,12,6,9,6,6,2,No data,3,7
2015-01-24,7,7,4,11,8,No data,10,No data,No data,No data,9,No data,No data,8,5,7,13,8,12,8,11,No data,8,13,9,11,7,No data,10,10,7,No data,8,9,5,13,13,8,13,11,No data,4,9,7,9
2015-05-26,7,6,1,6,6,4,7,6,No data,No data,7,No data,11,4,4,8,11,5,9,8,9,7,10,8,9,4,9,7,13,8,6,9,8,4,4,8,6,No data,6,9,8,4,4,3,7
2015-06-07,7,5,1,6,5,4,8,8,5,No data,7,No data,12,3,4,5,10,5,7,7,7,6,9,7,8,4,8,7,10,6,7,8,7,5,4,6,5,No data,5,6,8,4,5,4,7
2015-06-18,7,6,1,8,8,6,10,9,6,No data,11,No data,11,4,5,8,11,6,10,8,10,10,10,9,10,6,10,8,10,No data,9,No data,10,7,5,7,7,No data,6,No data,10,5,6,7,9
2015-06-19,7,5,0,9,8,6,13,13,7,No data,10,No data,13,2,4,6,14,6,11,10,11,10,12,10,11,6,9,9,10,No data,10,No data,10,7,6,10,7,No data,8,No data,13,3,6,5,7
