Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
07/03/2014,16,NaN,2,NaN,8,5,11,9,NaN,NaN,NaN,NaN,17,6,5,9,8,7,14,15,14,12,NaN,14,NaN,11,4,9,14,NaN,NaN,6,18,9,7,20,13,10,16,15,12,4,10,NaN,9
14/03/2014,16,NaN,14,12,52,22,45,47,NaN,NaN,NaN,NaN,66,11,9,41,40,37,52,54,63,57,NaN,71,59,40,23,46,NaN,49,NaN,48,NaN,30,49,47,34,30,53,42,41,24,28,NaN,34
17/03/2014,6,NaN,7,7,6,5,9,8,NaN,NaN,NaN,NaN,11,7,5,9,7,8,9,17,15,17,NaN,18,16,NaN,6,11,NaN,7,NaN,8,19,8,13,18,9,7,15,14,7,5,8,NaN,7
18/03/2014,16,NaN,8,7,7,6,9,8,NaN,NaN,NaN,NaN,8,7,7,9,7,8,9,12,10,12,NaN,12,NaN,9,4,10,NaN,5,NaN,8,13,NaN,7,15,9,4,10,10,7,4,9,NaN,9
19/03/2014,16,NaN,9,8,9,9,12,10,NaN,NaN,NaN,NaN,12,9,9,12,11,10,13,13,11,12,NaN,14,NaN,12,8,14,NaN,8,NaN,10,18,10,8,17,11,6,15,10,9,8,11,NaN,10
08/04/2014,16,5,3,5,5,5,7,7,NaN,NaN,NaN,NaN,8,5,3,5,5,5,NaN,7,6,NaN,7,8,7,5,3,9,6,4,NaN,NaN,9,6,2,10,7,4,7,3,6,6,7,NaN,5
09/04/2014,6,4,6,7,7,7,9,10,NaN,NaN,NaN,NaN,9,7,6,11,10,8,9,13,11,9,10,14,11,9,5,16,11,7,NaN,NaN,9,8,6,16,11,7,10,11,8,8,NaN,7,8
10/04/2014,6,4,6,7,7,7,13,10,NaN,NaN,NaN,NaN,12,6,4,10,8,9,10,13,9,9,10,13,11,8,3,12,12,9,NaN,NaN,13,10,6,18,12,7,12,12,11,8,NaN,6,9
12/04/2014,16,6,5,5,8,5,6,9,NaN,NaN,NaN,NaN,14,6,5,12,10,7,12,18,15,12,15,18,15,9,5,12,13,9,NaN,NaN,14,9,8,22,10,6,12,16,7,7,9,6,9
13/04/2014,16,3,5,7,7,6,10,9,NaN,NaN,NaN,NaN,10,6,5,7,8,6,6,13,8,8,9,12,13,6,4,11,9,7,NaN,NaN,10,9,6,16,9,5,9,10,8,8,10,6,7
07/05/2014,26,7,4,4,6,4,6,6,NaN,NaN,NaN,NaN,8,4,2,7,7,4,6,7,5,4,6,7,7,5,3,9,6,4,NaN,6,11,6,NaN,12,7,3,8,4,6,6,7,4,5
09/05/2014,26,9,6,5,7,5,10,8,NaN,NaN,NaN,NaN,11,5,4,6,8,4,6,9,7,6,7,11,8,6,5,11,7,5,NaN,9,14,7,NaN,12,7,4,10,6,6,6,7,5,5
01/03/2015,16,6,NaN,6,4,NaN,9,7,NaN,NaN,5,NaN,NaN,1,4,5,NaN,5,4,7,10,NaN,NaN,5,7,4,7,8,3,NaN,6,11,7,6,5,5,4,NaN,NaN,8,5,2,5,3,7
02/03/2015,16,7,-1,NaN,4,NaN,5,4,NaN,NaN,5,NaN,NaN,2,2,6,NaN,5,5,5,7,NaN,NaN,3,4,5,6,4,NaN,NaN,4,6,5,5,NaN,2,5,NaN,NaN,5,5,3,5,3,6
03/03/2015,16,7,1,NaN,3,NaN,4,4,NaN,NaN,4,NaN,NaN,3,4,7,NaN,5,6,5,7,NaN,NaN,4,4,4,7,5,NaN,5,3,NaN,4,5,NaN,3,4,NaN,NaN,5,5,3,5,2,6
05/03/2015,6,8,2,8,8,NaN,8,8,NaN,NaN,9,NaN,NaN,3,5,12,12,8,NaN,10,13,NaN,NaN,10,10,8,8,8,NaN,10,7,11,12,6,5,8,8,NaN,NaN,14,7,4,8,4,10
08/03/2015,6,7,0,8,9,NaN,12,NaN,NaN,NaN,9,NaN,NaN,3,4,10,14,7,13,14,16,NaN,12,10,NaN,7,7,8,NaN,11,8,10,12,6,6,10,7,6,NaN,17,9,2,5,2,8
22/03/2015,6,12,10,14,12,17,12,14,NaN,NaN,12,NaN,NaN,11,13,7,13,14,11,8,11,7,9,8,9,16,20,14,9,10,10,9,8,18,7,7,18,NaN,7,10,13,14,21,20,18
28/03/2015,26,10,0,5,5,6,6,7,NaN,NaN,6,NaN,NaN,2,NaN,10,10,11,8,8,11,7,9,7,6,7,11,5,11,8,7,8,8,7,4,5,7,NaN,6,9,8,6,NaN,4,10
29/03/2015,26,5,-1,4,3,6,9,10,NaN,NaN,4,NaN,NaN,1,NaN,8,8,5,4,6,8,5,4,3,5,5,7,9,6,4,4,8,8,6,4,4,5,NaN,3,5,5,3,NaN,5,8
30/03/2015,16,6,1,7,4,6,5,5,NaN,NaN,5,NaN,NaN,3,NaN,7,8,7,6,7,8,6,7,4,5,5,7,4,7,6,5,6,6,5,4,4,5,NaN,5,6,6,4,NaN,4,7
11/04/2015,16,8,1,5,5,4,7,6,NaN,NaN,6,NaN,NaN,3,5,10,10,6,8,9,8,9,9,8,9,5,NaN,6,19,NaN,7,7,9,5,5,9,5,NaN,6,11,7,5,5,4,8
12/04/2015,16,4,-1,5,5,3,7,6,NaN,NaN,5,NaN,NaN,1,3,6,8,6,7,6,5,6,8,5,7,4,NaN,6,7,NaN,5,8,7,3,2,5,4,NaN,6,5,7,2,4,2,6
14/04/2015,6,8,2,8,10,6,16,15,NaN,NaN,14,NaN,NaN,4,7,11,17,9,15,9,11,9,13,10,NaN,8,NaN,16,17,13,12,16,9,8,8,7,9,NaN,11,9,9,6,7,5,10
27/04/2015,16,7,0,6,5,1,5,4,NaN,NaN,6,NaN,9,2,3,4,9,5,7,6,6,6,6,6,6,4,NaN,5,5,7,5,5,5,4,1,6,5,NaN,5,8,7,2,5,2,6
28/04/2015,26,8,0,4,4,3,5,6,NaN,NaN,4,NaN,6,2,3,5,7,4,6,4,5,4,6,4,6,4,NaN,5,8,6,4,5,4,4,1,3,4,NaN,5,6,NaN,1,4,2,6
07/05/2015,6,6,1,7,4,4,6,7,NaN,NaN,6,NaN,9,3,5,8,9,5,8,6,6,4,8,5,7,5,8,6,8,8,6,8,6,5,3,3,7,NaN,6,6,9,4,6,4,7
12/05/2015,16,6,1,5,4,5,7,7,NaN,NaN,8,NaN,7,3,5,7,9,6,7,6,6,5,8,5,6,4,8,7,8,6,6,7,8,4,3,6,5,NaN,5,6,7,3,5,4,7
16/05/2015,6,6,2,7,6,5,10,9,NaN,NaN,8,NaN,11,4,6,5,11,6,9,9,8,7,11,8,9,6,9,8,11,9,8,10,8,5,5,7,6,NaN,6,8,7,4,5,4,8
17/05/2015,16,5,1,6,4,3,8,8,NaN,NaN,6,NaN,10,3,5,6,9,6,7,8,8,7,9,8,8,4,9,7,8,5,7,9,9,4,6,8,4,NaN,6,7,6,4,5,3,7
21/05/2015,16,8,4,9,7,6,11,11,NaN,NaN,9,NaN,11,7,9,11,12,9,13,9,10,7,11,10,9,8,13,11,12,11,10,11,10,8,7,7,9,NaN,9,9,11,7,9,7,10
28/05/2015,16,4,0,4,3,2,6,6,NaN,NaN,5,NaN,8,2,4,5,8,5,6,6,6,5,7,4,6,3,7,6,7,6,6,7,7,3,4,4,4,NaN,5,6,6,2,4,3,6
30/05/2015,16,5,0,6,4,2,7,7,NaN,NaN,5,NaN,6,2,3,4,8,5,6,5,6,4,7,4,5,5,8,5,8,6,5,8,5,4,3,4,4,NaN,4,5,6,2,5,2,6
31/05/2015,26,6,0,4,3,3,5,5,NaN,NaN,5,NaN,7,2,4,4,8,6,6,5,5,5,7,4,5,2,10,5,8,6,4,7,7,5,4,2,5,NaN,4,5,5,4,5,3,8
01/03/2016,26,3,NaN,NaN,4,5,4,5,6,7,4,NaN,7,NaN,4,6,4,6,7,3,5,4,NaN,4,5,7,5,9,6,5,7,7,5,7,4,5,6,4,4,5,8,5,6,3,5
08/03/2016,16,3,NaN,7,10,12,13,8,14,13,10,NaN,13,4,5,17,10,15,NaN,8,10,9,NaN,11,9,13,9,11,11,14,13,8,13,12,9,10,14,10,NaN,10,13,6,16,9,13
24/03/2016,16,3,2,7,11,5,8,6,10,14,12,6,20,NaN,6,19,12,12,13,16,19,16,18,18,17,12,8,9,23,15,14,14,NaN,11,13,20,11,NaN,11,20,10,9,11,4,NaN
17/04/2016,6,2,0,5,6,6,5,5,5,7,5,4,11,4,4,5,6,3,8,7,5,7,8,7,5,8,2,8,6,6,NaN,4,6,8,7,7,10,5,5,8,11,4,7,3,5
30/04/2016,6,3,0,5,5,4,6,7,6,6,4,5,10,4,3,5,6,6,6,5,5,5,6,6,5,10,4,6,9,9,NaN,4,5,7,5,7,9,4,5,6,8,5,7,3,NaN
02/05/2016,16,4,1,6,6,5,5,6,6,8,4,5,10,4,4,7,5,4,7,5,7,7,8,7,6,5,5,7,7,6,NaN,6,6,6,6,7,5,4,7,7,8,4,4,3,5
03/05/2016,6,3,1,8,5,6,6,6,6,7,4,6,10,4,4,6,4,6,7,7,7,8,7,7,6,7,5,7,7,9,NaN,6,6,7,6,8,6,5,6,8,9,5,6,4,7
