Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-01-17,15,10,2,9,No data,5,12,10,No data,No data,No data,No data,9,8,No data,16,11,13,No data,10,12,13,No data,No data,No data,No data,9,8,11,13,7,10,No data,8,9,No data,13,No data,13,12,11,3,13,5,15
2010-02-03,15,7,5,18,No data,15,8,No data,No data,No data,No data,No data,8,12,No data,8,23,21,No data,15,16,17,No data,14,No data,24,No data,12,18,27,14,5,No data,20,11,No data,30,No data,10,13,23,9,29,8,16
2010-03-17,15,10,5,12,No data,No data,19,20,No data,No data,No data,No data,21,9,No data,16,20,18,No data,27,28,30,24,25,No data,14,15,23,22,20,25,18,No data,14,26,No data,17,No data,No data,26,22,11,22,9,21
2010-03-18,15,10,5,No data,No data,No data,25,25,No data,No data,No data,No data,27,8,No data,23,25,22,No data,29,30,30,29,28,No data,19,16,29,32,26,29,19,No data,19,28,No data,24,No data,No data,30,24,12,25,16,26
2010-03-22,15,7,0,No data,No data,No data,8,9,No data,No data,No data,No data,9,4,No data,7,9,11,No data,No data,12,14,10,11,No data,No data,8,11,16,9,9,9,No data,5,10,No data,10,No data,7,11,9,2,14,4,12
2010-03-23,15,8,2,10,No data,No data,9,10,No data,No data,No data,No data,15,7,No data,9,8,17,No data,No data,16,17,13,14,No data,No data,12,12,18,12,11,7,No data,8,10,No data,11,No data,12,19,13,4,14,6,13
2010-04-05,15,6,1,6,No data,No data,6,6,No data,No data,No data,No data,8,4,No data,4,4,8,No data,7,9,12,7,7,No data,No data,5,7,8,5,7,7,No data,4,7,No data,6,No data,6,7,8,No data,11,3,8
2010-04-28,15,10,6,10,No data,No data,15,19,No data,No data,No data,No data,27,7,No data,12,18,15,No data,18,No data,20,15,16,No data,No data,10,18,21,No data,17,18,31,14,17,No data,16,No data,No data,19,18,13,20,10,18
2010-05-13,15,10,5,12,No data,No data,18,14,No data,No data,No data,No data,14,8,No data,8,14,19,No data,13,17,19,13,16,No data,No data,12,14,6,13,15,8,17,10,14,No data,14,No data,No data,9,15,12,17,8,16
2010-06-23,15,12,No data,10,No data,No data,14,16,No data,No data,No data,No data,14,11,No data,10,16,16,No data,16,13,23,12,14,No data,No data,9,14,18,No data,13,13,13,11,No data,No data,16,No data,14,16,17,12,19,7,12
2010-06-27,15,11,No data,6,No data,No data,14,No data,No data,No data,No data,No data,21,7,No data,13,18,18,No data,23,17,No data,19,21,No data,No data,11,16,22,No data,16,12,13,12,12,22,18,No data,14,21,18,15,22,9,15
2010-06-28,15,6,No data,9,No data,No data,12,No data,No data,No data,No data,No data,13,7,No data,11,17,16,No data,15,12,23,12,14,No data,No data,10,13,14,No data,14,11,10,11,10,13,14,No data,13,15,14,13,19,7,14
2010-07-02,15,9,No data,8,No data,No data,7,7,No data,No data,No data,No data,10,7,No data,9,13,11,No data,No data,9,16,No data,12,No data,No data,7,8,13,No data,10,No data,9,4,8,9,9,No data,9,11,11,9,No data,3,9
2010-07-03,15,6,No data,8,No data,No data,100,8,No data,No data,No data,No data,9,6,No data,6,11,9,No data,No data,8,11,No data,9,No data,No data,6,7,8,No data,9,No data,6,5,7,9,8,No data,6,11,9,8,No data,3,9
2010-07-07,15,7,No data,8,No data,No data,6,6,No data,No data,No data,No data,7,7,No data,5,9,6,No data,No data,8,10,No data,9,No data,No data,5,6,8,No data,9,4,7,3,8,6,6,No data,8,7,7,8,No data,2,5
2010-07-08,15,5,No data,7,No data,No data,10,11,No data,No data,No data,No data,7,6,No data,5,13,11,No data,No data,8,12,No data,10,No data,No data,6,12,7,No data,9,7,5,6,6,8,9,No data,7,10,11,9,No data,4,11
2010-07-09,15,7,No data,7,No data,No data,7,9,No data,No data,No data,No data,8,6,No data,No data,13,10,No data,No data,8,10,8,10,No data,No data,7,8,9,No data,No data,7,No data,7,7,8,8,No data,9,10,11,10,No data,5,9
2010-07-18,15,5,No data,4,No data,No data,8,No data,No data,No data,No data,No data,8,4,No data,3,10,7,No data,9,No data,10,9,9,No data,No data,4,8,6,No data,8,7,6,4,8,7,6,No data,6,9,8,6,No data,2,8
2010-07-19,15,5,No data,7,No data,No data,29,No data,No data,No data,No data,No data,10,4,No data,No data,12,9,No data,9,No data,11,10,10,No data,No data,No data,10,8,No data,11,7,11,7,10,9,9,No data,10,10,12,9,No data,3,10
2010-07-24,15,6,No data,8,No data,No data,7,No data,No data,No data,No data,No data,13,9,No data,No data,14,12,No data,12,No data,13,11,12,No data,No data,No data,13,No data,No data,15,6,9,7,11,10,11,No data,9,10,11,11,No data,2,10
2010-08-19,15,7,No data,9,No data,No data,6,7,No data,No data,No data,No data,7,5,No data,7,11,11,No data,7,7,10,No data,8,No data,No data,6,11,5,No data,7,6,8,6,7,6,8,No data,No data,6,9,10,No data,3,10
2010-09-19,15,5,No data,6,No data,No data,5,6,No data,No data,No data,No data,8,9,No data,4,10,7,No data,8,8,10,7,6,No data,No data,8,11,6,8,9,8,6,3,6,6,6,No data,10,8,8,9,No data,2,8
2010-10-04,15,9,1,8,No data,No data,11,9,No data,No data,No data,No data,7,6,No data,15,14,18,No data,14,16,16,12,13,No data,No data,10,16,13,13,13,7,6,10,8,10,15,No data,11,14,9,10,No data,5,14
2010-10-05,15,8,4,8,No data,No data,9,11,No data,No data,No data,No data,6,8,No data,6,13,13,No data,8,12,11,8,9,No data,No data,11,18,8,8,13,9,8,8,7,6,10,No data,11,8,13,12,No data,6,12
2010-10-06,15,5,1,9,No data,No data,6,8,No data,No data,No data,No data,6,6,No data,5,12,11,No data,6,9,9,No data,No data,No data,No data,9,12,5,7,9,5,4,6,5,3,9,No data,8,6,No data,9,No data,4,9
