Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-01-01,18,3,1,20,No data,5,14,10,No data,No data,No data,No data,10,11,No data,11,14,7,No data,12,14,15,10,No data,No data,No data,2,13,13,12,13,18,11,18,13,No data,15,No data,13,13,19,1,16,4,11
2010-01-29,18,3,1,5,No data,1,5,5,No data,No data,No data,No data,5,No data,No data,-1,8,6,No data,9,12,12,7,9,No data,5,3,6,5,7,7,5,No data,3,6,No data,7,No data,6,8,10,1,9,1,5
2010-01-30,18,3,0,8,No data,1,13,9,No data,No data,No data,No data,7,6,No data,No data,11,7,No data,10,11,15,8,10,No data,7,4,10,9,10,9,11,No data,5,9,No data,10,No data,10,12,11,1,12,2,8
2010-03-12,18,2,0,7,No data,No data,No data,16,No data,No data,No data,No data,18,6,No data,4,11,10,No data,19,20,23,14,17,No data,7,4,15,16,12,18,19,No data,5,No data,No data,10,No data,No data,18,13,2,No data,6,8
2010-04-20,18,2,1,7,No data,No data,12,11,No data,No data,No data,No data,19,5,No data,4,13,9,No data,14,16,17,13,14,No data,No data,4,17,10,11,14,11,18,5,13,No data,11,No data,No data,16,11,7,12,5,8
2010-05-05,18,4,2,6,No data,No data,10,17,No data,No data,No data,No data,11,7,No data,14,18,17,No data,15,No data,19,16,17,No data,No data,10,10,8,20,19,12,17,No data,18,No data,16,No data,No data,9,23,11,17,7,17
2010-05-11,18,2,1,8,No data,No data,11,12,No data,No data,No data,No data,6,5,No data,4,10,15,No data,8,No data,11,6,8,No data,No data,7,11,4,9,8,13,7,9,6,No data,17,No data,No data,6,17,8,17,7,12
2010-05-26,18,3,3,4,No data,No data,12,No data,No data,No data,No data,No data,10,6,No data,3,12,19,No data,10,13,15,11,12,No data,No data,11,14,6,10,12,17,10,10,10,No data,15,No data,No data,8,16,10,17,7,13
2010-05-30,18,5,3,5,No data,No data,6,No data,No data,No data,No data,No data,8,7,No data,6,10,10,No data,8,7,11,7,6,No data,No data,8,6,9,8,7,6,7,6,No data,No data,9,No data,No data,7,11,10,13,4,13
2010-07-22,18,3,No data,7,No data,No data,8,No data,No data,No data,No data,No data,8,5,No data,No data,11,9,No data,9,No data,10,8,9,No data,No data,No data,No data,No data,No data,10,6,6,6,6,7,10,No data,6,8,14,No data,No data,5,6
