Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
11/06/2013,14,13,NaN,15,15,NaN,11,12,NaN,NaN,NaN,NaN,18,16,NaN,12,NaN,NaN,NaN,13,11,NaN,12,12,NaN,16,22,12,11,14,15,NaN,11,15,9,18,19,NaN,12,9,16,16,16,12,13
20/06/2013,14,11,NaN,14,27,NaN,21,24,NaN,NaN,NaN,NaN,35,10,NaN,13,NaN,NaN,NaN,37,38,NaN,36,37,NaN,17,14,21,31,17,35,19,25,15,31,NaN,19,NaN,27,31,18,11,18,23,10
23/07/2013,14,NaN,NaN,NaN,19,NaN,15,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,24,18,NaN,NaN,20,NaN,NaN,20,20,NaN,18,NaN,NaN,NaN,15,24,11,16,NaN,NaN,26,21,NaN,18,23,23,NaN,20,23,21
24/07/2013,24,NaN,NaN,NaN,6,NaN,7,NaN,NaN,NaN,NaN,NaN,7,NaN,NaN,22,6,NaN,NaN,11,8,NaN,9,9,NaN,15,NaN,NaN,NaN,13,11,8,9,NaN,6,18,18,NaN,11,7,15,NaN,16,9,20
08/06/2014,14,8,7,12,7,6,NaN,6,NaN,NaN,NaN,NaN,8,7,5,11,7,8,7,10,9,8,9,10,NaN,4,8,10,9,NaN,5,8,12,6,NaN,15,9,NaN,10,8,7,8,8,NaN,8
05/08/2014,14,NaN,8,10,9,7,NaN,NaN,NaN,NaN,NaN,NaN,8,8,NaN,8,11,10,11,NaN,10,6,10,NaN,NaN,8,NaN,12,NaN,8,7,11,14,NaN,5,4,12,9,13,NaN,12,12,11,6,9
08/08/2014,24,11,NaN,8,14,8,NaN,10,NaN,NaN,13,NaN,NaN,NaN,7,8,18,11,NaN,NaN,NaN,NaN,18,NaN,NaN,12,NaN,14,NaN,11,11,11,16,NaN,9,20,15,11,16,NaN,17,11,13,10,10
04/06/2015,4,9,4,10,7,NaN,10,10,8,NaN,10,NaN,13,9,7,10,12,11,12,12,12,9,12,12,11,9,13,8,12,14,10,10,9,8,8,14,10,NaN,8,13,13,6,11,6,11
25/06/2015,4,17,4,14,7,8,8,9,6,NaN,10,NaN,11,7,10,13,12,11,12,8,12,8,10,9,NaN,10,16,10,11,NaN,9,12,NaN,10,6,6,10,NaN,10,9,12,NaN,11,7,13
30/06/2015,14,17,2,6,8,7,8,11,8,NaN,11,NaN,18,6,6,NaN,12,13,9,12,12,11,13,11,NaN,8,16,9,11,NaN,9,12,NaN,8,6,12,8,NaN,9,13,12,NaN,8,5,NaN
