Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
26/03/2014,1,9,9,15,18,12,24,25,NaN,NaN,NaN,NaN,14,9,12,7,20,12,19,16,16,13,NaN,18,NaN,14,5,24,NaN,15,NaN,23,23,15,12,14,19,14,23,11,NaN,NaN,17,NaN,13
27/04/2014,21,21,15,15,13,11,8,5,NaN,NaN,NaN,NaN,6,15,14,16,11,NaN,14,13,10,9,10,10,10,14,11,9,15,15,NaN,5,11,NaN,5,14,16,15,8,9,13,13,15,13,14
23/05/2014,21,4,3,5,7,2,7,7,NaN,NaN,NaN,NaN,7,4,2,9,7,4,5,10,8,6,8,9,8,5,3,9,7,9,NaN,6,12,4,NaN,13,10,7,10,6,8,5,8,NaN,6
28/05/2014,11,15,7,13,10,4,NaN,10,NaN,NaN,NaN,NaN,6,10,9,7,9,4,6,10,8,8,6,11,8,5,9,11,10,3,NaN,9,13,7,NaN,11,12,6,9,5,11,9,8,NaN,6
22/04/2016,11,NaN,2,9,9,4,9,11,11,13,8,8,10,5,6,6,7,4,6,7,10,7,10,10,8,12,5,12,6,9,NaN,14,9,6,9,8,8,8,11,7,12,5,7,8,5
13/05/2016,1,4,3,10,15,10,19,20,12,20,14,NaN,18,6,6,9,14,7,12,13,17,16,14,14,14,13,7,19,10,11,NaN,24,17,9,13,NaN,11,9,17,13,13,6,10,10,6
25/05/2016,11,5,2,3,7,5,6,7,6,5,6,6,8,6,5,5,7,5,6,7,8,6,7,7,5,8,6,8,4,7,NaN,7,9,6,4,6,7,4,NaN,7,8,5,6,4,6
29/05/2016,1,8,6,13,18,14,17,16,17,14,15,10,17,11,12,9,15,12,15,15,15,15,15,13,13,16,9,17,11,14,NaN,23,15,12,11,14,13,15,NaN,14,17,9,NaN,15,8
30/05/2016,1,8,4,8,11,9,13,15,10,9,10,8,10,8,13,7,12,6,9,8,8,8,11,9,8,11,6,14,8,9,NaN,12,NaN,9,8,10,7,7,NaN,9,14,6,NaN,9,5
31/05/2016,11,5,3,6,7,4,6,5,9,5,6,5,8,7,8,7,7,6,7,6,7,6,7,6,4,7,7,6,8,7,NaN,6,NaN,4,3,6,4,6,NaN,6,9,7,NaN,4,6
