Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-04-27,4,8,3,12,No data,No data,11,15,No data,No data,No data,No data,15,6,No data,11,15,12,No data,20,No data,21,14,17,No data,No data,13,13,19,No data,14,12,16,11,12,No data,14,No data,No data,19,12,14,18,8,13
2010-05-18,4,9,3,11,No data,No data,12,12,No data,No data,No data,No data,17,9,No data,12,19,15,No data,23,24,24,20,24,No data,No data,14,12,11,20,17,12,12,9,14,No data,15,No data,No data,18,18,18,19,8,15
2010-06-04,4,12,8,21,No data,No data,No data,13,No data,No data,No data,No data,26,No data,No data,12,19,22,No data,23,23,26,20,25,No data,No data,19,17,13,No data,No data,21,24,19,No data,No data,20,No data,21,20,22,19,23,12,20
2010-06-26,4,9,No data,12,No data,No data,16,No data,No data,No data,No data,No data,33,12,No data,9,25,16,No data,33,24,35,24,30,No data,No data,12,16,13,No data,22,10,11,15,18,21,18,No data,11,24,25,14,24,11,12
2010-06-30,4,10,No data,10,No data,No data,7,No data,No data,No data,No data,No data,9,9,No data,14,13,14,No data,17,9,No data,No data,10,No data,No data,11,10,14,No data,12,No data,7,11,9,8,13,No data,10,10,13,15,17,5,14
2010-10-07,4,9,3,11,No data,No data,8,10,No data,No data,No data,No data,15,9,No data,8,12,17,No data,14,17,14,No data,No data,No data,No data,11,11,12,11,12,9,11,8,No data,8,11,No data,14,11,12,13,No data,7,13
2011-04-18,4,14,11,31,No data,23,36,37,No data,No data,No data,No data,41,18,No data,33,40,34,No data,49,48,51,42,48,No data,27,21,38,39,39,No data,28,30,27,39,No data,33,No data,36,No data,40,25,No data,36,35
2011-07-04,4,8,10,19,No data,No data,18,14,No data,No data,No data,No data,14,18,No data,17,No data,19,No data,14,15,15,No data,17,No data,16,17,No data,12,17,16,15,13,No data,18,14,20,No data,16,No data,18,24,No data,13,No data
2011-11-12,4,15,2,12,12,12,14,11,No data,No data,No data,No data,29,10,No data,21,10,21,No data,27,27,26,26,29,No data,18,18,10,31,No data,15,11,22,No data,15,28,12,No data,19,30,18,21,No data,10,19
2012-01-15,4,15,9,13,17,18,18,15,No data,No data,No data,No data,13,25,No data,18,19,40,No data,22,20,18,19,20,No data,20,38,14,19,21,19,12,15,22,22,16,17,No data,14,14,No data,35,No data,20,29
