Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-01-18,6,8,0,11,No data,6,11,9,No data,No data,No data,No data,8,12,No data,15,15,14,No data,14,18,18,No data,No data,No data,No data,7,12,13,15,11,9,No data,13,18,No data,14,No data,14,17,16,3,16,5,15
2010-04-26,6,4,1,7,No data,No data,8,12,No data,No data,No data,No data,13,5,No data,7,12,10,No data,13,15,15,No data,11,No data,No data,6,12,13,12,11,9,11,5,10,No data,9,No data,No data,13,11,7,13,3,10
2010-06-01,6,13,5,8,No data,No data,14,No data,No data,No data,No data,No data,19,No data,No data,16,22,28,No data,23,20,23,21,20,No data,No data,22,13,15,19,19,7,19,17,No data,No data,18,No data,No data,19,22,24,23,9,24
2010-06-24,6,4,No data,7,No data,No data,11,12,No data,No data,No data,No data,12,6,No data,8,14,12,No data,13,10,19,10,11,No data,No data,7,12,14,No data,13,11,10,8,No data,No data,11,No data,9,10,13,10,16,4,11
2010-09-12,6,4,No data,8,No data,No data,6,7,No data,No data,No data,No data,8,5,No data,4,12,8,No data,8,9,9,7,7,No data,No data,6,11,6,10,9,6,6,5,6,7,10,No data,9,7,10,10,No data,4,7
2010-09-18,6,4,No data,9,No data,No data,10,8,No data,No data,No data,No data,10,6,No data,2,12,9,No data,11,9,13,7,8,No data,No data,5,13,8,7,10,8,6,5,8,7,9,No data,11,10,9,8,No data,3,8
2010-10-17,6,5,2,12,No data,No data,15,12,No data,No data,No data,No data,12,6,No data,9,17,16,No data,10,10,10,7,11,No data,No data,9,12,9,14,13,11,8,10,No data,6,17,No data,16,10,13,10,No data,9,14
2010-11-10,6,No data,1,12,No data,No data,10,10,No data,No data,No data,No data,No data,8,No data,4,14,12,No data,9,12,10,8,10,No data,No data,7,12,6,10,9,8,13,9,10,6,12,No data,12,8,13,8,No data,6,10
2011-02-01,6,6,1,14,No data,8,18,19,No data,No data,No data,No data,17,8,No data,20,25,18,No data,29,No data,23,23,No data,No data,15,No data,21,28,No data,18,No data,20,11,No data,26,21,No data,25,28,17,12,No data,8,16
2011-03-18,6,6,1,21,No data,8,18,11,No data,No data,No data,No data,25,9,No data,4,24,11,No data,18,21,No data,15,20,No data,13,8,16,19,16,14,No data,28,13,16,21,24,No data,19,No data,23,10,No data,10,10
2011-03-20,6,6,1,9,No data,6,15,13,No data,No data,No data,No data,37,8,No data,15,22,19,No data,34,31,34,32,33,No data,7,8,15,33,14,27,No data,32,10,29,No data,14,No data,39,No data,12,13,No data,6,No data
2011-03-21,6,4,1,11,No data,3,15,19,No data,No data,No data,No data,43,9,No data,11,24,17,No data,31,31,32,31,36,No data,6,8,22,32,11,23,No data,48,7,25,No data,14,No data,44,No data,18,11,No data,5,No data
2011-04-15,6,11,5,16,No data,13,17,17,No data,No data,No data,No data,41,12,No data,33,26,17,No data,24,20,28,22,22,No data,22,13,21,34,25,23,11,33,16,20,No data,27,No data,31,No data,29,16,No data,14,21
2011-05-19,6,5,3,10,No data,No data,10,7,No data,No data,No data,No data,No data,8,No data,8,No data,10,No data,12,15,15,15,14,No data,6,7,14,9,9,No data,7,10,7,11,13,12,No data,10,No data,12,11,No data,5,10
2011-09-22,6,6,5,10,No data,No data,14,No data,No data,No data,No data,No data,13,12,No data,No data,8,14,No data,11,13,No data,11,12,No data,10,10,No data,8,10,9,13,14,10,12,12,No data,No data,14,12,12,13,No data,7,17
2011-10-04,6,6,2,8,5,No data,7,No data,No data,No data,No data,No data,11,10,No data,11,5,11,No data,No data,12,11,8,10,No data,8,6,No data,8,8,4,7,10,10,7,10,8,No data,11,10,10,10,No data,5,No data
2011-10-08,6,5,-1,4,4,No data,10,No data,No data,No data,No data,No data,9,10,No data,4,3,8,No data,8,9,8,6,9,No data,7,5,No data,5,8,4,4,8,5,6,8,4,No data,7,6,10,9,No data,4,No data
2011-11-25,6,3,0,7,5,5,10,12,No data,No data,No data,No data,12,8,No data,8,6,11,No data,14,12,10,10,13,No data,3,6,4,No data,8,6,6,12,4,8,10,5,No data,12,12,10,8,No data,3,4
2011-12-20,6,6,0,9,5,No data,9,13,No data,No data,No data,No data,10,10,No data,7,6,11,No data,7,11,9,7,12,No data,11,7,No data,8,7,6,4,11,6,7,8,No data,No data,11,6,12,8,No data,6,5
2011-12-22,6,7,1,8,6,No data,11,11,No data,No data,No data,No data,11,8,No data,9,6,11,No data,9,14,11,10,13,No data,13,8,No data,10,9,8,5,12,7,8,11,No data,No data,10,10,13,10,No data,5,6
2012-01-08,6,7,1,6,5,4,11,10,No data,No data,No data,No data,15,10,No data,6,6,8,No data,8,11,10,11,11,No data,9,5,8,8,8,7,5,12,5,10,9,6,No data,No data,8,No data,9,No data,5,4
2012-01-09,6,5,2,8,5,5,9,6,No data,No data,No data,No data,12,10,No data,6,7,10,No data,10,12,11,12,13,No data,No data,7,7,8,9,9,6,10,7,10,10,9,No data,No data,10,No data,10,No data,6,4
2012-01-11,6,7,No data,4,4,4,7,6,No data,No data,No data,No data,11,9,No data,8,6,9,No data,8,11,9,10,11,No data,11,6,5,8,5,5,18,11,5,9,7,7,No data,13,9,No data,9,No data,2,2
2012-02-25,6,6,0,6,11,No data,16,13,No data,No data,No data,No data,20,10,No data,8,10,10,No data,9,14,15,13,13,No data,14,6,6,15,13,10,No data,21,6,16,14,7,No data,15,11,12,10,No data,5,5
2012-02-27,6,6,1,5,7,No data,9,5,No data,No data,No data,No data,13,9,No data,12,12,13,No data,11,No data,15,16,15,No data,15,4,7,17,6,10,No data,12,5,13,16,8,No data,14,14,6,9,No data,3,7
2012-03-08,6,8,4,10,9,8,12,12,No data,No data,No data,No data,13,14,No data,13,9,13,No data,11,14,6,11,16,No data,13,8,8,13,No data,7,6,19,9,11,12,9,No data,13,No data,11,12,No data,8,9
2012-03-10,6,6,2,4,7,6,15,15,No data,No data,No data,No data,18,12,No data,8,8,9,No data,14,18,No data,17,18,No data,13,5,5,14,9,10,3,19,8,12,15,6,No data,10,No data,9,10,No data,5,4
2012-03-19,6,5,2,7,6,2,18,5,No data,No data,No data,No data,16,10,No data,10,12,9,No data,No data,15,No data,10,17,No data,10,5,8,17,7,10,3,18,5,11,16,8,No data,14,No data,8,No data,No data,4,4
2012-03-20,6,5,3,8,8,No data,9,7,No data,No data,No data,No data,13,13,No data,14,9,12,No data,No data,14,No data,12,16,No data,9,7,8,No data,10,9,3,14,9,12,14,8,No data,11,No data,9,No data,No data,6,6
2012-09-02,6,6,2,6,5,No data,5,No data,No data,No data,No data,No data,13,No data,No data,5,7,10,No data,8,11,10,6,8,No data,8,6,7,No data,6,8,9,7,5,9,7,7,No data,9,5,No data,2,4,No data,4
2012-09-04,6,7,5,10,10,No data,8,No data,No data,No data,No data,No data,16,No data,No data,8,14,No data,No data,14,18,15,11,13,No data,11,9,7,No data,10,12,8,10,8,13,13,18,No data,11,10,No data,6,8,No data,8
2012-09-15,6,10,6,10,6,No data,8,8,No data,No data,No data,No data,13,8,No data,8,10,11,No data,12,13,13,10,10,No data,12,9,7,14,9,10,11,8,5,6,11,13,No data,11,6,9,5,4,5,6
2012-11-08,6,7,0,7,6,2,6,9,No data,No data,No data,No data,10,3,No data,5,7,10,No data,7,11,8,6,8,No data,13,6,7,9,6,7,12,11,No data,5,11,No data,No data,12,5,8,2,4,4,4
2013-02-15,6,8,2,No data,13,No data,No data,17,No data,No data,No data,No data,16,6,No data,12,14,12,No data,11,No data,10,8,13,No data,11,10,12,No data,14,8,14,19,8,7,14,16,No data,21,No data,15,6,13,10,9
2013-04-23,6,7,3,12,8,No data,9,13,No data,No data,No data,No data,14,6,No data,12,12,No data,No data,14,No data,13,11,12,No data,No data,12,18,17,12,12,9,11,8,9,18,12,No data,10,10,11,8,10,7,9
2013-04-24,6,8,0,8,11,No data,7,10,No data,No data,No data,No data,13,4,No data,10,15,No data,No data,16,No data,15,12,13,No data,No data,6,15,19,10,11,12,10,5,9,21,8,No data,13,13,8,5,7,3,6
2013-06-21,6,12,9,9,23,No data,13,16,No data,No data,No data,No data,16,10,No data,13,No data,No data,No data,14,14,No data,16,15,No data,18,13,14,28,18,16,10,10,14,12,19,20,No data,12,11,16,11,17,13,10
