Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-02-27,23,5,1,8,No data,10,8,7,No data,No data,No data,No data,8,5,No data,12,6,15,No data,11,13,15,8,10,No data,13,4,10,7,10,9,6,No data,12,12,No data,14,No data,9,10,14,2,27,11,11
2010-03-25,23,22,4,14,No data,No data,12,12,No data,No data,No data,No data,13,15,No data,26,13,25,No data,17,18,19,16,16,No data,No data,37,13,27,20,14,5,No data,14,15,No data,13,No data,15,18,16,No data,17,15,28
2010-09-06,23,11,No data,16,No data,No data,10,12,No data,No data,No data,No data,10,10,No data,10,20,17,No data,16,18,18,16,15,No data,No data,13,15,12,11,14,9,10,10,12,14,15,No data,11,17,17,17,No data,12,16
2011-02-16,23,9,1,14,No data,11,11,No data,No data,No data,No data,No data,11,16,No data,13,17,No data,No data,10,14,11,10,11,No data,13,14,14,No data,No data,12,No data,11,12,10,13,16,No data,9,12,16,No data,No data,No data,20
2011-08-23,23,7,4,No data,No data,No data,14,No data,No data,No data,No data,No data,14,10,No data,No data,8,9,No data,10,14,13,13,10,No data,12,7,No data,10,10,8,11,11,No data,11,13,15,No data,11,10,No data,No data,No data,8,No data
2012-08-15,23,No data,10,11,No data,No data,7,No data,No data,No data,No data,No data,14,No data,No data,18,12,21,No data,16,22,16,12,15,No data,21,19,8,No data,14,9,15,9,17,11,No data,No data,No data,12,16,16,16,12,10,13
2013-01-12,23,5,6,20,20,No data,10,14,No data,No data,No data,No data,19,11,No data,8,20,17,No data,19,No data,No data,19,19,No data,17,13,11,16,19,14,9,9,16,14,19,15,No data,10,12,20,8,16,17,13
2013-01-23,23,15,6,No data,32,No data,32,27,No data,No data,No data,No data,39,8,No data,22,32,No data,No data,34,No data,38,29,No data,No data,25,13,27,32,No data,31,23,37,30,32,34,27,No data,39,32,30,No data,29,32,24
2013-03-08,23,16,6,No data,50,No data,23,27,No data,No data,No data,No data,29,12,No data,41,55,38,No data,37,No data,27,35,35,No data,32,26,24,68,57,34,No data,27,34,25,29,36,No data,30,28,36,23,40,38,36
2013-06-16,23,10,No data,6,11,No data,6,9,No data,No data,No data,No data,14,5,No data,8,No data,No data,No data,9,7,No data,8,9,No data,8,8,8,6,7,10,11,8,7,5,14,8,No data,11,6,7,5,8,5,6
2014-04-22,23,15,16,19,22,15,20,13,No data,No data,No data,No data,15,17,17,21,20,23,18,17,16,13,17,20,17,17,22,21,21,17,No data,No data,17,18,11,21,19,20,15,14,19,22,20,17,19
2014-11-11,23,14,10,9,9,9,6,6,No data,No data,9,No data,7,No data,10,9,11,13,8,11,11,7,9,12,7,10,13,4,11,13,5,6,5,9,4,8,13,11,7,8,8,No data,13,8,12
2016-02-12,23,5,No data,9,15,19,10,9,21,13,16,No data,9,6,8,19,15,26,18,12,No data,11,15,12,9,19,18,12,18,18,14,8,8,22,11,No data,17,23,10,No data,16,15,No data,15,20
2016-05-08,23,21,17,23,15,24,12,13,31,13,15,No data,15,24,23,38,14,28,13,21,17,20,14,14,12,22,32,14,27,23,No data,11,10,24,13,28,23,34,11,25,19,32,22,24,24
2016-10-14,23,10,4,14,18,12,19,17,14,14,17,15,No data,7,7,14,18,12,16,16,19,16,17,18,15,15,11,17,17,15,No data,16,20,15,17,17,15,15,No data,18,16,10,12,14,11
