Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-03-21,5,5,3,No data,No data,No data,10,9,No data,No data,No data,No data,9,6,No data,8,12,15,No data,No data,12,15,12,11,No data,No data,8,10,10,15,13,6,No data,10,14,No data,15,No data,No data,12,14,4,17,5,14
2010-06-22,5,9,No data,12,No data,No data,12,16,No data,No data,No data,No data,17,13,No data,9,14,15,No data,18,12,20,13,13,No data,No data,10,13,13,No data,13,10,10,11,No data,No data,16,No data,10,14,15,13,18,6,11
2010-07-06,5,4,No data,8,No data,No data,7,8,No data,No data,No data,No data,10,6,No data,4,12,8,No data,No data,7,9,No data,9,No data,No data,6,8,6,No data,7,No data,7,5,7,6,9,No data,5,8,10,8,No data,3,8
2010-08-08,5,5,No data,7,No data,No data,8,9,No data,No data,No data,No data,12,9,No data,4,17,10,No data,11,No data,14,12,13,No data,No data,No data,13,6,No data,12,5,9,8,10,9,11,No data,8,10,14,12,No data,4,12
2010-11-07,5,No data,3,7,No data,No data,21,18,No data,No data,No data,No data,No data,7,No data,7,34,26,No data,75,42,53,34,34,No data,No data,6,21,28,28,23,8,24,15,No data,29,36,No data,18,38,26,10,No data,24,21
2010-11-15,5,No data,2,22,No data,No data,20,22,No data,No data,No data,No data,19,9,No data,14,22,26,No data,34,40,21,25,41,No data,No data,13,22,19,19,23,20,25,21,27,15,25,No data,No data,31,19,12,No data,10,19
2011-01-31,5,10,3,19,No data,34,No data,25,No data,No data,No data,No data,14,8,No data,39,48,38,No data,22,26,20,No data,No data,No data,42,16,32,24,No data,30,No data,23,44,No data,16,49,No data,33,17,41,22,No data,33,29
2011-02-24,5,11,4,14,No data,7,9,9,No data,No data,No data,No data,13,12,No data,16,17,19,No data,13,No data,16,12,13,No data,No data,10,11,12,8,12,No data,15,11,8,No data,16,No data,13,No data,11,13,No data,5,17
2011-07-27,5,5,6,No data,No data,No data,18,No data,No data,No data,No data,No data,14,13,No data,6,No data,12,No data,11,No data,13,13,12,No data,12,7,No data,11,11,9,6,11,10,11,14,No data,No data,13,10,No data,12,No data,13,No data
2011-08-15,5,5,2,No data,No data,No data,9,No data,No data,No data,No data,No data,8,9,No data,No data,5,9,No data,7,9,11,No data,8,No data,No data,5,No data,4,6,4,7,8,No data,8,11,10,No data,7,6,7,9,No data,2,No data
2011-09-26,5,3,1,5,No data,No data,10,No data,No data,No data,No data,No data,11,8,No data,No data,5,12,No data,10,12,No data,10,12,No data,8,6,No data,11,10,6,7,9,6,9,11,16,No data,10,8,11,10,No data,7,12
