Date,LWT,57.15736,55.79216,54.59965,51.45258,53.80489,51.462839,51.48178,53.244131,51.149617,52.411563,55.002818,50.805778,55.945589,55.865782,53.74878,52.28881,53.80378,52.619823,51.46603,51.52229,51.45258,51.617333,51.52105,51.425286,53.48152,54.97825,51.601203,52.614193,52.95473,51.744806,50.37167,50.82881,53.76559,51.45309,51.45617,53.48481,53.378622,50.90814,51.544206,53.02821,54.88361,53.54914,53.37287,53.967513
24/01/2013,4,15,7,27,28,NaN,39,37,NaN,NaN,NaN,NaN,32,10,NaN,15,27,24,NaN,22,NaN,NaN,24,NaN,NaN,26,25,42,23,NaN,29,32,25,26,24,17,27,NaN,31,29,32,21,34,43,18
25/01/2013,14,16,10,13,20,NaN,18,21,NaN,NaN,NaN,NaN,29,14,NaN,24,20,28,NaN,25,NaN,23,25,24,NaN,19,27,23,32,NaN,20,16,19,18,16,24,20,NaN,19,26,21,25,23,26,25
12/02/2013,14,13,12,25,36,NaN,36,30,NaN,NaN,NaN,NaN,42,17,NaN,27,37,31,NaN,36,NaN,34,38,38,NaN,31,20,35,34,30,36,40,39,28,34,39,31,NaN,41,30,33,17,NaN,28,26
17/02/2013,14,14,9,NaN,22,NaN,17,19,NaN,NaN,NaN,NaN,34,13,NaN,24,25,32,NaN,40,NaN,29,32,34,NaN,18,28,15,25,20,22,16,18,17,19,36,19,NaN,20,NaN,21,22,22,20,25
18/02/2013,4,20,12,NaN,38,NaN,NaN,23,NaN,NaN,NaN,NaN,33,27,NaN,31,40,42,NaN,36,NaN,30,35,39,NaN,36,42,21,40,NaN,30,21,21,34,28,34,40,NaN,23,NaN,NaN,37,37,36,37
20/02/2013,4,8,8,NaN,22,NaN,33,31,NaN,NaN,NaN,NaN,39,11,NaN,8,23,18,NaN,23,NaN,19,19,25,NaN,21,11,31,14,19,23,35,31,22,19,20,26,NaN,36,NaN,NaN,6,28,29,11
04/03/2013,4,20,19,27,39,NaN,41,36,NaN,NaN,NaN,NaN,41,24,NaN,30,38,38,NaN,38,NaN,31,37,39,NaN,30,39,39,36,37,36,51,41,32,35,34,35,NaN,43,30,35,34,33,36,35
13/04/2013,14,26,9,15,10,NaN,8,10,NaN,NaN,NaN,NaN,14,15,NaN,25,14,NaN,NaN,8,NaN,10,9,8,NaN,NaN,34,9,20,18,9,11,8,17,NaN,12,15,NaN,8,6,11,26,16,11,23
17/04/2013,24,10,1,10,10,NaN,8,11,NaN,NaN,NaN,NaN,15,4,NaN,11,13,NaN,NaN,11,NaN,11,10,10,NaN,NaN,13,14,17,9,11,14,12,8,NaN,13,10,NaN,11,7,9,7,9,7,8
02/05/2013,4,10,4,12,14,NaN,12,10,NaN,NaN,NaN,NaN,12,5,NaN,10,NaN,NaN,NaN,10,NaN,9,9,10,NaN,11,11,16,7,10,12,16,11,9,8,10,15,NaN,NaN,5,NaN,NaN,NaN,7,11
