Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-01-06,11,6,3,9,No data,4,13,8,No data,No data,No data,No data,10,8,No data,9,14,7,No data,15,18,17,11,15,No data,No data,3,11,18,10,15,10,5,No data,11,No data,9,No data,10,17,14,1,14,5,7
2010-05-02,11,2,2,6,No data,No data,7,7,No data,No data,No data,No data,4,5,No data,2,9,6,No data,11,No data,14,8,No data,No data,No data,4,8,7,6,10,5,6,5,No data,No data,8,No data,No data,9,9,5,12,4,6
2010-05-06,11,2,0,6,No data,No data,20,16,No data,No data,No data,No data,9,4,No data,7,17,16,No data,14,No data,17,14,16,No data,No data,6,15,8,19,20,15,17,No data,15,No data,17,No data,No data,11,23,5,15,7,11
2010-11-09,11,No data,2,7,No data,No data,8,9,No data,No data,No data,No data,No data,6,No data,2,10,7,No data,11,13,9,6,8,No data,No data,6,9,5,4,8,5,6,4,8,10,8,No data,7,10,7,9,No data,5,8
2010-11-21,11,No data,No data,7,No data,No data,14,16,No data,No data,No data,No data,13,7,No data,1,14,7,No data,11,14,No data,No data,10,No data,No data,No data,20,9,4,10,13,9,6,9,10,9,No data,6,13,9,7,No data,5,6
2010-11-22,11,No data,1,10,No data,No data,16,14,No data,No data,No data,No data,14,7,No data,5,16,9,No data,14,16,No data,No data,12,No data,No data,No data,17,4,8,12,17,13,8,11,11,11,No data,8,14,14,8,No data,12,8
2010-12-22,11,No data,9,93,No data,No data,31,32,No data,No data,No data,No data,17,29,No data,15,33,26,No data,23,28,No data,19,24,No data,23,13,32,13,25,24,25,25,32,23,15,No data,No data,26,21,32,17,No data,32,20
2011-01-26,11,6,1,10,No data,5,13,10,No data,No data,No data,No data,9,8,No data,1,17,8,No data,14,17,11,10,12,No data,6,6,14,9,12,13,No data,No data,8,15,10,13,No data,12,12,No data,10,No data,8,7
2012-04-04,11,5,1,6,6,1,11,7,No data,No data,No data,No data,11,11,No data,7,6,7,No data,No data,15,18,14,17,No data,5,4,6,20,No data,10,2,14,6,13,17,6,No data,15,15,6,9,5,5,4
2012-04-14,11,4,1,6,10,3,16,No data,No data,No data,No data,No data,20,10,No data,6,8,8,No data,15,19,18,15,18,No data,9,4,11,8,7,11,No data,22,6,17,15,10,No data,18,12,10,9,6,8,6
