Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-02-02,27,4,0,8,No data,5,6,No data,No data,No data,No data,No data,6,8,No data,2,11,9,No data,No data,10,12,9,8,No data,8,No data,7,6,10,7,6,No data,8,8,No data,13,No data,8,8,9,1,14,2,8
2010-03-27,27,1,0,7,No data,No data,11,12,No data,No data,No data,No data,8,5,No data,8,7,10,No data,10,10,14,8,9,No data,No data,5,11,10,10,9,9,No data,6,9,No data,10,No data,No data,9,12,No data,12,5,11
2010-08-01,27,2,No data,5,No data,No data,6,No data,No data,No data,No data,No data,7,5,No data,3,10,9,No data,7,No data,10,7,8,No data,No data,No data,10,7,No data,8,5,7,3,6,6,6,No data,5,8,9,8,No data,2,8
2010-08-04,27,4,No data,6,No data,No data,No data,No data,No data,No data,No data,No data,6,7,No data,6,11,7,No data,7,No data,10,6,9,No data,No data,No data,8,6,No data,8,4,6,5,6,7,8,No data,5,No data,10,8,No data,2,9
2010-11-06,27,No data,3,10,No data,No data,25,24,No data,No data,No data,No data,No data,11,No data,42,27,44,No data,82,21,30,No data,37,No data,No data,18,32,46,63,17,8,19,63,No data,25,38,No data,34,47,53,22,No data,12,26
2010-12-17,27,No data,1,9,No data,No data,8,18,No data,No data,No data,No data,11,10,No data,No data,24,11,No data,14,15,11,10,15,No data,12,9,11,10,13,19,9,14,7,13,7,No data,No data,10,13,13,8,No data,4,8
2011-02-07,27,4,0,9,No data,6,9,8,No data,No data,No data,No data,11,8,No data,No data,13,6,No data,10,12,11,9,10,No data,2,7,12,8,No data,10,No data,11,4,No data,11,8,No data,10,12,7,9,No data,3,5
2011-07-10,27,5,5,14,No data,No data,11,10,No data,No data,No data,No data,14,12,No data,9,No data,12,No data,12,13,14,No data,13,No data,13,8,No data,9,11,7,6,10,11,11,12,18,No data,11,10,15,13,No data,8,No data
2011-08-27,27,4,4,No data,No data,No data,8,No data,No data,No data,No data,No data,10,14,No data,No data,5,9,No data,9,11,No data,9,8,No data,13,8,No data,6,9,6,5,7,5,9,10,14,No data,7,8,9,12,No data,3,No data
2012-01-03,27,4,No data,3,4,No data,7,7,No data,No data,No data,No data,7,8,No data,4,3,8,No data,4,7,4,6,8,No data,8,5,4,5,3,4,6,9,6,6,5,5,No data,No data,5,No data,9,No data,5,4
2012-01-27,27,10,2,5,No data,7,10,10,No data,No data,No data,No data,10,12,No data,8,6,10,No data,No data,10,7,9,10,No data,9,7,No data,8,6,5,4,11,7,9,11,8,No data,10,9,7,9,No data,4,9
