Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-01-03,0,6,4,32,No data,11,18,12,No data,No data,No data,No data,13,10,No data,11,15,11,No data,13,16,15,12,No data,No data,No data,7,14,17,14,15,17,11,No data,17,No data,15,No data,20,15,19,3,19,12,14
2010-01-08,0,9,9,60,No data,17,25,13,No data,No data,No data,No data,20,18,No data,10,19,10,No data,18,21,22,15,16,No data,No data,12,19,14,15,No data,19,No data,No data,15,No data,45,No data,17,21,22,7,33,15,19
2010-01-09,0,6,11,32,No data,7,15,11,No data,No data,No data,No data,8,16,No data,8,13,11,No data,10,12,15,8,8,No data,No data,10,14,7,11,14,12,No data,No data,8,No data,12,No data,11,9,13,4,16,8,11
2010-01-25,0,13,10,23,No data,21,26,21,No data,No data,No data,No data,29,17,No data,30,34,36,No data,30,34,33,27,27,No data,28,20,22,49,41,27,20,No data,28,25,No data,31,No data,25,38,34,15,32,16,35
2010-01-26,0,21,14,37,No data,26,43,37,No data,No data,No data,No data,44,21,No data,23,40,38,No data,44,47,47,42,40,No data,30,25,42,46,36,41,38,No data,30,41,No data,34,No data,43,49,42,20,38,24,31
2010-02-10,0,No data,2,13,No data,2,10,No data,No data,No data,No data,No data,7,7,No data,2,No data,7,No data,No data,12,14,7,8,No data,5,5,8,6,10,No data,12,No data,6,10,No data,10,No data,9,8,12,1,13,4,7
2010-02-11,0,3,5,16,No data,7,12,No data,No data,No data,No data,No data,9,10,No data,No data,10,9,No data,No data,11,No data,6,7,No data,10,7,13,11,12,No data,13,No data,13,11,No data,13,No data,10,7,17,4,18,5,9
2010-02-12,0,6,2,11,No data,8,16,No data,No data,No data,No data,No data,13,7,No data,No data,12,7,No data,No data,18,19,12,14,No data,8,4,15,10,11,13,16,No data,12,14,No data,14,No data,18,13,18,1,20,7,9
2010-02-13,0,7,4,15,No data,6,10,5,No data,No data,No data,No data,13,12,No data,-1,10,8,No data,No data,11,13,6,8,No data,7,5,12,9,10,10,18,No data,9,9,No data,14,No data,9,10,16,2,17,5,8
2010-03-01,0,4,3,18,No data,No data,20,13,No data,No data,No data,No data,13,9,No data,7,15,12,No data,14,13,18,9,12,No data,12,7,15,10,19,12,15,No data,12,17,No data,16,No data,18,12,17,5,32,8,9
2010-03-02,0,4,3,No data,No data,No data,26,13,No data,No data,No data,No data,20,10,No data,11,23,15,No data,21,22,23,15,22,No data,24,10,14,21,23,18,16,No data,17,20,No data,29,No data,No data,18,28,9,No data,17,15
2010-03-04,0,14,15,No data,No data,No data,14,13,No data,No data,No data,No data,11,27,No data,10,11,16,No data,10,12,No data,7,7,No data,12,23,14,7,15,10,No data,No data,14,9,No data,17,No data,No data,No data,17,14,No data,13,15
2010-03-05,0,2,9,24,No data,No data,28,24,No data,No data,No data,No data,18,10,No data,12,24,21,No data,21,22,25,17,19,No data,23,17,22,15,29,21,14,No data,18,20,No data,25,No data,No data,19,29,10,No data,12,18
2010-03-06,0,3,2,9,No data,No data,14,12,No data,No data,No data,No data,15,8,No data,3,11,11,No data,12,15,17,13,13,No data,15,7,10,7,12,13,9,No data,12,13,No data,16,No data,No data,13,16,3,No data,8,8
2010-03-07,0,10,15,15,No data,No data,15,15,No data,No data,No data,No data,12,22,No data,9,14,22,No data,12,14,No data,11,11,No data,12,18,17,7,14,15,13,No data,16,13,No data,17,No data,No data,12,19,11,No data,17,18
