Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
14/04/2010,0,3,4,10,NaN,NaN,16,17,NaN,NaN,NaN,NaN,14,6,NaN,7,14,11,NaN,19,21,22,16,17,NaN,NaN,6,18,16,18,17,16,17,9,15,NaN,14,NaN,NaN,19,19,8,16,11,11
15/04/2010,0,5,6,18,NaN,NaN,23,30,NaN,NaN,NaN,NaN,22,9,NaN,4,22,13,NaN,19,20,22,16,18,NaN,NaN,8,30,17,16,17,24,25,11,18,NaN,15,NaN,NaN,19,23,10,18,11,10
16/04/2010,0,9,8,14,NaN,NaN,14,14,NaN,NaN,NaN,NaN,10,11,NaN,8,18,21,NaN,12,14,16,10,12,NaN,NaN,14,15,10,18,11,13,11,14,12,NaN,21,NaN,NaN,11,20,16,23,11,18
21/04/2010,0,3,0,12,NaN,NaN,13,12,NaN,NaN,NaN,NaN,11,5,NaN,4,12,8,NaN,11,14,14,10,11,NaN,NaN,5,12,9,8,12,11,9,6,10,NaN,10,NaN,NaN,12,12,7,12,6,7
22/04/2010,0,4,6,22,NaN,NaN,19,18,NaN,NaN,NaN,NaN,12,9,NaN,13,24,17,NaN,13,14,17,14,13,NaN,NaN,12,17,10,20,21,13,13,14,17,NaN,21,NaN,NaN,9,23,17,22,10,15
23/04/2010,0,3,12,24,NaN,NaN,29,25,NaN,NaN,NaN,NaN,17,13,NaN,30,28,27,NaN,20,22,21,22,21,NaN,NaN,23,27,19,34,27,25,19,23,23,NaN,29,NaN,NaN,14,30,27,31,18,25
25/04/2010,20,35,11,9,NaN,NaN,17,20,NaN,NaN,NaN,NaN,28,28,NaN,27,24,32,NaN,32,34,35,NaN,32,NaN,NaN,27,20,39,26,28,10,34,18,26,NaN,20,NaN,NaN,38,21,28,26,17,32
01/05/2010,20,4,2,8,NaN,NaN,7,9,NaN,NaN,NaN,NaN,9,6,NaN,6,9,10,NaN,12,NaN,15,8,9,NaN,NaN,7,7,11,10,8,5,8,7,NaN,NaN,9,NaN,NaN,12,17,6,11,4,10
03/05/2010,0,3,2,6,NaN,NaN,9,8,NaN,NaN,NaN,NaN,6,8,NaN,1,8,6,NaN,7,NaN,12,6,NaN,NaN,NaN,5,9,5,6,10,6,6,NaN,NaN,NaN,8,NaN,NaN,6,10,5,12,4,6
04/05/2010,0,4,4,11,NaN,NaN,10,9,NaN,NaN,NaN,NaN,8,9,NaN,4,11,10,NaN,9,NaN,12,8,NaN,NaN,NaN,7,11,13,11,13,7,8,NaN,NaN,NaN,11,NaN,NaN,8,13,9,15,7,10
