Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-01-04,17,3,4,27,No data,28,43,22,No data,No data,No data,No data,22,9,No data,14,33,17,No data,31,29,34,26,No data,No data,No data,8,25,18,17,25,18,19,No data,27,No data,39,No data,24,28,32,2,47,10,12
2010-01-27,17,6,2,12,No data,15,38,33,No data,No data,No data,No data,32,No data,No data,17,35,18,No data,No data,39,43,No data,39,No data,26,9,32,38,30,38,35,No data,21,42,No data,28,No data,46,39,31,3,28,14,17
2010-01-28,17,No data,1,8,No data,6,7,9,No data,No data,No data,No data,11,No data,No data,3,11,8,No data,No data,15,15,No data,12,No data,7,6,9,7,12,9,8,No data,5,9,No data,11,No data,9,11,13,2,13,4,6
2010-01-31,17,3,0,6,No data,5,17,12,No data,No data,No data,No data,11,5,No data,1,13,10,No data,15,15,21,13,16,No data,10,4,12,17,14,15,18,No data,6,14,No data,14,No data,21,17,10,2,14,2,8
2010-03-20,17,5,3,No data,No data,No data,6,7,No data,No data,No data,No data,9,8,No data,4,7,11,No data,8,8,12,7,6,No data,No data,9,6,8,10,7,6,No data,10,7,No data,11,No data,3,8,14,4,16,7,14
2010-05-16,17,4,2,5,No data,No data,9,8,No data,No data,No data,No data,12,6,No data,6,11,9,No data,12,12,16,10,12,No data,No data,7,8,11,10,9,10,12,5,11,No data,9,No data,No data,12,10,10,13,3,9
2010-06-11,17,5,3,6,No data,No data,11,11,No data,No data,No data,No data,11,No data,No data,7,16,11,No data,16,13,18,10,13,No data,No data,7,10,11,14,No data,9,10,8,No data,14,11,No data,11,13,16,11,16,6,10
2010-06-29,17,7,No data,8,No data,No data,7,No data,No data,No data,No data,No data,13,9,No data,8,12,9,No data,29,10,No data,No data,11,No data,No data,9,11,13,No data,10,No data,10,7,8,11,10,No data,11,14,12,11,14,4,9
2010-07-05,17,3,No data,8,No data,No data,8,10,No data,No data,No data,No data,10,6,No data,No data,12,7,No data,No data,8,10,No data,10,No data,No data,5,8,7,No data,9,No data,8,5,7,9,7,No data,7,10,9,8,No data,2,No data
2010-07-11,17,5,No data,5,No data,No data,6,6,No data,No data,No data,No data,7,5,No data,4,9,6,No data,No data,6,10,9,8,No data,No data,5,7,6,No data,7,5,6,4,6,6,6,No data,5,7,8,8,No data,1,7
2010-07-25,17,6,No data,6,No data,No data,9,No data,No data,No data,No data,No data,7,6,No data,4,11,9,No data,8,No data,10,9,9,No data,No data,No data,11,No data,No data,12,6,8,5,8,7,8,No data,7,8,13,9,No data,4,9
2010-07-28,17,4,No data,6,No data,No data,9,No data,No data,No data,No data,No data,9,6,No data,3,10,8,No data,7,No data,10,7,8,No data,No data,No data,12,No data,No data,No data,5,No data,4,7,6,7,No data,6,8,10,8,No data,No data,7
2010-08-05,17,4,No data,8,No data,No data,7,No data,No data,No data,No data,No data,7,7,No data,3,11,7,No data,6,No data,9,5,7,No data,No data,No data,10,6,No data,8,5,7,4,6,6,7,No data,6,No data,9,10,No data,3,7
2010-08-17,17,9,No data,8,No data,No data,7,7,No data,No data,No data,No data,8,6,No data,6,13,8,No data,10,No data,13,10,12,No data,No data,8,11,8,No data,10,6,8,6,9,11,11,No data,No data,9,12,11,No data,4,8
2010-08-24,17,4,No data,7,No data,No data,5,6,No data,No data,No data,No data,6,5,No data,2,10,6,No data,6,No data,9,4,6,No data,No data,4,11,4,No data,7,6,7,3,6,5,6,No data,No data,5,7,7,No data,No data,7
2010-08-28,17,4,No data,7,No data,No data,5,7,No data,No data,No data,No data,8,4,No data,1,10,6,No data,7,7,10,5,7,No data,No data,5,11,5,No data,6,7,7,4,10,5,No data,No data,9,6,8,7,No data,3,6
2010-09-15,17,4,No data,7,No data,No data,7,10,No data,No data,No data,No data,7,No data,No data,4,11,8,No data,8,9,10,7,7,No data,No data,4,12,5,7,8,6,6,5,8,6,7,No data,10,8,7,7,No data,3,8
2010-09-16,17,5,No data,7,No data,No data,5,7,No data,No data,No data,No data,5,7,No data,No data,10,7,No data,7,9,9,5,6,No data,No data,4,11,5,6,8,5,6,5,6,4,8,No data,9,7,9,7,No data,4,6
2010-10-18,17,4,2,8,No data,No data,14,12,No data,No data,No data,No data,16,7,No data,7,16,11,No data,11,13,13,13,13,No data,No data,8,10,9,7,13,10,13,5,No data,10,10,No data,17,12,7,8,No data,4,9
2010-10-21,17,3,0,7,No data,No data,14,11,No data,No data,No data,No data,13,5,No data,6,13,10,No data,9,13,11,No data,12,No data,No data,5,12,7,5,10,11,10,4,No data,6,10,No data,18,10,7,7,No data,3,8
2010-12-10,17,No data,-1,10,No data,No data,16,17,No data,No data,No data,No data,13,8,No data,8,14,10,No data,16,18,15,11,16,No data,8,7,11,17,14,12,No data,16,5,15,10,13,No data,19,16,12,6,No data,4,10
2011-01-09,17,No data,1,13,No data,No data,13,8,No data,No data,No data,No data,11,7,No data,3,No data,9,No data,11,11,8,10,12,No data,6,5,15,No data,8,10,No data,16,6,12,8,13,No data,19,12,No data,8,No data,No data,7
2011-01-11,17,No data,1,11,No data,No data,8,7,No data,No data,No data,No data,9,12,No data,4,No data,13,No data,11,13,10,11,10,No data,8,8,11,No data,11,10,No data,12,10,12,8,13,No data,9,11,13,12,No data,No data,8
2011-01-25,17,6,0,10,No data,6,17,14,No data,No data,No data,No data,11,10,No data,8,16,10,No data,15,15,13,9,13,No data,10,7,10,15,14,11,No data,No data,9,15,13,15,No data,13,16,No data,12,No data,6,9
2011-02-26,17,7,2,10,No data,No data,6,5,No data,No data,No data,No data,6,11,No data,3,12,7,No data,5,7,8,5,5,No data,No data,6,7,6,7,6,No data,9,4,3,13,10,No data,5,No data,9,9,No data,3,10
2011-02-27,17,4,0,9,No data,No data,8,4,No data,No data,No data,No data,8,8,No data,2,13,8,No data,6,9,8,8,7,No data,No data,5,8,7,6,10,No data,9,4,5,12,10,No data,9,No data,8,9,No data,4,8
2011-04-11,17,10,3,9,No data,10,14,12,No data,No data,No data,No data,22,12,No data,No data,10,18,No data,20,22,24,22,19,No data,18,12,19,18,19,23,8,22,13,17,No data,16,No data,21,No data,20,23,No data,11,No data
2011-05-14,17,3,0,No data,No data,2,6,4,No data,No data,No data,No data,8,6,No data,3,No data,8,No data,6,7,8,7,6,No data,3,5,10,6,5,No data,5,5,4,7,6,8,No data,6,No data,9,9,No data,3,5
2011-06-19,17,6,4,11,No data,4,8,6,No data,No data,No data,No data,10,13,No data,6,No data,7,No data,7,8,9,7,8,No data,10,8,10,8,6,4,5,8,7,8,8,12,No data,No data,No data,9,13,No data,4,No data
2011-06-23,17,4,1,10,No data,No data,8,7,No data,No data,No data,No data,11,8,No data,4,No data,7,No data,7,9,10,7,7,No data,9,7,11,7,5,4,4,8,5,7,8,11,No data,No data,No data,8,11,No data,4,No data
2011-07-24,17,5,3,10,No data,No data,10,No data,No data,No data,No data,No data,10,9,No data,4,No data,9,No data,7,9,10,7,7,No data,6,6,No data,6,6,4,3,9,5,9,10,No data,No data,9,6,12,13,No data,4,No data
2011-08-08,17,3,1,No data,No data,No data,8,No data,No data,No data,No data,No data,8,9,No data,No data,No data,8,No data,5,9,10,No data,6,No data,No data,4,No data,5,7,3,3,7,6,7,8,10,No data,6,5,8,9,No data,4,No data
2011-08-28,17,2,1,No data,No data,No data,8,No data,No data,No data,No data,No data,11,8,No data,No data,3,6,No data,6,8,No data,6,6,No data,No data,4,No data,4,6,4,4,7,4,8,7,10,No data,6,5,7,8,No data,3,No data
