Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Christchurch Barrack Road,Glasgow High Street,Glasgow Kerbside,Greenock A8 Roadside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Sheffield Barnsley Road,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
12/05/2013,9.9,22.4,6.7,23.4,16.7,24.9,253.3,16,No data,6,No data,6,6,5,8,4,No data,No data,No data,No data,11,6,No data,14,6,No data,5,No data,4,10,10,7
13/05/2013,7.8,28.7,2.3,28.8,32.2,33,265.3,26,No data,7,No data,5,5,7,11,3,No data,No data,No data,No data,10,5,No data,15,7,No data,3,No data,2,12,11,6
14/05/2013,5.5,9.5,0.7,9.5,56.1,29.6,266.1,20,No data,8,No data,8,7,6,8,4,No data,No data,8,No data,12,7,No data,16,8,No data,5,No data,5,11,9,9
15/05/2013,3.8,5.5,-16.2,17.1,44.5,28,341.2,20,No data,9,No data,6,8,6,8,2,No data,No data,13,No data,11,7,No data,17,7,No data,4,No data,4,10,7,8
16/05/2013,2.2,-1.7,6.6,6.8,19.2,11.8,165.6,20,No data,13,No data,16,8,11,9,8,No data,No data,16,No data,18,10,No data,23,12,No data,11,No data,9,13,11,13
17/05/2013,12.1,-6.9,-12.6,14.4,5.3,14.6,28.7,11,No data,20,No data,17,14,9,18,10,No data,No data,22,No data,18,17,No data,13,13,No data,8,No data,12,17,21,13
18/05/2013,15.6,-7.8,-14.9,16.8,26.9,21.5,27.7,21,No data,15,No data,15,12,16,13,6,No data,No data,20,No data,17,13,No data,15,13,No data,13,No data,14,26,14,9
19/05/2013,16,-3.8,-5.7,6.9,9.7,8.4,33.5,21,No data,20,No data,26,14,21,15,8,No data,No data,23,No data,31,20,No data,27,24,No data,24,No data,45,30,12,18
20/05/2013,17,0.3,-16.2,16.2,5.2,16.4,358.9,18,No data,25,No data,30,19,24,12,15,No data,No data,18,No data,31,22,No data,27,23,No data,23,No data,23,30,12,21
21/05/2013,17.5,4.9,-11.9,12.9,-14.2,14.7,337.7,8,No data,17,No data,20,10,9,12,11,No data,No data,7,No data,20,15,No data,14,12,No data,6,No data,4,No data,11,8
22/05/2013,18.4,9.2,-18.4,20.5,-20.1,22.9,333.4,17,No data,8,No data,12,7,11,7,5,No data,No data,11,No data,15,9,No data,12,13,No data,11,No data,8,19,9,10
23/05/2013,17.8,6.1,-28,28.7,6,28.8,347.7,18,No data,7,No data,7,4,6,5,1,No data,No data,10,No data,9,6,No data,No data,7,No data,7,No data,2,12,7,4
24/05/2013,17.9,-5.5,-13.7,14.8,-5.8,15.1,21.8,18,No data,14,No data,6,9,7,7,3,No data,No data,17,No data,10,6,No data,No data,7,No data,6,No data,6,12,8,8
25/05/2013,18.7,4.3,0.9,4.4,-18.4,10.2,258.6,0,No data,15,No data,15,11,9,13,6,No data,No data,16,No data,16,14,No data,No data,10,No data,7,No data,9,21,12,11
26/05/2013,11,7.9,5.8,9.8,-36.9,20.9,233.6,0,No data,13,No data,12,10,12,11,8,No data,No data,11,No data,16,11,No data,18,10,No data,12,No data,7,16,12,10
27/05/2013,3.7,12.2,20.9,24.2,35.7,30.1,210.3,25,No data,10,No data,12,8,11,12,8,No data,No data,9,No data,17,11,No data,20,11,No data,11,No data,9,18,11,13
28/05/2013,9,-4,3.3,5.3,35.9,18.7,129.6,20,No data,18,No data,19,14,12,9,16,No data,No data,19,No data,23,15,No data,27,19,No data,15,No data,15,18,10,18
29/05/2013,13.1,-6.5,-15.2,16.5,4.7,16.7,23,11,No data,20,No data,17,16,15,14,10,No data,No data,25,No data,20,16,No data,12,17,No data,13,No data,16,17,14,16
30/05/2013,16.2,-0.2,-13.4,13.4,-8.1,14,1.1,18,No data,18,No data,20,12,13,12,11,No data,No data,18,No data,20,16,No data,14,17,No data,12,No data,16,22,16,18
31/05/2013,17.9,5,-10.9,12,-26.2,17.7,335.3,0,No data,20,No data,24,10,20,16,8,No data,No data,15,No data,24,18,No data,18,19,No data,19,No data,25,23,No data,14
01/03/2014,-1.3,8.2,11.5,14.1,8.3,14.7,215.5,15,No data,16,No data,20,No data,21,12,15,No data,No data,15,No data,No data,No data,17,23,26,No data,21,No data,10,12,12,22
02/03/2014,-9.9,11.6,21.2,24.2,37,30.4,208.7,25,No data,3,No data,8,No data,9,6,6,No data,No data,10,No data,No data,No data,7,12,9,No data,10,No data,6,5,6,11
03/03/2014,-5.4,4.2,-3.7,5.6,62.5,31.7,311.7,20,No data,13,No data,10,No data,7,8,12,No data,No data,10,No data,No data,No data,12,12,9,No data,No data,No data,5,9,8,14
04/03/2014,0.8,8.8,4.5,9.9,17.3,13.1,243.1,25,No data,25,No data,18,11,15,13,14,No data,No data,11,No data,No data,No data,14,28,17,No data,16,No data,9,13,15,16
05/03/2014,8.4,20.9,15.9,26.3,-24.7,29,232.8,15,No data,20,No data,22,9,15,15,12,No data,No data,12,No data,No data,14,12,33,16,No data,18,No data,8,14,14,16
06/03/2014,12.7,13.2,13.4,18.8,-10.7,19.6,224.8,15,No data,6,No data,14,4,19,12,11,No data,No data,16,No data,No data,9,7,24,12,No data,15,No data,7,12,8,12
07/03/2014,10.8,27.9,-6.2,28.6,-21.6,30.6,282.5,16,No data,9,No data,13,8,16,12,8,No data,No data,11,No data,15,8,9,19,10,No data,13,No data,4,16,8,8
08/03/2014,7.7,22,33.5,40.1,-16.3,40.9,213.3,15,No data,20,No data,28,14,31,30,20,No data,No data,18,No data,32,24,24,33,26,No data,29,No data,16,31,27,23
09/03/2014,12.4,14,7.2,15.8,-27.8,21,242.7,5,No data,29,No data,36,14,36,34,37,No data,No data,8,No data,46,33,36,43,40,No data,35,No data,30,37,39,38
10/03/2014,22.9,2.3,-0.5,2.4,-51.8,26,282.8,0,No data,13,No data,21,12,17,19,12,No data,No data,14,No data,28,14,13,19,18,No data,21,No data,8,22,15,14
11/03/2014,26.6,2,6,6.3,-50.7,26.1,199,0,No data,6,No data,14,18,13,13,18,No data,No data,22,No data,18,8,15,14,10,No data,13,No data,15,21,17,12
12/03/2014,24.8,6,4.7,7.6,-42,22.3,232.4,0,No data,28,No data,34,22,42,28,37,No data,No data,30,No data,45,26,36,36,25,No data,33,No data,14,47,42,25
13/03/2014,24.5,4.1,-3.7,5.6,-34.4,18.1,312.4,0,No data,59,No data,60,32,63,46,39,No data,No data,28,No data,66,No data,42,62,47,No data,59,No data,36,64,61,39
14/03/2014,18.9,28.4,-9.6,30,-7.2,30.2,288.6,16,No data,52,No data,60,21,52,47,33,No data,No data,No data,No data,67,No data,34,69,47,No data,44,No data,23,64,38,35
15/03/2014,20.1,22,-13.1,25.6,-20.2,27.5,300.8,17,No data,11,No data,14,10,15,19,8,No data,No data,No data,No data,12,9,9,17,10,No data,11,No data,4,19,11,10
16/03/2014,14.3,24.1,-13.4,27.6,-34.9,32.6,299.2,7,No data,7,No data,12,6,12,14,6,No data,No data,No data,No data,12,8,6,16,10,No data,12,No data,2,9,8,6
17/03/2014,11.7,19.6,-2,19.7,-29.2,24.5,275.8,6,No data,6,No data,17,10,17,13,9,No data,No data,No data,No data,14,6,8,24,10,No data,19,No data,4,15,8,7
18/03/2014,10.2,23.4,-6,24.1,11.4,24.8,284.5,16,No data,6,No data,11,8,11,11,5,No data,No data,10,No data,11,6,8,18,8,No data,8,No data,3,8,10,10
19/03/2014,5.1,33.1,8.9,34.3,-29,37.3,254.9,16,No data,8,No data,12,11,12,13,7,No data,No data,13,No data,14,11,10,22,12,No data,11,No data,7,12,11,10
20/03/2014,-5.5,28.7,12.7,31.4,11.9,31.9,246,15,No data,8,No data,14,7,14,18,9,No data,No data,9,No data,16,10,6,22,15,No data,14,No data,5,17,9,9
21/03/2014,-5.8,28.6,14.4,32,-0.5,32,243.2,15,No data,5,No data,6,6,7,8,4,No data,No data,9,No data,7,5,6,15,6,No data,6,No data,2,7,6,6
22/03/2014,-2.1,21.7,0,21.7,44.5,31.1,270,20,No data,3,No data,5,6,6,7,3,No data,No data,10,No data,7,5,4,11,4,No data,4,No data,1,3,5,6
23/03/2014,6.5,12.6,-17.7,21.7,-10.5,22.3,324.7,17,No data,5,No data,7,8,7,8,5,No data,No data,10,No data,7,6,8,8,6,No data,6,No data,3,7,11,8
24/03/2014,5.1,-1.2,31.8,31.8,10.7,32.3,177.9,14,No data,12,No data,14,9,12,9,12,No data,No data,15,No data,15,11,16,15,13,No data,13,No data,8,12,12,15
25/03/2014,13.9,-0.8,-1.5,1.7,15.3,7.8,29.2,20,No data,13,No data,18,18,16,12,21,No data,No data,19,No data,19,13,25,18,17,No data,16,No data,22,13,10,22
26/03/2014,20.9,-4,-8.8,9.7,-18.1,13.3,24.1,1,No data,18,No data,19,14,13,22,15,No data,No data,28,No data,18,19,14,15,14,No data,11,No data,6,20,21,13
27/03/2014,19,-14.8,7.5,16.6,9.8,17.3,117,13,No data,18,No data,25,13,28,19,20,No data,No data,21,No data,28,18,19,27,17,No data,23,No data,10,33,12,15
28/03/2014,22,-14.9,1.7,15,-0.4,15,96.7,12,No data,36,No data,46,13,53,31,31,No data,No data,20,No data,47,No data,30,50,30,No data,46,No data,22,45,22,29
29/03/2014,17.8,-14.1,11.8,18.4,9.7,19,130,13,No data,43,No data,48,38,53,38,61,No data,No data,36,No data,56,No data,61,51,46,No data,51,No data,50,39,29,57
30/03/2014,13.1,-9.7,12.4,15.8,-9,16.4,142.1,13,No data,42,No data,37,43,35,27,69,No data,No data,45,No data,44,No data,69,38,36,No data,41,No data,68,26,20,61
31/03/2014,12.3,-9.3,12.7,15.8,-4.9,16,143.7,13,No data,38,No data,24,38,19,25,80,No data,No data,37,No data,34,No data,69,22,30,No data,No data,No data,63,17,23,65
01/04/2014,10,-9,7.4,11.6,-5.8,12,129.7,13,No data,18,No data,34,21,35,22,30,No data,No data,28,No data,33,22,33,37,29,No data,No data,No data,32,18,16,35
02/04/2014,4.1,-13.1,14.9,19.8,-1.8,19.8,138.6,13,No data,46,No data,52,22,59,33,44,No data,No data,27,No data,57,53,31,58,62,No data,No data,No data,32,27,26,25
03/04/2014,3.4,-7.1,12,13.9,6.5,14.3,149.4,13,No data,61,No data,51,38,41,60,61,No data,No data,No data,No data,54,60,55,54,44,No data,No data,No data,55,32,30,52
04/04/2014,5.8,-0.1,9.3,9.3,2.3,9.4,179.4,14,No data,20,No data,23,23,22,17,21,No data,No data,No data,No data,26,22,24,31,30,No data,No data,No data,28,12,9,33
05/04/2014,5.4,9.1,12.8,15.7,-2.5,15.8,215.2,15,No data,7,No data,13,6,10,10,8,No data,No data,17,No data,11,6,11,13,10,No data,No data,No data,8,9,9,13
06/04/2014,3.5,20.1,20.1,28.4,27.6,31.6,224.9,15,No data,4,No data,9,5,5,7,3,No data,No data,8,No data,6,3,3,11,4,No data,No data,No data,4,5,7,6
07/04/2014,5.4,8.6,5.4,10.1,18.4,13.7,237.5,25,No data,2,No data,9,8,7,8,4,No data,No data,15,No data,7,3,7,13,6,No data,No data,No data,3,5,6,6
08/04/2014,12.1,21.4,-5.9,22.2,-14.5,23.4,285.5,16,No data,4,No data,7,6,7,11,5,No data,No data,8,No data,6,5,4,10,5,No data,No data,No data,2,5,9,6
09/04/2014,16.4,18.4,3.4,18.8,-22.3,21.8,259.4,6,No data,9,No data,16,10,12,17,7,No data,No data,12,No data,14,9,8,18,15,No data,13,No data,4,8,11,7
10/04/2014,16.6,13.1,-2.3,13.3,-17.9,16,280,6,No data,10,No data,15,8,13,13,9,No data,No data,10,No data,12,7,9,14,12,No data,15,No data,4,12,12,9
11/04/2014,14.5,14.1,1.8,14.2,-36.9,23.3,262.6,0,No data,12,No data,20,7,16,12,7,No data,No data,11,No data,16,No data,8,12,16,No data,14,No data,0,17,8,8
12/04/2014,8.1,28.9,-2.6,29,-12,29.6,275.1,16,No data,6,No data,18,7,16,16,6,No data,No data,10,No data,17,No data,9,21,14,No data,17,No data,3,10,8,9
13/04/2014,13.8,22.9,-5.7,23.6,-20,25.6,284.1,16,No data,5,No data,13,9,10,12,6,No data,No data,11,No data,11,No data,6,11,9,No data,11,No data,2,7,No data,6
14/04/2014,19.6,3.7,-7,8,-44.9,23.8,332.3,0,No data,10,No data,13,8,8,10,7,No data,No data,9,No data,11,No data,7,9,8,No data,8,No data,4,11,No data,7
15/04/2014,20.6,3.2,12,12.5,-47.2,26.7,195.1,0,No data,9,No data,11,12,7,12,9,No data,No data,18,No data,10,No data,12,9,9,No data,6,No data,5,9,No data,11
16/04/2014,18.6,10.5,9.6,14.2,-17.2,16.6,227.7,5,No data,15,No data,No data,15,13,18,13,No data,No data,20,No data,19,14,18,18,16,No data,14,No data,8,13,21,13
17/04/2014,15.9,15,-16.5,22.3,-1.6,22.3,317.8,17,No data,11,No data,21,10,18,20,10,No data,No data,11,No data,20,13,11,21,16,No data,19,No data,7,17,15,13
18/04/2014,15.1,5.2,2.6,5.8,-43,22.3,243.3,0,No data,8,No data,11,9,7,14,9,No data,No data,No data,No data,11,9,9,6,7,No data,6,No data,6,8,15,8
19/04/2014,17.6,-5.5,6.3,8.3,-11.7,10.2,138.7,3,No data,7,No data,11,11,9,12,10,No data,No data,No data,No data,11,9,11,8,9,No data,9,No data,8,8,12,10
20/04/2014,13.9,-13.2,-2.7,13.4,-2.5,13.5,78.2,12,No data,23,No data,44,16,46,26,21,No data,No data,No data,No data,46,22,18,41,32,No data,46,No data,13,34,18,19
21/04/2014,11.8,-17.9,6.5,19.1,5.6,19.3,109.9,12,No data,34,No data,No data,22,37,27,32,No data,No data,No data,No data,31,32,27,31,28,No data,38,No data,24,22,17,24
22/04/2014,12.4,-10.6,5.4,11.9,12.9,13.5,117.3,23,No data,No data,No data,23,21,15,27,18,No data,No data,No data,No data,19,18,26,23,18,No data,15,No data,28,13,16,21
23/04/2014,15.9,-0.2,16.9,16.9,16.4,18.8,179.3,14,No data,No data,No data,17,16,12,14,12,No data,No data,No data,No data,17,10,20,21,14,No data,14,No data,22,10,13,18
24/04/2014,18.3,-3.7,9,9.7,-4.2,9.9,157.6,14,No data,No data,No data,20,11,14,13,13,No data,No data,14,No data,14,11,19,17,17,No data,13,No data,18,9,11,16
25/04/2014,14.8,-14,9,16.6,6,16.9,122.8,13,No data,24,No data,26,12,27,24,17,No data,No data,23,No data,23,16,15,26,18,No data,26,No data,14,17,18,14
26/04/2014,11.6,-13.2,15.4,20.3,64.8,38.2,139.2,20,No data,7,No data,13,11,6,10,9,No data,No data,21,No data,11,8,17,13,11,No data,8,No data,15,6,9,15
27/04/2014,13.2,-8.5,-5.9,10.4,20.5,14.6,55.2,21,No data,12,No data,15,15,9,10,15,No data,No data,28,No data,12,10,16,11,10,No data,10,No data,17,6,5,16
28/04/2014,14,-4.2,-1.2,4.4,2.9,4.6,74.6,-1,No data,20,No data,31,16,22,20,18,No data,No data,35,No data,25,20,17,25,23,No data,20,No data,21,17,22,20
29/04/2014,13.8,-5.1,2.5,5.7,0.8,5.7,116.3,-1,No data,28,No data,35,27,26,22,28,No data,No data,23,No data,32,27,40,33,26,No data,21,No data,29,23,22,29
30/04/2014,13,-5.3,9,10.5,8.2,11.3,149.6,13,No data,25,No data,No data,31,18,27,25,No data,No data,27,No data,28,24,39,35,21,No data,23,No data,20,15,22,23
01/05/2014,17.4,-9.1,-0.8,9.1,16,12.1,84.8,22,No data,21,No data,25,7,19,No data,19,No data,No data,16,No data,24,15,18,25,19,No data,20,No data,6,11,8,12
02/05/2014,22.8,-4.3,2.8,5.1,-28.3,15,122.9,0,No data,11,No data,16,8,11,No data,7,No data,No data,22,No data,15,10,9,11,8,No data,12,No data,4,17,17,9
03/05/2014,21.5,3.4,9.9,10.5,-28.5,17.7,198.9,0,No data,11,No data,13,13,7,No data,11,No data,No data,No data,No data,12,10,14,10,10,No data,8,No data,7,8,16,13
04/05/2014,15.3,7,10.5,12.6,-15.8,14.9,213.9,5,No data,14,No data,13,9,11,No data,16,No data,No data,No data,No data,16,15,20,18,18,No data,13,No data,10,10,15,21
05/05/2014,5.5,4.4,23.3,23.7,12.4,24.5,190.6,14,No data,13,No data,20,16,20,No data,16,No data,No data,No data,No data,22,16,18,23,22,No data,23,No data,16,21,18,18
06/05/2014,2.1,11,10.3,15,18,17.5,226.7,25,No data,6,No data,No data,7,10,No data,6,No data,No data,No data,No data,10,6,9,17,12,No data,9,No data,7,7,7,10
07/05/2014,6.5,16.1,1.5,16.2,24.3,20.2,264.8,26,No data,4,No data,10,6,7,8,5,No data,No data,No data,No data,6,5,6,15,6,No data,6,No data,3,6,8,6
08/05/2014,7.4,9.3,2.7,9.7,24.9,15.8,254.2,20,No data,5,No data,10,7,6,9,5,No data,No data,No data,No data,7,5,8,17,6,No data,5,No data,5,5,6,9
09/05/2014,8,12.8,-3.3,13.3,14.3,15.1,284.2,26,No data,6,No data,11,No data,8,12,5,No data,No data,No data,No data,8,6,6,16,7,No data,7,No data,3,8,10,6
10/05/2014,5.6,8.8,2,9,65.6,34,256.8,20,No data,3,No data,11,No data,6,10,4,No data,No data,No data,No data,8,5,6,13,7,No data,5,No data,3,6,9,6
11/05/2014,6.9,10.2,-11.9,15.6,37.1,24.3,319.5,20,No data,1,No data,8,No data,4,8,3,No data,No data,No data,No data,6,4,3,11,4,No data,5,No data,2,4,7,3
12/05/2014,12.8,5.5,-4.8,7.3,19.2,12.1,311.5,20,No data,5,No data,9,No data,7,10,5,No data,No data,No data,No data,10,4,7,13,5,No data,6,No data,10,5,7,6
13/05/2014,19.8,4.9,-9.3,10.5,-18.5,14,332.4,7,No data,8,No data,14,No data,9,7,8,No data,No data,No data,No data,9,6,12,13,9,No data,9,No data,8,6,6,10
14/05/2014,26.4,8.8,3.9,9.7,-32.3,18.8,246.4,0,No data,6,No data,No data,No data,14,9,5,No data,No data,No data,No data,10,7,6,11,10,No data,11,No data,6,8,8,11
15/05/2014,27.3,11.5,1.9,11.7,-41.5,23.8,260.6,0,No data,17,No data,No data,11,11,12,7,No data,No data,No data,No data,20,11,8,21,14,No data,16,No data,4,14,11,10
16/05/2014,23.2,15.4,6.7,16.8,-26.4,21.4,246.5,5,No data,19,No data,No data,11,8,14,10,No data,No data,No data,No data,23,16,10,23,No data,No data,11,No data,6,15,15,10
17/05/2014,15.7,12.2,11,16.4,-17.1,18.5,227.8,5,No data,12,No data,No data,8,22,20,12,No data,No data,No data,No data,27,9,11,31,No data,No data,22,No data,5,18,13,10
18/05/2014,9.4,4,9,9.9,8.5,10.8,204.2,15,No data,16,No data,No data,No data,25,20,15,No data,No data,No data,No data,27,16,16,26,No data,No data,29,No data,17,21,21,18
19/05/2014,9.4,-9.8,1.4,9.9,18.9,13.7,98.4,22,No data,24,No data,No data,No data,27,13,23,No data,No data,No data,No data,32,21,30,34,No data,No data,31,No data,25,16,24,26
20/05/2014,12.8,-8,2.8,8.5,32.6,18.4,109.2,20,No data,22,No data,No data,26,11,No data,21,No data,No data,No data,No data,19,18,21,22,No data,No data,16,No data,32,8,16,16
21/05/2014,11.9,-2.8,-4.7,5.5,20.2,11.5,30.1,20,No data,11,No data,No data,9,13,No data,9,No data,No data,No data,No data,No data,7,13,15,No data,No data,14,No data,8,12,8,13
22/05/2014,11.5,-9.4,-11.9,15.2,41.9,25.9,38.3,20,No data,10,No data,No data,9,6,11,8,No data,No data,No data,No data,9,7,10,15,6,No data,4,No data,13,7,9,10
23/05/2014,14.9,-6.3,-12.4,13.9,18.2,16.6,27,21,No data,6,No data,No data,7,7,10,15,No data,No data,No data,No data,10,7,9,16,7,No data,7,No data,7,7,6,8
24/05/2014,17.5,-7,-6.2,9.4,19.5,13.5,48.6,20,No data,11,No data,No data,10,6,11,10,No data,No data,No data,No data,11,8,13,15,9,No data,7,No data,18,4,10,12
25/05/2014,19.8,-3.5,0.3,3.5,12.1,7,95,20,No data,4,No data,No data,9,8,8,7,No data,No data,No data,No data,11,6,11,13,8,No data,6,No data,8,6,6,8
26/05/2014,20.2,-5.4,2.1,5.8,2.1,5.9,111.7,-1,No data,7,No data,No data,9,11,11,12,No data,No data,No data,No data,11,8,12,9,8,No data,9,No data,8,10,7,8
27/05/2014,18.9,-7.5,1.3,7.6,4.6,7.9,99.9,12,No data,11,No data,No data,13,9,13,9,No data,No data,No data,No data,10,13,12,9,10,No data,8,No data,12,10,9,10
28/05/2014,19.7,-8.8,-4,9.7,6.9,10.3,65.9,11,No data,9,No data,No data,11,10,11,5,No data,No data,No data,No data,9,7,8,11,8,No data,7,No data,10,8,10,7
29/05/2014,21.2,-7.9,-2.3,8.2,-5,8.6,73.4,12,No data,9,No data,No data,13,16,10,6,No data,No data,No data,No data,16,7,11,20,12,No data,14,No data,7,10,8,10
30/05/2014,23.1,-2,-1.5,2.5,-22.3,11.4,53.5,0,No data,15,No data,No data,13,14,16,13,No data,No data,No data,No data,18,13,17,14,11,No data,14,No data,9,14,13,11
31/05/2014,20.9,5.8,1.2,5.9,-23.4,13.1,258.1,0,No data,18,No data,No data,16,12,21,15,No data,No data,No data,No data,15,15,18,14,15,No data,12,No data,17,13,19,17
01/03/2015,-8,33,0.2,33,22.1,34.8,269.7,16,No data,4,No data,6,No data,7,8,6,No data,4,No data,No data,9,No data,7,12,7,No data,5,No data,4,6,11,7
02/03/2015,-0.9,28.1,-4.2,28.4,-2.4,28.4,278.6,16,No data,5,No data,4,No data,6,5,5,No data,4,No data,No data,7,No data,6,11,6,No data,6,No data,3,5,9,6
03/03/2015,8.9,27.9,3.2,28,22.6,30.2,263.5,16,No data,5,No data,5,5,6,6,5,No data,5,No data,No data,7,No data,7,12,6,No data,3,No data,2,5,8,7
04/03/2015,22.2,15.9,-9,18.3,-40.7,27.4,299.6,0,No data,10,No data,10,7,9,9,8,No data,7,No data,No data,11,10,8,10,9,No data,7,No data,3,9,11,8
05/03/2015,23.7,25.6,5.7,26.2,-29.4,30.1,257.4,6,No data,9,No data,12,7,11,9,7,No data,6,No data,No data,13,10,10,18,10,No data,9,No data,6,11,11,11
06/03/2015,14,30.4,25.8,39.8,-29,42.4,229.6,15,No data,8,No data,12,8,11,10,7,No data,7,No data,No data,13,10,8,18,11,No data,8,No data,6,11,12,10
07/03/2015,7.1,27.9,17.7,33,-9.3,33.3,237.7,15,No data,14,No data,21,8,18,13,11,No data,7,No data,No data,22,16,12,24,17,No data,16,No data,15,19,17,13
08/03/2015,13.6,19.2,-2.7,19.3,-21.6,22.2,278.1,6,No data,12,No data,13,6,16,7,8,No data,6,No data,No data,14,13,9,15,12,No data,12,No data,5,14,10,9
09/03/2015,13.5,22.4,32,39.1,40.7,44,215,25,No data,13,No data,14,8,14,11,12,No data,7,No data,No data,17,15,14,17,15,No data,11,No data,10,12,14,14
10/03/2015,18.6,12.5,0.4,12.5,-57.4,31.3,268.2,0,No data,17,No data,16,12,13,9,14,No data,8,No data,No data,16,13,13,12,13,No data,11,No data,8,12,16,16
11/03/2015,17,19.3,24.4,31.1,5.2,31.3,218.3,15,No data,24,No data,31,12,29,25,20,No data,9,No data,No data,34,28,23,32,24,No data,26,No data,17,31,27,23
12/03/2015,15.4,12.8,32.2,34.7,5.2,34.8,201.6,14,No data,36,No data,30,22,20,38,29,No data,6,No data,No data,30,35,34,29,30,No data,19,No data,22,26,43,28
13/03/2015,23.6,-2.5,-4.9,5.5,-36.3,19,26.5,0,No data,29,No data,23,15,25,16,26,No data,11,No data,No data,25,28,25,23,24,No data,22,No data,21,22,9,28
14/03/2015,27.4,-2.4,8.1,8.4,-40.7,22,163.5,0,No data,14,No data,18,13,19,18,12,No data,12,No data,No data,20,15,15,16,15,No data,15,No data,8,20,25,13
15/03/2015,26.4,-6.5,6.2,9,-35.9,20.1,133.5,0,No data,16,No data,23,13,27,15,17,No data,10,No data,No data,27,18,16,21,22,No data,23,No data,14,24,16,15
16/03/2015,24.6,-8.7,7,11.1,-7.7,11.8,129,13,No data,26,No data,35,22,38,24,28,No data,15,No data,No data,36,27,29,35,32,No data,34,No data,28,34,21,30
17/03/2015,26.4,-4,3.6,5.4,-1.5,5.5,131.7,-1,No data,54,No data,64,42,66,40,44,No data,31,No data,No data,66,48,47,61,60,No data,60,No data,40,58,37,47
18/03/2015,28.6,0.8,-1,1.2,-37.4,18.8,320.1,0,No data,49,No data,53,44,47,53,43,No data,34,No data,No data,52,45,51,47,52,No data,45,No data,43,49,36,51
19/03/2015,28.5,5.4,1.8,5.6,-30.9,16.5,251.6,0,No data,54,No data,36,39,38,56,48,No data,30,No data,No data,35,48,55,30,34,No data,34,No data,48,33,63,51
20/03/2015,25.3,8.2,-13.6,15.9,-5.3,16.1,328.8,17,No data,43,No data,35,20,38,52,33,No data,11,No data,No data,34,42,34,36,32,No data,34,No data,25,41,32,35
21/03/2015,23.6,-0.1,-3.3,3.4,-38.4,19.5,2.6,0,No data,12,No data,13,11,11,9,8,No data,8,No data,No data,14,12,11,9,12,No data,6,No data,6,14,8,9
22/03/2015,17.3,16.5,5.7,17.4,-23.6,21,251.1,6,No data,13,No data,9,20,10,10,13,No data,13,No data,No data,12,13,18,9,9,No data,6,No data,14,10,18,18
23/03/2015,11.6,15.5,-7.6,17.2,-7.3,17.6,296,17,No data,15,No data,18,9,20,14,12,No data,7,No data,No data,21,15,14,23,19,No data,19,No data,11,17,13,16
24/03/2015,14.1,4.5,-13,13.8,14.5,15.6,340.7,28,No data,12,No data,No data,8,16,5,11,No data,6,No data,No data,16,10,11,11,15,No data,12,No data,6,11,7,11
25/03/2015,9.2,5.5,9.4,11,-5.4,11.3,210.5,15,No data,22,No data,26,16,20,9,20,No data,7,No data,No data,27,21,15,23,23,No data,18,No data,11,18,5,17
26/03/2015,6.8,10.2,-17.2,20,27.1,24.1,329.4,27,No data,7,No data,9,9,8,6,8,No data,8,No data,No data,10,7,12,10,11,No data,4,No data,8,6,7,11
27/03/2015,12.6,12.4,7,14.2,-14.4,15.9,240.7,5,No data,12,No data,10,9,9,8,12,No data,8,No data,No data,11,10,12,15,12,No data,8,No data,6,7,11,10
28/03/2015,4.8,27.4,-1.3,27.4,42,34.5,272.8,26,No data,7,No data,9,6,10,7,8,No data,6,No data,No data,11,7,11,14,10,No data,7,No data,7,6,9,11
29/03/2015,-3.3,23.2,-7.4,24.3,40.1,31.5,287.8,26,No data,4,No data,5,6,7,6,5,No data,4,No data,No data,7,6,7,8,7,No data,3,No data,5,7,11,8
30/03/2015,-0.6,25.8,6.9,26.7,-13.3,27.5,255,16,No data,6,No data,7,5,8,6,5,No data,6,No data,No data,9,6,6,11,8,No data,4,No data,4,5,8,7
31/03/2015,4.8,32.2,-19.2,37.5,-2.2,37.5,300.7,17,No data,6,No data,5,5,7,5,5,No data,6,No data,No data,6,6,6,No data,5,No data,No data,No data,3,7,12,5
01/04/2015,16.5,21.5,-11,24.2,-14.7,25.3,297.2,17,No data,7,No data,7,4,8,8,6,No data,6,No data,No data,10,7,7,10,8,No data,7,No data,3,7,11,5
02/04/2015,17.7,4.9,0.3,4.9,-21.6,11.9,267,0,No data,9,No data,13,8,8,7,7,No data,7,No data,No data,10,8,9,10,8,No data,8,No data,6,6,10,7
03/04/2015,20.5,3.1,-9.7,10.1,6.2,10.6,342.2,18,No data,8,No data,17,13,11,4,11,No data,9,No data,No data,18,8,19,15,19,No data,11,No data,16,7,7,18
04/04/2015,20.1,2.8,-5.4,6.1,-34.2,18.2,333.2,0,No data,13,No data,18,7,16,8,11,No data,7,No data,No data,18,11,13,13,15,No data,13,No data,17,13,11,15
