Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
15/03/2011,13.3,-2.2,4,4.6,-19.9,11,150.4,0,NaN,52,85,78,55,44,36,52,NaN,106,NaN,NaN,56,86,26,59,NaN,47,46,39,27
16/03/2011,8.5,3.7,8.1,8.9,-37.6,20.8,204.6,0,NaN,54,75,70,38,27,41,50,NaN,115,NaN,NaN,57,45,20,42,NaN,41,40,47,34
17/03/2011,13.4,7.1,-6.1,9.4,-14.2,11.7,310.6,7,NaN,NaN,77,94,37,38,43,33,NaN,81,NaN,NaN,64,81,48,60,NaN,16,40,30,27
18/03/2011,17.7,11,2,11.2,-16.1,13.8,259.7,6,NaN,NaN,93,109,41,41,41,39,NaN,88,NaN,NaN,58,80,48,72,NaN,18,49,59,41
19/03/2011,23,12.3,10.4,16.1,-40.8,26,229.7,0,NaN,75,102,112,36,43,40,52,NaN,84,NaN,NaN,67,129,52,52,NaN,14,41,52,46
20/03/2011,21.1,18.8,7,20.1,-27.4,24.3,249.5,6,NaN,30,76,71,16,36,45,19,NaN,49,NaN,NaN,40,119,42,45,NaN,13,30,30,31
21/03/2011,21.5,21.4,3.7,21.7,-41.5,30,260.2,6,NaN,62,92,98,29,40,59,34,NaN,49,NaN,NaN,52,141,55,76,NaN,8,38,38,27
22/03/2011,30.6,5.8,-1.8,6.1,-43.2,22.5,287.5,0,NaN,73,NaN,116,36,48,38,36,NaN,52,NaN,NaN,57,108,46,74,NaN,22,37,57,39
23/03/2011,31.3,7.7,1.1,7.8,-40.1,21.5,261.6,0,NaN,89,NaN,119,31,43,36,37,NaN,76,NaN,NaN,66,106,36,59,NaN,20,38,75,39
24/03/2011,29.4,0.2,0.3,0.4,-27.5,13.8,209.9,0,NaN,79,NaN,98,43,52,38,41,NaN,73,NaN,NaN,62,117,30,60,NaN,32,38,72,51
25/03/2011,20.4,-3,-3.7,4.7,-8.9,6.5,39.4,1,NaN,88,NaN,100,36,55,52,48,NaN,102,NaN,NaN,NaN,110,43,65,NaN,45,49,61,44
26/03/2011,16.2,-4.8,1.9,5.1,-10.2,7.2,111.5,2,NaN,44,NaN,92,30,44,36,41,NaN,100,NaN,NaN,58,110,26,60,NaN,22,44,51,17
27/03/2011,13.3,1.2,-6.9,7,-10.6,8.7,350.1,8,NaN,37,NaN,79,17,32,24,36,NaN,57,NaN,NaN,57,77,16,40,NaN,17,34,44,27
28/03/2011,12.4,3.4,2.6,4.3,-18.8,10.3,232.5,0,NaN,83,NaN,155,32,31,42,51,NaN,88,NaN,NaN,72,99,34,48,NaN,28,42,56,30
29/03/2011,11,-0.6,5.4,5.5,-0.6,5.5,173.2,-1,NaN,91,NaN,116,39,43,49,53,NaN,112,74,NaN,84,126,46,87,NaN,43,43,59,37
30/03/2011,7.5,9.5,12.4,15.7,18.3,18.1,217.4,25,NaN,57,114,64,34,30,50,32,NaN,94,40,NaN,55,133,50,38,NaN,27,17,29,30
31/03/2011,3.8,22.8,-2.1,22.9,20.5,25.1,275.2,16,NaN,32,75,39,18,16,42,13,NaN,64,23,NaN,31,112,26,19,NaN,9,9,12,18
01/04/2011,3,21.1,25.9,33.4,2.6,33.4,219.3,15,NaN,30,59,52,21,18,40,16,NaN,48,34,NaN,25,117,26,16,NaN,10,12,37,15
02/04/2011,4,14.4,4.9,15.3,10.9,16.2,251.2,16,NaN,33,51,42,17,31,46,22,NaN,49,29,NaN,44,88,29,29,NaN,10,16,21,22
03/04/2011,6.6,20.1,6.6,21.2,-9.9,21.8,251.9,16,NaN,37,68,56,10,25,37,24,NaN,39,32,NaN,34,114,34,41,NaN,6,14,15,24
04/04/2011,7.1,25.6,16.8,30.6,-8.8,30.9,236.7,15,NaN,41,100,53,25,27,46,23,NaN,54,26,NaN,33,133,46,33,NaN,9,10,16,21
05/04/2011,5.7,26.7,11,28.9,-11.8,29.5,247.5,16,NaN,33,66,57,17,19,42,15,NaN,40,30,NaN,27,129,26,19,NaN,5,9,14,16
06/04/2011,13.3,19.1,8.5,20.9,-13.9,22,245.9,15,NaN,38,97,72,22,31,49,21,NaN,36,34,NaN,32,149,36,28,NaN,4,30,44,19
07/04/2011,19,15.1,-4.3,15.7,-45.8,27.8,285.8,0,NaN,66,78,115,32,40,55,17,NaN,42,30,NaN,31,88,45,57,NaN,10,39,29,15
08/04/2011,18,6.1,-2.4,6.6,-51.1,26.4,291.8,0,NaN,77,99,161,42,39,45,35,NaN,68,38,NaN,45,82,61,65,NaN,24,33,50,18
09/04/2011,18.5,-0.8,14.7,14.7,-30.3,21.1,177.1,0,NaN,42,82,98,21,26,36,30,NaN,100,35,NaN,55,100,18,42,NaN,15,28,50,23
10/04/2011,19.7,7,4.4,8.3,-18.5,12.4,238.1,0,NaN,52,93,92,23,35,30,29,NaN,57,39,NaN,52,81,22,41,NaN,13,29,44,28
11/04/2011,18.8,16.2,-11.5,19.9,-9.3,20.4,305.3,17,NaN,68,93,89,40,46,53,23,NaN,41,33,NaN,42,112,44,61,NaN,9,27,21,43
12/04/2011,19.3,16.4,-1.7,16.5,-53.6,31.5,276.1,0,NaN,52,68,84,27,31,53,NaN,NaN,44,21,NaN,29,61,41,48,NaN,8,35,24,24
13/04/2011,14,9.6,14.4,17.3,-0.9,17.3,213.6,15,NaN,47,113,104,17,41,51,NaN,NaN,66,40,NaN,37,150,54,48,NaN,12,19,38,31
14/04/2011,11.6,9.8,3.2,10.3,-26.5,16.8,251.8,0,NaN,61,92,102,38,36,49,NaN,NaN,75,41,NaN,52,153,66,27,NaN,13,27,58,41
15/04/2011,15.1,9.4,2.5,9.7,-14.2,12.1,255,6,NaN,66,56,119,29,33,55,NaN,NaN,78,45,NaN,59,173,64,44,NaN,13,37,35,44
16/04/2011,15.8,11.1,0.3,11.1,-35.1,20.7,268.4,0,NaN,46,33,110,20,41,39,NaN,NaN,45,38,NaN,38,102,47,53,NaN,10,27,31,29
17/04/2011,18.9,4.4,2.9,5.3,-34.8,18.2,236.8,0,NaN,49,28,106,21,24,22,NaN,NaN,45,31,NaN,35,90,23,44,NaN,7,24,39,21
18/04/2011,14.9,-2.1,10.4,10.6,-17,13.6,168.3,4,NaN,65,53,106,40,38,40,NaN,NaN,113,41,NaN,57,107,35,59,NaN,22,33,61,23
19/04/2011,14.4,-3.8,-1.8,4.2,-7.8,5.7,64.3,1,NaN,70,54,132,55,39,44,NaN,NaN,89,45,NaN,60,144,41,65,NaN,42,33,70,36
20/04/2011,12.2,0.6,4.3,4.3,-21,11.4,188,0,NaN,80,82,155,50,64,48,NaN,NaN,101,52,NaN,67,123,44,78,NaN,44,37,66,34
21/04/2011,11.8,-5.5,6.1,8.3,-19.2,12.7,137.9,0,NaN,67,101,154,61,81,47,NaN,NaN,126,62,NaN,79,134,30,86,NaN,48,49,78,35
22/04/2011,8.9,-4.5,14.8,15.5,16.3,17.5,162.9,24,NaN,68,65,102,27,43,41,NaN,NaN,137,51,NaN,59,123,41,59,NaN,39,32,63,32
23/04/2011,11.2,5.2,-2.2,5.7,-20.5,11.7,292.9,0,NaN,55,41,100,28,47,34,NaN,NaN,68,51,NaN,47,122,42,73,NaN,23,24,17,36
24/04/2011,17.3,4.2,-2.4,4.8,-21.9,12,300,0,NaN,26,37,69,21,28,18,NaN,NaN,50,27,NaN,38,42,16,44,NaN,22,32,13,18
25/04/2011,22.7,0.8,-4.8,4.9,-31.1,16.3,350,0,NaN,33,41,62,21,15,19,NaN,NaN,53,17,NaN,33,27,18,24,NaN,16,24,23,26
26/04/2011,24.7,-5.7,-0.6,5.7,-38.2,19.9,83.9,0,NaN,40,56,114,35,18,27,NaN,NaN,114,25,NaN,43,35,19,31,NaN,21,30,32,27
27/04/2011,23.8,-0.2,5.4,5.4,-23.5,13,177.4,0,NaN,51,57,116,43,11,30,NaN,NaN,98,25,NaN,48,38,16,26,NaN,25,30,36,30
28/04/2011,18.3,-4.4,3,5.3,-29.4,15.6,123.9,0,NaN,47,49,137,47,18,38,NaN,NaN,108,25,NaN,53,38,18,28,NaN,21,34,47,31
29/04/2011,17.6,-14.1,3.2,14.5,-10,15.3,102.6,12,NaN,30,33,49,21,22,19,NaN,NaN,98,26,NaN,35,34,16,29,NaN,18,22,26,26
30/04/2011,15.3,-16,5.4,16.9,-8.5,17.4,108.6,12,NaN,18,36,44,20,20,18,NaN,NaN,100,22,NaN,39,52,12,24,NaN,15,27,22,22
01/05/2011,14.7,-15.7,6.3,16.9,-4.1,17,111.8,12,NaN,16,35,40,15,16,14,NaN,NaN,85,17,NaN,38,48,8,20,NaN,18,19,19,20
02/05/2011,14.5,-15.2,8.8,17.6,-14.5,19.1,120.1,13,NaN,17,42,29,12,7,12,NaN,NaN,79,14,NaN,37,43,6,17,NaN,21,16,19,20
03/05/2011,15.9,-8.3,7.6,11.3,-20.9,15.4,132.4,3,NaN,37,77,79,27,12,32,NaN,NaN,90,28,NaN,57,86,10,38,NaN,30,26,36,27
04/05/2011,17.1,-5.1,14.2,15.1,-11.8,16.2,160.2,14,NaN,50,99,119,21,26,50,NaN,NaN,98,36,NaN,62,109,21,32,NaN,22,33,49,31
05/05/2011,14.7,-2.8,19.6,19.8,3.1,19.8,171.9,14,NaN,48,100,163,29,25,43,NaN,NaN,129,48,NaN,64,132,40,37,NaN,23,46,50,32
06/05/2011,11,0.8,18.5,18.5,7.5,18.9,182.5,14,NaN,48,97,147,25,29,47,NaN,NaN,85,50,NaN,74,170,39,46,NaN,27,43,44,35
07/05/2011,10.2,-9.6,19.3,21.6,11.6,22.3,153.4,13,NaN,24,56,106,13,19,37,28,NaN,108,41,NaN,NaN,121,21,46,NaN,41,28,43,31
08/05/2011,11.2,-1.6,25.4,25.5,31.5,29.9,176.4,24,NaN,13,41,44,15,15,13,8,NaN,76,22,NaN,NaN,102,27,17,NaN,15,12,14,18
09/05/2011,15.6,2.6,25.2,25.3,9.5,25.8,186,14,NaN,35,70,70,12,29,32,NaN,NaN,57,29,NaN,NaN,132,37,16,NaN,19,19,29,NaN
10/05/2011,19,12.6,16.6,20.8,7.7,21.2,217.4,15,NaN,33,67,71,14,34,36,NaN,NaN,53,29,NaN,87,163,44,36,NaN,11,18,14,NaN
11/05/2011,18.4,13.9,8.3,16.2,6.1,16.5,239.2,15,NaN,46,71,51,18,38,43,NaN,NaN,58,27,NaN,54,138,48,52,NaN,8,16,15,32
12/05/2011,16.6,17.3,-5.5,18.1,6.4,18.4,287.6,16,NaN,46,71,34,20,38,55,NaN,NaN,43,17,NaN,35,121,44,56,NaN,6,21,13,22
13/05/2011,17,14.5,0.4,14.5,10.6,15.4,268.3,16,NaN,47,89,58,21,37,47,NaN,NaN,52,23,NaN,46,160,45,37,NaN,7,18,29,35
14/05/2011,18.2,15.5,-14.3,21.1,-0.5,21.1,312.6,17,NaN,34,51,31,17,26,34,NaN,NaN,41,7,NaN,24,54,27,20,NaN,5,19,12,20
15/05/2011,19.5,17.6,-3.8,18,-14.1,19.4,282.3,16,NaN,23,48,26,9,17,32,NaN,NaN,31,8,NaN,19,66,26,23,NaN,3,17,10,16
16/05/2011,17.7,20.1,-5.5,20.9,5.3,21.1,285.3,16,NaN,39,58,31,13,25,42,NaN,NaN,37,14,NaN,20,115,36,35,NaN,4,15,14,16
17/05/2011,13.1,16.8,3.5,17.2,-10.4,17.9,258.3,16,NaN,36,69,52,20,30,43,NaN,NaN,53,23,NaN,28,132,39,31,NaN,4,12,19,20
18/05/2011,8.9,25.5,2.4,25.7,17.9,27.2,264.7,16,NaN,47,70,53,14,29,48,NaN,NaN,35,NaN,NaN,21,130,37,20,NaN,4,10,18,19
19/05/2011,10.6,14.9,4,15.4,-28,20.8,255,6,NaN,59,66,99,18,24,37,23,NaN,50,46,NaN,39,99,53,38,NaN,5,18,19,23
20/05/2011,11.3,21.5,5.7,22.3,-1.7,22.3,255,16,NaN,44,90,48,17,42,50,22,NaN,61,31,NaN,42,131,49,43,NaN,5,23,19,32
21/05/2011,10.2,13.3,20.7,24.7,10.5,25.2,212.8,15,NaN,17,52,58,7,20,23,13,NaN,58,39,NaN,19,103,26,22,NaN,9,16,19,26
22/05/2011,10.3,27.2,-4.6,27.6,18.7,29.2,279.5,16,NaN,14,40,21,5,17,23,9,NaN,32,15,NaN,11,89,18,11,NaN,3,6,7,14
23/05/2011,9.7,33.2,12.3,35.4,52,43.9,249.7,26,NaN,21,55,NaN,8,23,31,12,NaN,33,22,NaN,13,110,22,10,NaN,5,5,10,18
24/05/2011,15.4,27.1,-5.1,27.6,-26,30.5,280.7,16,NaN,40,62,NaN,18,27,46,14,NaN,31,18,NaN,20,95,35,43,NaN,2,12,12,14
25/05/2011,18.6,3.4,20.7,21,42.2,29.8,189.4,20,NaN,34,81,NaN,25,20,31,18,NaN,73,49,NaN,44,146,40,33,NaN,14,24,21,30
26/05/2011,17.2,4.5,-25.4,25.8,40.8,32.9,349.8,28,NaN,28,58,37,23,24,35,15,NaN,73,18,NaN,30,104,32,21,NaN,16,11,9,27
27/05/2011,12.9,18.2,1.1,18.2,-9,18.8,266.4,16,NaN,40,57,46,45,38,41,16,NaN,47,19,NaN,29,78,43,34,NaN,9,25,14,24
28/05/2011,6.5,26,0.8,26.1,11.6,26.7,268.2,16,NaN,19,47,45,13,17,30,12,NaN,38,21,NaN,20,107,21,11,NaN,2,7,10,18
29/05/2011,4.2,24,-1.1,24,11.7,24.7,272.7,16,NaN,14,41,37,8,10,18,10,NaN,31,17,NaN,23,81,16,7,NaN,4,6,8,16
30/05/2011,10.1,9.3,-0.2,9.3,11.5,10.9,271.1,26,NaN,38,55,42,11,16,31,15,NaN,45,24,NaN,28,66,30,13,NaN,6,13,16,27
31/05/2011,15.1,12.1,-1,12.2,-28.2,18.6,274.7,0,NaN,51,70,67,19,25,41,16,NaN,52,24,NaN,30,61,45,36,NaN,5,27,14,20
01/06/2011,19.5,23,6,23.8,-17.8,25.4,255.3,16,NaN,47,82,70,18,35,50,19,NaN,37,39,NaN,28,99,48,54,NaN,6,23,23,24
02/06/2011,26.6,8.5,1,8.6,-43.4,23.3,263,0,NaN,54,59,83,32,21,32,28,NaN,42,45,NaN,44,69,25,40,NaN,14,28,30,26
03/06/2011,29,0.4,2,2,-26,13.2,191.3,0,NaN,37,57,41,43,8,26,NaN,NaN,62,27,NaN,47,37,13,24,NaN,27,22,30,19
04/06/2011,26,-10.4,-6.7,12.4,-20.6,16.1,57.2,1,NaN,22,31,37,25,11,17,16,NaN,80,20,NaN,35,27,10,14,NaN,13,18,18,21
05/06/2011,15.2,-5.9,-3.9,7.1,-12.6,9.5,56.4,1,NaN,21,49,46,19,7,17,13,NaN,72,23,NaN,29,29,10,19,NaN,11,NaN,13,16
06/06/2011,7.6,5.5,0,5.6,22.8,12.7,270.4,20,NaN,47,54,102,31,33,37,20,NaN,50,33,NaN,31,67,48,39,NaN,9,44,12,26
07/06/2011,9.3,-0.4,1.9,2,54.3,27.2,168.2,20,NaN,33,91,68,24,34,38,18,NaN,84,32,NaN,41,132,41,14,NaN,18,12,15,30
08/06/2011,10.8,6,-4.8,7.7,46.6,24.6,308.6,20,NaN,29,87,60,20,25,39,17,NaN,67,30,NaN,31,125,31,13,NaN,13,7,14,26
09/06/2011,12,13.7,-0.3,13.7,12,15,271.5,16,NaN,47,63,54,19,31,43,19,NaN,40,29,NaN,28,120,45,19,NaN,4,9,17,23
10/06/2011,15.4,3.2,3.3,4.6,12.4,7.7,224.9,20,NaN,59,67,89,26,40,NaN,32,NaN,54,48,NaN,52,120,46,36,NaN,22,16,26,37
11/06/2011,15.9,1.9,-3.7,4.2,2.9,4.4,333.1,-1,NaN,40,54,50,25,27,NaN,18,NaN,67,27,NaN,17,85,33,26,NaN,13,12,30,33
12/06/2011,12.8,-5,12.4,13.3,19.7,16.6,158,24,NaN,24,52,54,13,11,21,19,NaN,75,36,NaN,47,89,20,12,NaN,12,17,19,17
13/06/2011,12.6,7.6,-7.7,10.8,23.8,16.1,315.5,20,NaN,34,55,43,20,21,42,15,NaN,47,23,NaN,50,83,33,22,NaN,6,11,17,17
14/06/2011,11.8,6.2,4.4,7.6,-27.1,15.6,234.4,0,NaN,49,80,85,27,28,34,21,NaN,50,42,NaN,54,115,46,32,NaN,10,26,26,25
15/06/2011,9.9,7.6,8.6,11.5,-1.8,11.5,221.8,15,NaN,24,68,56,22,28,42,13,NaN,53,31,NaN,49,114,32,15,NaN,10,11,17,27
16/06/2011,8.2,8.8,3.9,9.7,15.6,12.4,246.4,25,NaN,43,71,63,16,33,47,14,NaN,46,30,NaN,36,110,38,12,NaN,5,12,15,22
17/06/2011,5.4,0.6,14.4,14.5,33.4,22.1,182.4,20,NaN,38,78,87,15,18,43,20,NaN,95,48,NaN,62,102,28,14,NaN,16,25,26,24
18/06/2011,7.4,3.6,-7.1,8,43.9,23.4,332.8,20,NaN,24,42,29,23,13,35,14,NaN,113,17,NaN,31,86,28,14,NaN,14,8,10,17
19/06/2011,10.4,6.5,-3.4,7.4,2.3,7.5,297.7,17,NaN,21,42,23,11,14,28,13,NaN,48,14,NaN,18,80,28,15,NaN,10,11,13,16
20/06/2011,11.2,-0.8,1.9,2,8.2,4.6,158.2,20,NaN,46,77,83,28,25,32,17,NaN,50,46,NaN,NaN,98,41,24,NaN,16,23,27,24
21/06/2011,11.2,0.6,4.3,4.4,36.5,18.8,188.6,20,NaN,24,63,47,23,17,38,14,NaN,119,21,NaN,NaN,100,28,8,NaN,12,7,9,22
22/06/2011,12.9,3.8,-8.7,9.5,40.1,22.2,336.8,20,NaN,32,55,49,26,18,38,15,NaN,116,26,NaN,NaN,108,26,11,NaN,20,8,13,19
23/06/2011,16.4,7.9,-9.4,12.3,5.9,12.7,319.9,17,NaN,50,62,30,32,28,46,16,NaN,52,20,NaN,NaN,95,33,37,NaN,26,12,13,27
24/06/2011,16.2,3.8,6.2,7.3,-18,11.6,211.1,0,NaN,52,71,48,24,29,42,18,NaN,57,30,NaN,NaN,119,NaN,36,NaN,5,12,29,22
25/06/2011,16.2,10.6,8.4,13.5,9,14.2,231.8,15,NaN,16,50,27,11,15,26,11,NaN,63,19,NaN,NaN,74,NaN,17,NaN,6,NaN,9,20
26/06/2011,15.2,7.8,13.4,15.6,4.6,15.7,210.3,15,NaN,15,41,NaN,10,13,17,10,NaN,33,25,NaN,NaN,72,NaN,24,NaN,9,NaN,22,16
27/06/2011,14.2,5.9,-1.5,6.1,8.6,7.5,284.1,26,NaN,44,67,104,28,32,41,24,NaN,36,55,NaN,NaN,NaN,NaN,33,NaN,30,NaN,24,25
28/06/2011,17.1,4.7,-3.2,5.6,1.5,5.7,304.3,-1,NaN,44,37,89,28,27,24,14,NaN,41,30,NaN,39,NaN,NaN,41,NaN,24,NaN,13,27
29/06/2011,20.2,10.1,-2.3,10.4,-8.6,11.2,282.6,16,NaN,57,63,48,17,28,41,13,NaN,42,17,NaN,30,NaN,46,39,NaN,9,NaN,20,21
30/06/2011,22.7,7.4,-6.2,9.6,-20.6,14.1,309.9,0,NaN,50,61,71,20,37,35,17,NaN,31,23,NaN,27,NaN,46,44,NaN,9,NaN,23,28
01/07/2011,20.8,4.2,-0.1,4.2,-39,19.9,271.2,0,NaN,54,50,95,20,27,38,15,NaN,49,26,NaN,41,NaN,49,35,NaN,22,NaN,31,23
02/07/2011,15.3,2.4,3.6,4.3,-27.3,14.3,213.9,0,NaN,51,52,91,14,18,32,17,NaN,63,48,NaN,47,102,25,26,NaN,16,28,33,23
03/07/2011,13.8,3.3,2.7,4.3,-23.3,12.4,230.7,0,NaN,43,45,79,16,20,25,14,NaN,45,41,NaN,30,90,55,34,NaN,15,23,28,22
04/07/2011,13.2,-2.5,10.6,10.9,-16.6,13.7,167,4,NaN,61,98,112,25,24,39,29,NaN,87,60,NaN,54,132,42,35,NaN,24,28,40,33
05/07/2011,10.6,-0.4,16.3,16.3,22.3,19.7,178.6,24,NaN,41,95,90,19,35,44,23,NaN,94,54,NaN,47,149,NaN,24,NaN,18,23,31,31
06/07/2011,8.9,-3.8,7,7.9,57.3,29.7,151.8,20,NaN,27,NaN,44,19,22,30,13,NaN,86,26,NaN,30,119,NaN,8,NaN,12,8,15,24
07/07/2011,7.1,-1.2,10.7,10.8,57.7,30.8,173.4,20,NaN,22,NaN,49,13,20,36,14,NaN,84,35,NaN,33,117,NaN,9,NaN,14,10,11,22
08/07/2011,8.8,0.1,2.8,2.8,42.3,21.3,183,20,NaN,29,NaN,46,42,21,37,18,NaN,113,36,NaN,50,114,NaN,8,NaN,21,7,11,29
09/07/2011,14.3,6.6,-6.5,9.3,29.2,17.3,314.3,20,NaN,29,NaN,45,14,18,38,12,NaN,52,24,NaN,22,105,NaN,9,NaN,9,8,14,20
10/07/2011,18.9,4.9,-5.9,7.7,12.4,9.9,319.9,27,NaN,36,NaN,52,8,19,22,13,NaN,40,30,NaN,25,99,NaN,14,NaN,6,11,18,22
11/07/2011,21.3,-2.4,-5,5.5,-6.6,6.4,25.8,1,NaN,40,NaN,90,34,28,33,14,NaN,72,32,NaN,44,53,NaN,41,NaN,13,32,36,25
12/07/2011,19.5,-7.3,-4.3,8.5,-23,14.3,59.7,0,NaN,38,NaN,66,34,13,37,19,NaN,101,36,NaN,NaN,38,NaN,26,NaN,21,33,31,24
13/07/2011,18,-0.6,-0.3,0.7,-23.2,11.6,64.9,0,NaN,46,NaN,93,23,17,34,16,NaN,87,26,NaN,NaN,40,NaN,24,NaN,19,29,28,25
14/07/2011,17,5.9,-1.8,6.2,-15.6,10,286.7,0,NaN,48,NaN,83,23,NaN,37,11,NaN,58,26,NaN,NaN,55,NaN,42,NaN,29,30,29,28
15/07/2011,12,7.9,10.6,13.2,2.3,13.3,216.9,15,NaN,40,NaN,70,17,NaN,43,22,NaN,60,45,NaN,NaN,145,NaN,32,NaN,8,20,23,28
16/07/2011,5.6,7.3,-0.7,7.4,77.1,39.2,275.1,20,NaN,17,NaN,42,11,NaN,27,10,NaN,44,24,NaN,24,89,NaN,9,NaN,6,6,14,21
17/07/2011,4.1,8.2,-20.2,21.8,69.5,41,337.9,20,NaN,13,NaN,28,15,NaN,28,9,NaN,48,16,NaN,14,79,NaN,11,NaN,5,6,6,15
18/07/2011,4,6.4,-15.4,16.7,60.8,34.7,337.3,20,NaN,33,NaN,39,25,NaN,43,13,NaN,NaN,29,NaN,22,109,NaN,12,NaN,6,9,12,16
19/07/2011,8.8,5.2,-16.6,17.4,18.3,19.7,342.6,28,NaN,40,NaN,63,26,NaN,35,14,NaN,NaN,34,NaN,25,101,NaN,39,NaN,18,24,12,32
20/07/2011,12.6,-1.3,-7.5,7.6,10.7,9.3,9.9,28,NaN,55,NaN,64,29,NaN,35,15,NaN,NaN,40,NaN,36,107,NaN,NaN,NaN,22,25,23,24
21/07/2011,16.4,-3.1,-8.9,9.4,-11.7,11.1,19.3,8,NaN,50,NaN,83,36,28,30,15,NaN,84,40,NaN,43,54,NaN,NaN,NaN,19,36,24,24
22/07/2011,16.1,0.3,-9.5,9.5,-29.4,17.5,357.9,0,NaN,54,NaN,84,32,20,42,15,NaN,101,24,NaN,47,47,27,25,NaN,22,29,30,32
23/07/2011,13.2,2.2,-13,13.1,-8.4,13.8,350.4,18,NaN,28,NaN,61,15,23,27,10,NaN,76,21,NaN,27,47,22,24,NaN,14,17,15,23
24/07/2011,11,5.6,-12.7,13.9,3,14,336.2,17,NaN,20,NaN,54,8,22,22,8,NaN,46,15,NaN,19,64,24,20,NaN,20,14,16,15
25/07/2011,12.2,2.2,-9,9.3,13.4,11.5,346,28,NaN,45,NaN,74,23,28,34,22,NaN,69,33,NaN,38,63,28,35,NaN,NaN,33,19,24
26/07/2011,15.9,-0.2,-4.1,4.1,-14.2,8.2,3.5,0,NaN,46,NaN,84,27,24,40,18,NaN,98,38,NaN,39,48,21,31,NaN,17,37,20,27
27/07/2011,20.2,2.3,3.2,4,-5.8,4.9,215.5,5,NaN,52,NaN,89,29,21,33,23,NaN,60,35,NaN,34,46,18,29,NaN,27,36,48,24
28/07/2011,22.9,0.3,-8.8,8.8,-18.3,12.7,358,0,NaN,58,NaN,98,27,24,42,20,NaN,61,41,NaN,33,66,30,46,NaN,12,31,15,26
29/07/2011,21.3,-0.8,-3.2,3.3,-29.9,15.3,15,0,NaN,44,NaN,75,24,24,39,23,NaN,76,45,NaN,31,48,11,36,NaN,16,34,34,23
30/07/2011,17.4,0.8,5.9,6,-21.6,12.3,187.7,0,NaN,43,NaN,74,16,17,25,18,NaN,74,29,NaN,32,41,17,22,NaN,18,18,36,21
31/07/2011,12.8,6.9,13.6,15.3,13.7,16.8,207,15,NaN,21,NaN,60,12,14,25,18,NaN,61,46,NaN,24,103,30,23,NaN,7,25,19,20
01/08/2011,12.5,-0.4,4.5,4.5,-0.5,4.5,174.3,-1,NaN,48,NaN,101,27,27,38,20,NaN,71,66,NaN,33,114,25,51,NaN,19,33,28,29
02/08/2011,13.8,0.3,1.6,1.6,-4.4,2.7,192.3,0,NaN,33,NaN,108,27,36,34,22,NaN,87,71,NaN,31,122,39,54,NaN,22,36,20,30
03/08/2011,14.6,-2,5.6,5.9,12.7,8.7,160.2,20,NaN,47,NaN,101,31,35,35,28,NaN,67,63,NaN,35,151,45,35,NaN,29,23,22,28
04/08/2011,12.8,1.6,0.3,1.6,30.1,15.1,257.7,20,NaN,35,NaN,47,30,21,32,23,NaN,73,34,NaN,29,86,28,16,NaN,12,11,17,23
05/08/2011,10,9.6,-3.5,10.2,1.4,10.2,290.3,16,NaN,40,47,55,19,28,35,18,NaN,39,41,NaN,18,100,33,27,NaN,6,18,19,20
06/08/2011,5.7,0.8,-0.7,1.1,21.4,10.7,307.5,20,NaN,28,43,45,30,26,32,21,NaN,92,36,NaN,24,82,26,16,NaN,20,13,19,27
07/08/2011,4.4,6.6,-3.9,7.7,48.8,25.6,300.7,20,NaN,19,42,33,19,11,24,7,NaN,37,26,NaN,12,70,17,14,NaN,1,7,15,15
08/08/2011,11.9,10.2,-23,25.1,25.1,28.1,336.1,17,NaN,35,46,28,31,26,42,9,NaN,40,NaN,NaN,12,65,28,31,NaN,11,19,NaN,14
09/08/2011,18.6,8.3,-10.6,13.5,-39.3,23.8,322,0,NaN,36,39,53,48,28,31,11,NaN,32,NaN,NaN,16,41,29,27,NaN,12,28,NaN,19
10/08/2011,15.9,11,4.7,12,15.9,14.4,246.9,25,NaN,27,67,51,20,28,33,11,NaN,57,NaN,NaN,20,104,36,27,NaN,4,15,19,25
11/08/2011,12.6,0.8,-1.7,1.8,22.8,11.5,334.2,20,NaN,28,50,36,34,16,31,15,NaN,110,NaN,NaN,27,90,27,14,NaN,17,10,15,21
12/08/2011,9,2.8,13.9,14.2,10.6,15.1,191.6,14,NaN,37,68,41,18,30,34,26,NaN,105,NaN,NaN,53,93,36,24,NaN,24,12,17,23
13/08/2011,4.9,13.6,8.9,16.3,34.2,23.6,236.8,20,NaN,18,45,33,11,19,31,12,NaN,53,NaN,NaN,32,78,23,16,NaN,6,9,14,21
14/08/2011,5.3,15,1.7,15.1,9.7,15.8,263.7,16,NaN,20,40,27,12,17,32,6,NaN,43,NaN,NaN,21,72,27,28,NaN,2,10,14,19
