Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool Marton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London N. Kensington,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
29/12/2010,17.7,-0.6,11.5,11.5,11,12.8,177.3,14,43,NaN,45,NaN,NaN,47,63,NaN,NaN,NaN,NaN,NaN,44,NaN,54,45,62,NaN,40,66,71,62,68,61,42,14,50,43,41,29,56,40,29,68,NaN,48,36,49,64,50,NaN,NaN
30/12/2010,19.9,-3.8,0.7,3.9,-29,15,100.9,0,48,NaN,59,NaN,NaN,40,44,NaN,NaN,NaN,NaN,NaN,65,NaN,61,41,74,NaN,49,67,89,59,74,56,42,19,45,39,30,28,59,48,42,74,NaN,38,41,52,58,61,NaN,NaN
31/12/2010,19,8.2,-5.1,9.7,-36.4,20.6,302,0,33,NaN,53,NaN,NaN,38,39,NaN,NaN,NaN,NaN,NaN,56,NaN,58,54,46,NaN,58,73,68,60,62,36,42,17,62,40,28,32,58,42,40,59,NaN,38,41,51,30,46,NaN,NaN
01/01/2011,24.1,-1.6,-10.4,10.5,-26.8,17,8.8,0,4,NaN,16,NaN,NaN,29,32,NaN,NaN,NaN,NaN,NaN,37,NaN,10,26,18,NaN,27,58,27,32,26,13,24,9,31,14,27,21,24,22,19,28,NaN,27,19,22,11,13,NaN,NaN
02/01/2011,25.1,0.8,-5.5,5.6,-29.8,15.9,351.3,0,12,NaN,26,NaN,NaN,35,28,NaN,NaN,NaN,NaN,NaN,56,NaN,15,36,29,NaN,40,62,18,40,37,25,24,9,47,32,20,27,61,28,38,NaN,NaN,37,16,42,15,28,NaN,NaN
03/01/2011,17.5,14.6,0.6,14.6,-14.4,16.3,267.6,16,32,NaN,37,NaN,NaN,47,39,NaN,NaN,NaN,NaN,NaN,36,NaN,44,44,44,NaN,57,64,37,59,62,26,29,16,62,41,27,28,66,49,NaN,NaN,NaN,47,38,56,11,58,NaN,NaN
04/01/2011,7.6,22.5,6.9,23.6,38.8,30.6,252.9,26,23,NaN,30,NaN,NaN,41,56,NaN,NaN,NaN,NaN,NaN,30,NaN,47,41,42,NaN,55,58,32,48,55,27,41,22,54,31,42,26,47,40,NaN,NaN,NaN,43,33,48,11,53,NaN,NaN
05/01/2011,0.8,9.2,1.6,9.3,59.1,31,260.3,20,38,NaN,35,NaN,NaN,38,39,NaN,NaN,NaN,NaN,NaN,41,NaN,42,29,53,NaN,25,49,18,34,59,47,36,10,37,25,44,17,30,27,18,NaN,NaN,46,17,34,15,40,NaN,NaN
06/01/2011,-4.5,2.8,-13.5,13.8,7,14.2,348.5,18,16,NaN,43,NaN,NaN,72,62,NaN,NaN,NaN,NaN,NaN,58,NaN,52,59,51,NaN,73,81,66,67,67,38,49,26,69,44,45,42,57,59,38,70,NaN,61,50,60,26,50,NaN,NaN
07/01/2011,-1.4,1.2,11.7,11.8,12.9,13.4,185.8,24,51,NaN,64,NaN,NaN,52,51,NaN,NaN,NaN,NaN,NaN,58,NaN,53,38,57,NaN,50,78,58,NaN,63,75,40,14,58,39,30,18,49,49,38,67,NaN,36,34,38,35,58,NaN,NaN
08/01/2011,0.7,14.6,-5.9,15.8,64.3,35.8,292.1,20,26,NaN,33,NaN,NaN,26,26,NaN,NaN,NaN,NaN,NaN,51,NaN,29,21,43,NaN,24,45,20,31,48,41,18,7,36,10,27,15,27,24,17,27,NaN,45,17,24,17,28,NaN,NaN
09/01/2011,5.8,18.8,-8.4,20.5,0.3,20.5,294.1,17,29,NaN,26,NaN,NaN,42,37,NaN,NaN,NaN,NaN,NaN,48,NaN,27,28,39,NaN,36,53,28,47,37,26,37,7,36,17,54,29,25,36,25,20,NaN,64,30,24,8,21,NaN,NaN
10/01/2011,6.2,4.7,16.4,17.1,31.3,23.2,196,24,42,NaN,67,NaN,NaN,39,30,NaN,NaN,NaN,NaN,NaN,45,NaN,38,19,61,NaN,39,56,19,44,49,50,30,10,46,28,25,17,28,26,26,30,NaN,36,22,34,18,30,NaN,NaN
11/01/2011,7.1,7.3,-12.1,14.2,-0.2,14.2,328.8,17,29,NaN,35,NaN,NaN,32,34,NaN,NaN,NaN,NaN,NaN,60,NaN,33,37,54,NaN,48,65,43,47,47,38,34,7,51,25,29,30,48,39,33,48,NaN,45,29,50,15,32,NaN,NaN
12/01/2011,6.6,14.1,7.3,15.9,25.5,20.4,242.6,25,44,NaN,53,NaN,NaN,30,27,NaN,NaN,NaN,NaN,NaN,58,NaN,51,35,70,NaN,32,53,29,39,58,69,16,16,58,18,29,12,48,23,22,56,NaN,32,21,41,28,51,NaN,NaN
13/01/2011,5.5,13.5,5.2,14.5,23.7,18.7,249.1,26,84,NaN,46,NaN,NaN,20,33,NaN,NaN,NaN,NaN,NaN,46,NaN,51,NaN,57,NaN,19,38,30,31,56,50,21,10,44,9,23,11,41,16,15,40,NaN,22,12,33,15,48,NaN,NaN
14/01/2011,2.1,24,10.2,26.1,29.1,29.9,247,25,40,NaN,33,NaN,NaN,24,26,NaN,NaN,NaN,NaN,NaN,32,NaN,45,NaN,45,NaN,25,45,25,35,55,36,13,11,42,9,27,15,28,20,14,34,NaN,33,12,27,9,29,NaN,NaN
15/01/2011,-2.1,34.6,24.2,42.2,21.2,43.5,235,15,23,NaN,17,NaN,7,19,20,NaN,NaN,NaN,NaN,NaN,38,NaN,32,6,18,NaN,11,30,8,20,39,21,18,5,25,8,13,14,14,10,11,14,NaN,17,5,17,4,17,NaN,NaN
16/01/2011,3.4,27.6,12.2,30.2,6.2,30.4,246.2,15,11,NaN,13,NaN,10,21,18,NaN,NaN,NaN,NaN,NaN,41,NaN,30,9,24,NaN,11,28,7,17,40,18,13,5,24,7,23,8,20,14,11,21,NaN,16,8,21,6,27,NaN,NaN
17/01/2011,14.7,11.3,0,11.4,-6,11.7,270.2,16,49,NaN,41,NaN,43,53,51,NaN,NaN,NaN,NaN,NaN,56,NaN,61,37,59,NaN,56,67,49,57,64,49,50,23,70,36,50,32,55,49,24,66,NaN,46,24,65,31,54,NaN,NaN
18/01/2011,22.3,13.2,-8.1,15.5,-35.3,23.5,301.5,0,50,NaN,40,NaN,40,55,53,NaN,NaN,NaN,NaN,NaN,72,NaN,35,65,40,NaN,54,72,43,52,64,33,48,24,69,38,46,NaN,63,44,34,61,NaN,47,32,46,12,40,NaN,NaN
19/01/2011,25.9,5.2,2.1,5.7,-53.2,27.2,247.9,0,36,NaN,68,NaN,38,75,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33,59,44,NaN,70,76,61,74,72,35,53,17,78,45,63,NaN,82,53,50,82,NaN,56,32,56,18,45,NaN,NaN
20/01/2011,29.1,5.1,1.8,5.4,-47.5,24.3,250.3,0,63,NaN,78,NaN,57,64,77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,66,65,NaN,46,67,37,59,83,45,52,22,84,53,61,50,74,60,28,83,NaN,59,24,66,36,75,NaN,NaN
21/01/2011,33.1,4.3,-4,5.9,-43.8,22.7,312.3,0,51,NaN,74,NaN,51,52,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58,67,64,NaN,58,68,58,60,83,46,43,23,84,56,47,53,83,57,40,96,NaN,57,36,66,43,56,NaN,NaN
22/01/2011,33.9,-1,-7.8,7.9,-45.4,24,7.7,0,21,NaN,58,NaN,47,55,51,NaN,NaN,NaN,NaN,NaN,55,NaN,18,56,45,NaN,34,61,29,40,76,44,34,7,54,45,46,32,64,37,21,70,NaN,39,17,66,24,45,NaN,NaN
23/01/2011,31.8,-0.8,-10.6,10.6,-45.1,24.9,4.1,0,15,NaN,39,NaN,44,27,23,NaN,NaN,NaN,NaN,NaN,52,NaN,9,28,30,NaN,12,49,NaN,22,55,23,19,4,38,26,19,12,67,17,10,52,NaN,24,8,49,6,41,NaN,NaN
24/01/2011,26.2,13.5,-15.7,20.7,-27.1,24.8,319.4,7,16,NaN,27,NaN,21,45,42,NaN,NaN,NaN,NaN,NaN,44,NaN,24,36,28,NaN,49,62,39,46,43,30,50,16,54,32,34,30,45,37,28,46,NaN,35,27,NaN,10,23,NaN,NaN
25/01/2011,18.2,10.3,-16.7,19.6,0.1,19.6,328.3,17,26,NaN,22,NaN,19,29,40,NaN,NaN,NaN,NaN,NaN,49,NaN,36,37,35,NaN,61,73,51,53,46,39,32,21,48,20,33,25,39,47,51,48,NaN,41,42,NaN,23,19,NaN,NaN
26/01/2011,17.7,-12.3,-10.2,16,2.9,16,50.4,11,12,NaN,50,NaN,16,24,29,NaN,NaN,NaN,NaN,NaN,25,NaN,17,22,24,NaN,29,57,24,37,45,NaN,21,10,37,23,29,21,48,30,18,39,NaN,35,18,NaN,15,31,NaN,NaN
27/01/2011,19.7,-5.7,1.3,5.8,-34.8,18.3,102.9,0,50,NaN,52,NaN,14,20,27,NaN,NaN,NaN,NaN,NaN,33,NaN,24,13,32,NaN,24,49,18,32,50,47,22,10,30,14,24,18,40,23,7,34,NaN,30,11,NaN,23,35,NaN,NaN
28/01/2011,19.3,1,2.4,2.6,-33.8,17.1,203.7,0,44,NaN,57,NaN,26,25,33,NaN,NaN,NaN,NaN,NaN,41,NaN,60,22,52,NaN,24,50,20,38,58,64,24,11,45,17,28,23,62,25,15,50,NaN,33,17,31,50,43,NaN,NaN
29/01/2011,20.1,-2.2,-2.7,3.5,-33.5,17.1,39.2,0,52,NaN,49,NaN,33,30,29,NaN,NaN,NaN,NaN,NaN,55,NaN,38,31,42,NaN,28,46,19,35,64,55,16,10,42,16,30,28,55,20,20,48,NaN,33,20,47,53,43,NaN,NaN
30/01/2011,15.7,12.8,3.8,13.4,-31.8,20.8,253.4,0,29,NaN,27,NaN,30,37,40,NaN,NaN,NaN,NaN,NaN,32,NaN,37,34,46,NaN,34,57,20,45,64,47,35,20,51,25,37,30,58,30,9,53,NaN,41,14,46,24,48,NaN,NaN
31/01/2011,12.7,22.2,12.7,25.6,-28.2,29.2,240.2,5,23,NaN,41,NaN,54,66,67,NaN,NaN,NaN,NaN,NaN,11,NaN,62,59,57,NaN,60,61,46,63,65,57,56,24,63,40,61,40,65,56,34,51,NaN,70,33,65,18,61,NaN,NaN
01/02/2011,12.7,25.8,0.5,25.9,-30,29.9,268.9,6,30,NaN,43,NaN,23,51,58,NaN,NaN,NaN,NaN,NaN,21,NaN,60,48,58,NaN,62,63,41,58,61,NaN,42,24,NaN,36,65,40,35,43,41,44,NaN,63,44,48,14,32,NaN,NaN
02/02/2011,8.7,31.9,11.2,33.8,5.9,34,250.7,16,30,NaN,23,NaN,13,44,43,NaN,NaN,NaN,NaN,NaN,14,NaN,40,28,36,NaN,42,51,25,40,46,NaN,19,18,NaN,19,34,37,25,25,23,26,NaN,49,23,30,9,29,NaN,NaN
03/02/2011,5.7,33.6,24.6,41.7,-15.8,42.4,233.9,15,NaN,NaN,26,NaN,10,35,39,NaN,NaN,NaN,NaN,NaN,14,NaN,44,27,26,NaN,27,42,21,37,47,NaN,31,13,NaN,15,36,25,17,26,15,27,NaN,39,20,25,7,21,NaN,NaN
04/02/2011,0.1,35.2,8.5,36.3,12.9,36.8,256.5,16,NaN,NaN,22,NaN,9,10,19,NaN,NaN,NaN,NaN,NaN,12,NaN,20,12,23,NaN,13,24,12,18,36,21,8,7,18,6,20,6,11,11,9,24,NaN,22,4,13,6,9,NaN,NaN
05/02/2011,5.6,25.9,4.8,26.4,-7.3,26.6,259.5,16,NaN,NaN,43,NaN,22,8,12,NaN,NaN,NaN,NaN,NaN,21,NaN,43,9,47,NaN,8,17,10,12,57,40,4,2,17,5,13,5,33,9,7,32,NaN,17,4,11,11,32,NaN,NaN
06/02/2011,9.3,19.2,7.1,20.5,9,21,249.8,16,NaN,NaN,35,NaN,12,12,14,NaN,NaN,NaN,NaN,NaN,29,NaN,21,8,26,NaN,8,18,7,13,38,48,6,5,10,3,10,17,15,8,6,22,NaN,15,4,9,21,13,NaN,NaN
07/02/2011,7.2,20.6,-13.7,24.8,29.9,28.9,303.6,27,NaN,NaN,26,NaN,9,26,27,NaN,NaN,NaN,NaN,NaN,37,NaN,NaN,17,28,NaN,29,40,21,30,38,30,19,7,27,13,29,23,19,24,18,22,NaN,31,16,18,9,14,NaN,NaN
08/02/2011,9.2,8.6,14.5,16.9,-45,28.1,210.8,0,NaN,NaN,26,NaN,43,NaN,50,NaN,NaN,NaN,NaN,NaN,34,NaN,NaN,37,61,NaN,63,64,45,68,64,48,54,17,59,36,49,43,NaN,44,42,34,NaN,61,53,46,24,46,NaN,NaN
09/02/2011,10.7,10.1,16.4,19.2,16,20.8,211.7,15,NaN,NaN,39,NaN,31,NaN,33,NaN,NaN,NaN,NaN,29,25,NaN,NaN,24,62,NaN,40,50,15,44,54,56,18,18,48,24,37,31,34,24,25,27,NaN,42,30,32,NaN,34,NaN,NaN
10/02/2011,5.9,4.8,3.6,6,-28.6,15.5,232.8,0,46,NaN,57,NaN,29,45,50,NaN,NaN,NaN,NaN,16,44,NaN,33,28,32,NaN,38,52,NaN,44,54,56,40,19,44,23,36,28,43,31,22,49,NaN,36,22,36,NaN,34,NaN,NaN
11/02/2011,8.8,3.5,15.7,16.1,9,16.7,192.7,14,46,NaN,48,NaN,40,41,39,NaN,NaN,NaN,NaN,11,29,NaN,39,33,46,NaN,40,47,NaN,39,68,49,34,20,52,24,38,NaN,53,30,20,42,NaN,38,22,40,NaN,38,NaN,NaN
12/02/2011,7.4,5.2,17,17.8,11.9,18.7,196.8,14,34,NaN,26,NaN,18,28,34,NaN,NaN,NaN,NaN,10,36,NaN,42,23,49,NaN,31,50,NaN,32,53,45,19,22,50,14,38,NaN,41,27,17,35,NaN,41,23,32,NaN,NaN,NaN,NaN
13/02/2011,1.8,3.3,11.7,12.2,44.2,25.2,196,20,39,NaN,25,NaN,17,27,29,NaN,NaN,NaN,NaN,11,21,NaN,15,13,42,NaN,13,38,NaN,24,49,41,14,9,29,8,28,NaN,30,12,12,23,NaN,28,10,22,NaN,NaN,NaN,NaN
14/02/2011,0.4,5.7,9.1,10.8,28.8,18,212,20,48,NaN,60,NaN,27,37,31,NaN,NaN,NaN,NaN,13,36,NaN,44,27,NaN,NaN,40,NaN,NaN,40,58,51,33,17,49,28,35,NaN,42,33,21,37,NaN,52,18,38,NaN,43,NaN,NaN
15/02/2011,-6.7,-5.8,21.6,22.4,37.3,29.1,164.9,24,36,NaN,37,NaN,36,33,31,NaN,NaN,NaN,NaN,13,21,NaN,33,20,NaN,NaN,35,NaN,17,41,58,42,26,20,NaN,12,32,22,42,25,14,41,NaN,39,15,34,17,41,NaN,NaN
16/02/2011,-2.8,-11.8,14.5,18.7,32,24.6,141,23,16,NaN,48,NaN,39,47,42,NaN,NaN,NaN,NaN,19,48,NaN,50,31,NaN,NaN,42,NaN,20,44,60,55,46,20,NaN,27,48,22,46,36,23,46,NaN,46,25,40,30,47,NaN,NaN
17/02/2011,6.6,-2,6.6,6.9,3.9,7.2,163.2,14,44,NaN,51,NaN,45,46,45,NaN,NaN,NaN,NaN,42,54,NaN,40,26,52,NaN,53,NaN,47,57,63,54,36,19,48,29,52,38,NaN,59,46,54,NaN,50,39,NaN,29,41,NaN,NaN
18/02/2011,9.1,-6.2,24.9,25.7,-0.2,25.7,165.9,14,35,NaN,36,NaN,39,55,47,NaN,NaN,NaN,NaN,41,26,NaN,29,36,41,NaN,56,NaN,45,59,53,39,54,18,43,41,46,40,NaN,47,39,40,NaN,57,36,NaN,13,38,NaN,NaN
19/02/2011,9.4,-0.6,16.5,16.5,3.1,16.6,177.7,14,33,NaN,34,NaN,43,40,36,NaN,NaN,NaN,NaN,26,29,NaN,45,45,52,NaN,45,NaN,34,49,52,45,33,29,49,37,44,19,48,39,37,49,NaN,30,37,45,29,44,NaN,NaN
20/02/2011,10.9,-2.3,26.6,26.7,1.2,26.7,174.9,14,35,NaN,11,NaN,28,28,25,NaN,NaN,NaN,NaN,28,26,NaN,23,24,34,NaN,38,NaN,28,40,47,32,25,13,37,29,29,24,38,32,26,32,NaN,38,26,27,16,28,NaN,NaN
21/02/2011,11.8,-1.2,15.8,15.8,11.5,16.8,175.5,14,38,NaN,34,NaN,37,41,43,NaN,NaN,NaN,NaN,26,30,NaN,36,35,40,NaN,46,NaN,35,52,43,44,39,24,42,41,49,24,45,41,36,38,NaN,NaN,NaN,38,23,37,NaN,NaN
22/02/2011,12.9,6.3,13.8,15.2,9.4,15.9,204.7,15,36,NaN,30,NaN,46,51,48,NaN,NaN,NaN,NaN,34,35,NaN,50,46,54,NaN,47,NaN,37,49,48,52,40,27,51,36,56,25,53,42,39,50,NaN,NaN,NaN,50,34,43,NaN,NaN
23/02/2011,8.7,17.7,14.8,23.1,11,23.7,230.1,15,43,NaN,32,NaN,25,40,34,NaN,NaN,NaN,NaN,17,26,NaN,53,34,58,NaN,38,56,27,48,58,57,15,20,49,NaN,37,20,39,32,28,51,NaN,NaN,NaN,34,26,NaN,NaN,NaN
24/02/2011,10,21.4,12.8,24.9,-26.3,28.2,239,5,37,NaN,27,NaN,18,32,39,NaN,NaN,NaN,NaN,10,13,NaN,58,33,53,NaN,53,66,43,53,NaN,44,16,18,45,21,41,25,40,33,39,43,NaN,48,NaN,34,8,NaN,NaN,NaN
25/02/2011,11.1,25,11.5,27.5,-12.5,28.2,245.3,15,24,NaN,41,NaN,17,35,53,NaN,NaN,NaN,NaN,10,17,NaN,47,27,57,NaN,33,43,25,37,NaN,34,34,10,44,15,30,23,35,21,26,35,NaN,26,NaN,33,9,38,NaN,NaN
26/02/2011,13.8,11.4,-11.7,16.4,1.5,16.4,315.9,17,31,NaN,25,NaN,10,20,22,NaN,NaN,NaN,NaN,9,34,NaN,13,20,27,NaN,20,54,18,25,34,36,12,9,37,8,21,11,24,19,15,32,NaN,17,NaN,26,14,8,NaN,NaN
27/02/2011,21.7,6.6,-14.3,15.8,-9.7,16.5,335.1,17,20,NaN,14,NaN,11,20,19,NaN,NaN,NaN,NaN,11,31,NaN,6,22,25,NaN,22,58,26,32,31,18,9,6,38,17,22,14,27,21,15,25,NaN,20,NaN,25,7,7,NaN,NaN
28/02/2011,28.3,1.9,0.1,2,-29.4,14.8,266.2,0,39,NaN,58,NaN,19,29,40,NaN,NaN,NaN,NaN,14,62,NaN,25,29,29,NaN,24,58,18,32,49,45,30,10,37,30,29,19,53,23,12,54,NaN,28,NaN,35,29,23,NaN,NaN
01/12/2011,2.3,16.5,-4.7,17.2,6.5,17.5,285.7,16,44,NaN,48,48,26,50,61,NaN,NaN,NaN,NaN,13,28,NaN,56,40,53,NaN,48,65,31,47,58,39,47,23,54,29,41,29,44,48,25,48,NaN,51,34,51,22,43,NaN,NaN
02/12/2011,2.8,30.2,10.1,31.8,-2.1,31.9,251.5,16,35,NaN,40,38,16,48,46,NaN,NaN,NaN,NaN,19,19,NaN,49,39,49,NaN,56,71,34,57,59,41,52,29,51,21,33,36,43,44,42,47,NaN,46,42,39,18,44,NaN,NaN
03/12/2011,-4.5,31.6,-13,34.2,6.9,34.4,292.3,16,13,NaN,16,16,9,17,27,NaN,NaN,NaN,NaN,6,20,NaN,21,13,44,NaN,23,51,16,29,34,17,17,9,25,8,13,10,16,26,14,12,NaN,37,20,18,7,7,NaN,NaN
04/12/2011,-3.3,19.8,-10.4,22.3,16.4,23.8,297.6,17,12,NaN,11,20,8,15,26,NaN,NaN,NaN,NaN,4,24,NaN,24,18,41,NaN,20,50,16,29,35,14,10,8,24,6,12,9,21,26,14,22,NaN,34,21,16,6,9,NaN,NaN
05/12/2011,2,22.6,-9.7,24.6,7.9,24.9,293.3,17,43,NaN,17,26,9,20,33,NaN,NaN,NaN,NaN,10,32,NaN,36,22,46,NaN,37,60,27,41,54,24,14,12,37,10,21,16,24,31,18,29,NaN,48,35,24,9,9,NaN,NaN
06/12/2011,2.4,24.7,-5.7,25.4,11.5,26,283.1,16,26,NaN,42,30,15,29,39,NaN,NaN,NaN,NaN,14,39,NaN,40,29,52,NaN,35,59,27,NaN,59,37,20,16,41,17,20,16,36,39,21,39,NaN,55,35,30,17,28,NaN,NaN
07/12/2011,4.3,25,-17.5,30.6,16.7,31.7,305,17,29,NaN,22,19,8,17,26,NaN,NaN,NaN,NaN,7,26,NaN,22,21,37,NaN,28,60,19,NaN,33,19,16,9,30,8,17,15,17,31,17,18,NaN,37,20,16,10,7,NaN,NaN
08/12/2011,2.7,41.3,1.2,41.3,86,59.6,268.3,20,16,NaN,17,16,9,18,24,NaN,NaN,NaN,NaN,5,10,NaN,36,16,41,NaN,20,49,10,28,36,21,15,9,28,8,18,16,16,21,15,15,NaN,35,16,20,9,15,NaN,NaN
09/12/2011,4.8,20.1,-17.9,26.9,-5.4,27.1,311.6,17,14,NaN,31,31,11,31,46,NaN,NaN,NaN,NaN,11,48,NaN,41,32,51,NaN,38,65,31,44,56,28,28,11,37,21,40,23,37,38,20,31,NaN,61,33,29,14,10,NaN,NaN
10/12/2011,5.8,18.7,-0.7,18.7,-17.3,20.6,272.1,16,40,NaN,41,40,15,55,53,NaN,NaN,NaN,NaN,33,44,NaN,48,44,54,NaN,55,69,43,64,67,41,47,18,51,21,51,53,47,49,30,46,NaN,71,50,39,10,34,NaN,NaN
11/12/2011,0.7,20.6,8.8,22.5,24.9,25.7,246.8,25,24,NaN,36,23,21,22,22,NaN,NaN,NaN,NaN,15,13,NaN,31,20,45,NaN,26,52,12,39,43,40,19,12,35,8,13,24,39,26,19,22,NaN,41,20,27,12,31,NaN,NaN
12/12/2011,-7.1,22.5,15.8,27.5,2.9,27.6,234.9,15,34,NaN,34,22,19,29,28,NaN,NaN,NaN,NaN,5,16,NaN,41,26,46,NaN,27,49,18,36,48,38,22,15,41,13,15,13,29,27,19,30,NaN,33,23,31,15,28,NaN,NaN
13/12/2011,18.2,40,12.8,42,64.6,53,252.3,26,16,NaN,21,18,10,22,26,NaN,NaN,NaN,NaN,4,8,NaN,43,17,31,NaN,17,39,11,24,41,23,20,7,29,9,13,8,15,16,12,19,NaN,39,13,20,7,14,NaN,NaN
14/12/2011,12.7,30.2,-1.9,30.3,36.2,35.3,273.6,26,28,NaN,50,26,19,36,32,NaN,NaN,NaN,NaN,8,13,NaN,47,29,44,NaN,35,59,21,45,56,29,35,9,39,17,19,16,31,41,21,31,NaN,53,20,32,9,35,NaN,NaN
15/12/2011,-4.1,16.2,-3.6,16.6,12.7,17.8,282.4,16,51,NaN,44,34,31,29,32,NaN,NaN,NaN,NaN,8,55,NaN,50,25,63,NaN,29,57,21,39,65,70,18,14,52,18,25,13,57,30,16,44,NaN,50,22,41,34,44,NaN,NaN
16/12/2011,-5.9,5.5,-16.4,17.3,25.6,21.5,341.4,28,44,NaN,42,40,37,29,26,NaN,NaN,NaN,NaN,11,48,NaN,NaN,38,54,NaN,35,74,27,34,77,49,20,18,60,20,22,17,76,38,21,56,NaN,28,25,58,42,54,NaN,NaN
17/12/2011,10.3,11.6,-19.8,23,-2.5,23,329.7,17,17,NaN,28,36,13,25,28,NaN,NaN,NaN,NaN,16,50,NaN,26,36,38,NaN,42,68,33,44,65,34,24,13,52,18,26,25,69,41,32,53,NaN,38,34,50,18,34,NaN,NaN
18/12/2011,13.5,11.6,-12,16.7,-19.6,19.4,316.2,7,23,NaN,25,45,27,43,28,NaN,NaN,NaN,NaN,14,42,NaN,24,41,40,NaN,43,66,32,50,62,27,28,12,52,20,40,28,61,39,31,51,NaN,40,30,54,14,42,NaN,NaN
19/12/2011,10.3,16.3,1.2,16.3,18,18.7,265.7,26,52,NaN,28,42,27,52,36,NaN,NaN,NaN,NaN,24,39,NaN,56,44,59,NaN,65,73,41,67,57,44,38,26,59,27,37,56,58,51,53,41,NaN,74,53,46,23,46,NaN,NaN
20/12/2011,10.5,16.2,-6.6,17.5,-18.4,19.8,292,6,44,NaN,49,30,19,33,49,NaN,NaN,NaN,NaN,18,39,NaN,31,39,39,NaN,48,79,24,53,55,40,29,16,42,27,21,31,42,53,33,42,NaN,58,39,42,20,21,NaN,NaN
21/12/2011,12.3,20.4,0.9,20.4,-10.8,21.1,267.6,16,60,NaN,31,31,16,27,33,NaN,NaN,NaN,NaN,12,35,NaN,45,35,51,NaN,50,77,11,49,42,44,21,18,47,17,14,30,29,47,39,36,NaN,44,38,33,NaN,13,NaN,NaN
22/12/2011,10.5,26,9.6,27.7,-32.9,32.2,249.8,6,33,NaN,32,22,11,30,30,NaN,NaN,NaN,NaN,9,11,NaN,35,27,41,NaN,41,62,24,47,45,22,23,10,38,17,25,19,22,34,34,31,NaN,46,42,27,NaN,24,NaN,NaN
23/12/2011,11.6,21.6,-11.5,24.5,-1.4,24.5,298,17,33,NaN,20,16,16,17,24,NaN,NaN,NaN,NaN,5,36,NaN,27,20,29,NaN,18,44,10,24,38,28,11,8,35,9,11,13,23,21,13,28,NaN,23,12,30,15,14,NaN,NaN
24/12/2011,11.8,37.4,11,39,-22.8,40.6,253.7,16,13,NaN,20,20,8,20,27,NaN,NaN,NaN,NaN,7,9,NaN,30,18,26,NaN,24,46,20,34,43,20,11,7,29,9,29,12,14,24,15,23,NaN,38,19,22,9,15,NaN,NaN
25/12/2011,8.6,48.3,10.1,49.3,-4.6,49.4,258.2,16,4,NaN,2,13,7,6,6,NaN,NaN,NaN,NaN,3,5,NaN,12,6,15,NaN,7,18,4,11,14,4,5,3,10,2,17,2,7,10,7,7,NaN,18,8,4,6,7,NaN,NaN
26/12/2011,14.4,37.6,12.8,39.8,-9.9,40.1,251.2,16,7,NaN,7,12,9,12,10,NaN,NaN,NaN,NaN,4,4,NaN,18,9,18,NaN,9,25,6,15,19,5,7,3,12,3,16,6,8,12,7,7,NaN,21,9,9,6,5,NaN,NaN
27/12/2011,21.1,9.8,15.2,18,-31.2,23.9,212.7,5,31,NaN,18,18,17,22,27,NaN,NaN,NaN,NaN,9,24,NaN,28,16,29,NaN,15,33,9,22,36,32,13,9,24,7,21,21,21,18,9,11,NaN,39,12,21,15,20,NaN,NaN
28/12/2011,14.1,43.1,-10.6,44.4,55,52.3,283.8,26,9,NaN,12,13,9,11,21,NaN,NaN,NaN,NaN,7,8,NaN,25,12,22,NaN,17,38,14,22,27,14,8,5,22,4,11,11,10,19,13,10,NaN,34,18,12,7,8,NaN,NaN
29/12/2011,14,31.7,-16.3,35.6,15.8,36.5,297.2,17,18,NaN,12,12,9,8,15,NaN,NaN,NaN,NaN,5,26,NaN,19,14,26,NaN,17,43,13,21,27,16,5,4,19,5,6,8,11,20,11,12,NaN,37,16,14,7,5,NaN,NaN
30/12/2011,10.7,18.5,10.8,21.4,-4.4,21.5,239.8,15,30,NaN,39,29,25,29,33,NaN,NaN,NaN,NaN,12,42,NaN,31,29,46,NaN,31,55,23,39,50,37,17,14,42,14,17,22,33,35,20,37,NaN,50,23,38,16,31,NaN,NaN
31/12/2011,1.1,27.9,9.9,29.6,10.6,30.1,250.5,16,37,NaN,24,17,13,14,16,NaN,NaN,NaN,NaN,3,12,NaN,28,15,31,NaN,14,37,13,21,38,24,6,9,26,4,26,6,16,14,11,15,NaN,30,18,17,10,15,NaN,NaN
