Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
18/07/2014,14.8,-9.2,12.8,15.8,4,15.9,144.5,13,No data,40,No data,81,26,26,36,23,No data,75,No data,No data,No data,141,35,25,No data,19,23,27,No data
19/07/2014,12.3,-6.5,5.4,8.5,18.9,12.7,129.7,20,No data,48,No data,68,30,22,34,22,No data,81,No data,22,43,120,24,21,No data,43,22,31,No data
20/07/2014,12.4,3.9,-2.5,4.6,4.2,5,302.8,-1,No data,23,No data,50,17,25,19,10,No data,30,No data,12,22,77,27,18,No data,25,19,10,18
21/07/2014,16.6,2.2,1,2.4,-11.5,6.2,246.5,0,No data,43,No data,74,24,21,29,11,No data,45,No data,No data,25,62,28,21,No data,19,28,17,13
22/07/2014,20.3,-1.2,5.4,5.5,-21.1,11.9,167.9,0,No data,53,No data,71,34,15,27,28,No data,94,No data,No data,45,57,12,20,No data,19,29,29,19
23/07/2014,20.5,-6.7,5.4,8.5,-15.6,11.5,128.8,3,No data,42,No data,63,35,14,27,23,No data,91,No data,13,47,74,11,22,No data,28,28,42,18
24/07/2014,19.7,-6.2,0.4,6.2,-10.8,8.2,94,2,No data,44,No data,70,No data,15,No data,28,No data,105,No data,15,53,71,10,No data,No data,15,31,37,24
25/07/2014,18.8,-5,-0.1,5,-7.9,6.4,89,2,No data,52,No data,80,No data,18,33,29,No data,114,No data,17,55,66,No data,No data,No data,34,35,32,27
26/07/2014,17.7,2.9,-2.4,3.8,-0.1,3.8,310,-1,No data,45,No data,80,No data,20,35,16,No data,62,No data,20,30,52,No data,16,No data,14,28,26,31
27/07/2014,18.2,5.8,-7.3,9.3,7.6,10,321.6,17,No data,19,No data,50,No data,16,19,6,No data,36,No data,6,12,46,No data,22,No data,2,19,7,10
28/07/2014,16.7,3.3,-5.7,6.5,-13.2,9.3,329.7,0,No data,48,No data,71,No data,14,26,18,No data,53,No data,19,38,41,No data,23,No data,17,31,8,22
29/07/2014,13.9,12.2,-5.7,13.5,-10.1,14.4,294.9,17,No data,42,No data,69,No data,16,24,12,No data,28,No data,19,23,43,No data,18,No data,4,30,14,19
30/07/2014,11.3,14.1,-5.7,15.2,-7.3,15.6,291.9,16,No data,50,No data,56,No data,29,35,15,No data,30,No data,13,26,68,No data,23,No data,1,24,18,16
31/07/2014,10.7,8.1,0.9,8.1,4,8.4,263.9,16,No data,36,No data,45,No data,27,34,15,No data,52,No data,14,29,102,No data,28,No data,3,16,13,27
01/08/2014,9,0.1,3.6,3.6,23.2,12.1,181.6,20,No data,27,No data,55,No data,26,36,21,No data,57,No data,12,41,119,32,16,No data,10,19,17,29
02/08/2014,9.6,-4.4,-5.7,7.2,27.2,15.4,37.9,20,No data,17,No data,47,No data,16,25,12,No data,94,No data,12,35,88,22,14,No data,18,14,12,18
